t,x,ts
0.81101376,0.02,3.6100204
0.82102627,0.02,3.6086273
0.8310388,0.02,3.6066897
0.84105134,0.02,3.604362
0.85106385,0.02,3.601874
0.86107635,0.02,3.599471
0.87108886,0.02,3.5973158
0.88110137,0.02,3.595477
0.8911139,0.02,3.594002
0.9011264,0.02,3.5930986
0.9111389,0.02,3.5933013
0.92115146,0.02,3.59554
0.93116397,0.02,3.6008987
0.9411765,0.02,3.6099293
0.951189,0.02,3.621526
0.96120155,0.02,3.6316242
0.97121406,0.02,3.6323671
0.98122656,0.02,3.6128953
0.9912391,0.02,3.5627034
1.0012516,0.02,3.4771814
1.0112641,0.02,3.362083
1.0212766,0.02,3.2323534
1.0312891,0.02,3.1048744
1.0413016,0.02,2.990805
1.0513141,0.02,2.8930378
1.0613266,0.02,2.8085303
1.0713391,0.02,2.7321403
1.0813516,0.02,2.6593719
1.0913641,0.02,2.5875037
1.1013767,0.02,2.5155685
1.1113892,0.02,2.4438267
1.1214018,0.02,2.3731484
1.1314143,0.02,2.3045328
1.1414268,0.02,2.2388191
1.1514393,0.02,2.176584
1.1614518,0.02,2.1181312
1.1714643,0.02,2.0635223
1.1814768,0.02,2.0126126
1.1914895,0.02,1.9650874
1.2015018,0.02,1.9205052
1.2115144,0.02,1.8783592
1.2215269,0.02,1.8381296
1.2315394,0.02,1.7993808
1.2415519,0.02,1.761798
1.2515644,0.02,1.7252355
1.2615769,0.02,1.6897112
1.2715895,0.02,1.6553562
1.281602,0.02,1.6223638
1.2916145,0.02,1.5909215
1.301627,0.02,1.5611668
1.3116395,0.02,1.5331776
1.321652,0.02,1.506972
1.3316646,0.02,1.4825195
1.3416771,0.02,1.4597551
1.3516896,0.02,1.4385918
1.3617022,0.02,1.4189305
1.3717147,0.02,1.4006652
1.3817272,0.02,1.3836867
1.3917397,0.02,1.3678927
1.4017522,0.02,1.3531814
1.4117647,0.02,1.3394539
1.4217772,0.02,1.3266205
1.4317899,0.02,1.314597
1.4418023,0.02,1.3033079
1.4518148,0.02,1.2926803
1.4618273,0.02,1.282649
1.4718398,0.02,1.2731562
1.4818523,0.02,1.2641499
1.4918648,0.02,1.2555822
1.5018773,0.02,1.2474114
1.5118899,0.02,1.2395968
1.5219024,0.02,1.2321064
1.531915,0.02,1.2249104
1.5419275,0.02,1.2179791
1.55194,0.02,1.2112894
1.5619525,0.02,1.2048204
1.571965,0.02,1.1985499
1.5819775,0.02,1.1924609
1.59199,0.02,1.1865371
1.6020025,0.02,1.1807653
1.612015,0.02,1.1751325
1.6220275,0.02,1.1696258
1.63204,0.02,1.164236
1.6420525,0.02,1.1589528
1.652065,0.02,1.1537672
1.6620775,0.02,1.1486728
1.67209,0.02,1.1436611
1.6821027,0.02,1.1387273
1.6921152,0.02,1.1338661
1.7021277,0.02,1.1290716
1.7121402,0.02,1.1243403
1.7221527,0.02,1.1196684
1.7321652,0.02,1.1150541
1.7421777,0.02,1.1104938
1.7521904,0.02,1.1059865
1.7622027,0.02,1.1015309
1.7722152,0.02,1.0971266
1.7822278,0.02,1.0927749
1.7922403,0.02,1.0884756
1.8022528,0.02,1.084228
1.8122653,0.02,1.0800357
1.8222778,0.02,1.0759016
1.8322904,0.02,1.071825
1.8423029,0.02,1.0678122
1.8523154,0.02,1.0638635
1.8623279,0.02,1.0599852
1.8723404,0.02,1.0561781
1.882353,0.02,1.0524458
1.8923655,0.02,1.0487927
1.902378,0.02,1.0452203
1.9123905,0.02,1.0417315
1.9224031,0.02,1.0383257
1.9324156,0.02,1.0350049
1.9424281,0.02,1.031767
1.9524406,0.02,1.0286088
1.9624531,0.02,1.025524
1.9724656,0.02,1.0225064
1.9824781,0.02,1.0195451
1.9924908,0.02,1.0166264
2.0025032,0.02,1.013732
2.0125158,0.02,1.0108405
2.0225282,0.02,1.007927
2.0325408,0.02,1.0049624
2.0425532,0.02,1.0019134
2.0525658,0.02,0.99874216
2.0625782,0.02,0.99540824
2.0725908,0.02,0.99186665
2.0826032,0.02,0.9880739
2.0926158,0.02,0.9839837
2.1026282,0.02,0.97954935
2.1126409,0.02,0.9747301
2.1226532,0.02,0.96948534
2.1326659,0.02,0.963785
2.1426783,0.02,0.95760125
2.152691,0.02,0.9509199
2.1627035,0.02,0.94373286
2.1727161,0.02,0.9360454
2.1827285,0.02,0.9278701
2.1927412,0.02,0.9192331
2.2027535,0.02,0.91017014
2.2127662,0.02,0.9007198
2.2227786,0.02,0.8909326
2.2327912,0.02,0.8808599
2.2428036,0.02,0.8705582
2.2528162,0.02,0.86008364
2.2628286,0.02,0.8494932
2.2728412,0.02,0.8388395
2.2828536,0.02,0.8281762
2.2928662,0.02,0.8175482
2.3028786,0.02,0.8070028
2.3128912,0.02,0.79657483
2.3229036,0.02,0.78630143
2.3329163,0.02,0.7762099
2.3429286,0.02,0.76632726
2.3529413,0.02,0.75667506
2.3629537,0.02,0.74726903
2.3729663,0.02,0.73812383
2.3829787,0.02,0.72925097
2.3929913,0.02,0.72065943
2.4030037,0.02,0.71235096
2.4130163,0.02,0.70433074
2.4230287,0.02,0.69660145
2.4330413,0.02,0.68916094
2.4430537,0.02,0.6820066
2.4530663,0.02,0.6751382
2.4630787,0.02,0.6685482
2.4730914,0.02,0.66223216
2.483104,0.02,0.6561835
2.4931166,0.02,0.650397
2.503129,0.02,0.64486456
2.5131416,0.02,0.63957745
2.523154,0.02,0.6345273
2.5331666,0.02,0.6297054
2.543179,0.02,0.6251029
2.5531917,0.02,0.6207097
2.563204,0.02,0.6165167
2.5732167,0.02,0.612513
2.583229,0.02,0.60868955
2.5932417,0.02,0.60503113
2.603254,0.02,0.60152936
2.6132667,0.02,0.5981695
2.623279,0.02,0.5949381
2.6332917,0.02,0.591821
2.643304,0.02,0.58880234
2.6533167,0.02,0.58586556
2.6633291,0.02,0.5829925
2.6733418,0.02,0.5801637
2.6833541,0.02,0.57735866
2.6933668,0.02,0.5745584
2.7033792,0.02,0.5717433
2.7133918,0.02,0.5688885
2.7234044,0.02,0.56597894
2.733417,0.02,0.5629942
2.7434294,0.02,0.55992144
2.753442,0.02,0.5567515
2.7634544,0.02,0.55347574
2.773467,0.02,0.55010015
2.7834795,0.02,0.54662967
2.793492,0.02,0.5430878
2.8035045,0.02,0.5394972
2.813517,0.02,0.535899
2.8235295,0.02,0.53233534
2.833542,0.02,0.5288616
2.8435545,0.02,0.5255383
2.8535671,0.02,0.52243066
2.8635795,0.02,0.5196038
2.8735921,0.02,0.5171257
2.8836045,0.02,0.51505655
2.8936172,0.02,0.51345193
2.9036295,0.02,0.5123572
2.9136422,0.02,0.5118067
2.9236546,0.02,0.5118253
2.9336672,0.02,0.5124205
2.9436796,0.02,0.513589
2.9536922,0.02,0.51531595
2.9637046,0.02,0.5175762
2.9737172,0.02,0.52033323
2.9837296,0.02,0.52354544
2.9937422,0.02,0.5271646
3.0037546,0.02,0.5311426
3.0137672,0.02,0.53542733
3.0237796,0.02,0.53996766
3.0337923,0.02,0.5447174
3.043805,0.02,0.5496267
3.0538175,0.02,0.5546569
3.06383,0.02,0.5597662
3.0738425,0.02,0.56492037
3.083855,0.02,0.5700911
3.0938675,0.02,0.57524765
3.10388,0.02,0.58036965
3.1138926,0.02,0.58543426
3.123905,0.02,0.5904219
3.1339176,0.02,0.5953197
3.14393,0.02,0.60011464
3.1539426,0.02,0.60479325
3.163955,0.02,0.60934794
3.1739676,0.02,0.6137684
3.18398,0.02,0.61804754
3.1939926,0.02,0.62218124
3.204005,0.02,0.62616056
3.2140176,0.02,0.62998444
3.22403,0.02,0.6336491
3.2340426,0.02,0.63714695
3.244055,0.02,0.6404793
3.2540677,0.02,0.64364296
3.26408,0.02,0.64663476
3.2740927,0.02,0.6494537
3.2841053,0.02,0.65210116
3.294118,0.02,0.6545737
3.3041303,0.02,0.6568713
3.314143,0.02,0.6589937
3.3241553,0.02,0.66094077
3.334168,0.02,0.662714
3.3441803,0.02,0.66431135
3.354193,0.02,0.6657379
3.3642054,0.02,0.6669915
3.374218,0.02,0.6680757
3.3842304,0.02,0.66899186
3.394243,0.02,0.6697427
3.4042554,0.02,0.6703313
3.414268,0.02,0.67076135
3.4242804,0.02,0.67103857
3.434293,0.02,0.67116624
3.4443054,0.02,0.67115134
3.454318,0.02,0.67099965
3.4643304,0.02,0.67071927
3.474343,0.02,0.6703193
3.4843554,0.02,0.6698093
3.494368,0.02,0.6691986
3.5043805,0.02,0.6684994
3.514393,0.02,0.66772556
3.5244055,0.02,0.66688967
3.534418,0.02,0.66600716
3.5444305,0.02,0.66509396
3.5544431,0.02,0.6641672
3.5644555,0.02,0.6632427
3.5744681,0.02,0.6623407
3.5844805,0.02,0.66147923
3.5944932,0.02,0.6606755
3.6045058,0.02,0.65995014
3.6145184,0.02,0.6593262
3.6245308,0.02,0.65881664
3.6345434,0.02,0.65844256
3.6445558,0.02,0.6582237
3.6545684,0.02,0.65817463
3.6645808,0.02,0.658313
3.6745934,0.02,0.6586539
3.6846058,0.02,0.65921146
3.6946185,0.02,0.659998
3.7046309,0.02,0.6610247
3.7146435,0.02,0.66230077
3.7246559,0.02,0.6638354
3.7346685,0.02,0.6656346
3.744681,0.02,0.66770107
3.7546935,0.02,0.67003906
3.764706,0.02,0.6726451
3.7747185,0.02,0.67551833
3.784731,0.02,0.6786482
3.7947435,0.02,0.68202
3.804756,0.02,0.68561184
3.8147686,0.02,0.68938595
3.824781,0.02,0.69328916
3.8347936,0.02,0.69724005
3.8448062,0.02,0.70111686
3.8548188,0.02,0.7047426
3.8648312,0.02,0.7078607
3.8748438,0.02,0.7101061
3.8848562,0.02,0.710973
3.8948689,0.02,0.70977
3.9048812,0.02,0.7055942
3.9148939,0.02,0.6972996
3.9249063,0.02,0.6835095
3.9349189,0.02,0.6627308
3.9449313,0.02,0.63392377
3.954944,0.02,0.5988502
3.9649563,0.02,0.56963617
3.974969,0.02,0.5773235
3.9849813,0.02,0.6192922
3.994994,0.02,1.0087363
4.005006,0.02,2.9497602
4.0150185,0.02,3.3241365
4.025031,0.02,3.4322085
4.0350432,0.02,3.4584174
4.045056,0.02,3.4728863
4.0550685,0.02,3.4908693
4.065081,0.02,3.5135264
4.0750933,0.02,3.5451443
4.0851064,0.02,3.589249
4.095119,0.02,3.6422179
4.1051316,0.02,3.6928284
4.115144,0.02,3.7291243
4.1251564,0.02,3.7465203
4.135169,0.02,3.7483509
4.1451817,0.02,3.740441
4.155194,0.02,3.727143
4.1652064,0.02,3.71086
4.175219,0.02,3.6930118
4.1852317,0.02,3.6747587
4.195244,0.02,3.6571949
4.2052565,0.02,3.641276
4.215269,0.02,3.6277134
4.2252817,0.02,3.6169293
4.235294,0.02,3.609093
4.2453065,0.02,3.6041613
4.255319,0.02,3.6019413
4.2653317,0.02,3.6021235
4.275344,0.02,3.6043186
4.2853565,0.02,3.6080697
4.295369,0.02,3.6128702
4.305382,0.02,3.6181955
4.315394,0.02,3.623512
4.325407,0.02,3.6283364
4.3354197,0.02,3.6322649
4.3454323,0.02,3.6350281
4.3554444,0.02,3.636511
4.365457,0.02,3.636762
4.3754697,0.02,3.635962
4.3854823,0.02,3.634375
4.3954945,0.02,3.632293
4.405507,0.02,3.6299856
4.4155197,0.02,3.627659
4.4255323,0.02,3.6254559
4.4355445,0.02,3.623456
4.445557,0.02,3.621689
4.4555697,0.02,3.620156
4.4655824,0.02,3.6188428
4.4755945,0.02,3.6177316
4.485607,0.02,3.6168122
4.49562,0.02,3.6160758
4.5056324,0.02,3.6155264
4.5156446,0.02,3.615173
4.525657,0.02,3.6150327
4.53567,0.02,3.6151292
4.5456824,0.02,3.615487
4.5556946,0.02,3.6161387
4.565707,0.02,3.617114
4.57572,0.02,3.6184466
4.5857325,0.02,3.620166
4.5957446,0.02,3.622301
4.605757,0.02,3.6248772
4.61577,0.02,3.627913
4.6257825,0.02,3.631422
4.6357946,0.02,3.635414
4.6458073,0.02,3.6398847
4.65582,0.02,3.6448274
4.6658325,0.02,3.6502216
4.6758447,0.02,3.6560416
4.6858573,0.02,3.6622524
4.69587,0.02,3.6688085
4.7058825,0.02,3.675663
4.7158947,0.02,3.6827517
4.7259073,0.02,3.6900136
4.73592,0.02,3.6973703
4.7459326,0.02,3.704745
4.7559447,0.02,3.712055
4.7659574,0.02,3.7192075
4.77597,0.02,3.7261136
4.7859826,0.02,3.7326787
4.7959948,0.02,3.7388072
4.8060074,0.02,3.7444127
4.81602,0.02,3.7494154
4.8260326,0.02,3.7537446
4.836045,0.02,3.7573483
4.8460574,0.02,3.7602077
4.85607,0.02,3.762319
4.8660827,0.02,3.7637274
4.876095,0.02,3.7645104
4.8861074,0.02,3.7647882
4.89612,0.02,3.7647214
4.9061327,0.02,3.764493
4.916145,0.02,3.764287
4.9261575,0.02,3.7642486
4.93617,0.02,3.7644126
4.9461827,0.02,3.7646015
4.956195,0.02,3.7642736
4.9662075,0.02,3.762326
4.97622,0.02,3.7568738
4.9862328,0.02,3.7450812
4.996245,0.02,3.723197
5.0062575,0.02,3.6869752
5.01627,0.02,3.632643
5.026283,0.02,3.5580595
5.036295,0.02,3.4634085
5.0463076,0.02,3.3507278
5.05632,0.02,3.223077
5.066333,0.02,3.0845208
5.076345,0.02,2.940809
5.0863576,0.02,2.7987847
5.09637,0.02,2.6645799
5.106383,0.02,2.5421784
5.116395,0.02,2.4331725
5.1264076,0.02,2.337311
5.1364202,0.02,2.2532835
5.146433,0.02,2.1793914
5.156445,0.02,2.1139524
5.1664577,0.02,2.0554945
5.1764703,0.02,2.0028143
5.186483,0.02,1.9549553
5.196495,0.02,1.911164
5.206508,0.02,1.8708433
5.216521,0.02,1.83353
5.2265334,0.02,1.7988416
5.2365456,0.02,1.7664747
5.246558,0.02,1.736172
5.256571,0.02,1.7077181
5.2665834,0.02,1.6809309
5.2765956,0.02,1.6556542
5.286608,0.02,1.631742
5.296621,0.02,1.6090742
5.3066335,0.02,1.5875388
5.3166456,0.02,1.5670413
5.3266582,0.02,1.5474858
5.336671,0.02,1.5287951
5.3466835,0.02,1.5108933
5.3566957,0.02,1.4937187
5.3667083,0.02,1.4772053
5.376721,0.02,1.4613026
5.3867335,0.02,1.4459614
5.3967457,0.02,1.4311389
5.4067583,0.02,1.4167943
5.416771,0.02,1.4028949
5.4267836,0.02,1.3894085
5.4367957,0.02,1.3763105
5.446809,0.02,1.3635784
5.4568214,0.02,1.3511875
5.466834,0.02,1.3391217
5.476846,0.02,1.3273687
5.486859,0.02,1.3159117
5.4968715,0.02,1.3047396
5.506884,0.02,1.2938411
5.5168962,0.02,1.283211
5.526909,0.02,1.2728372
5.5369215,0.02,1.262715
5.546934,0.02,1.252833
5.5569463,0.02,1.2431903
5.566959,0.02,1.2337782
5.5769715,0.02,1.2245891
5.586984,0.02,1.2156205
5.5969963,0.02,1.2068651
5.607009,0.02,1.1983134
5.6170216,0.02,1.1899645
5.627034,0.02,1.1818117
5.6370463,0.02,1.1738486
5.647059,0.02,1.1660696
5.6570716,0.02,1.1584662
5.667084,0.02,1.1510388
5.6770964,0.02,1.143777
5.687109,0.02,1.1366788
5.6971216,0.02,1.129738
5.7071342,0.02,1.1229506
5.7171464,0.02,1.1163126
5.727159,0.02,1.1098205
5.7371716,0.02,1.103473
5.7471843,0.02,1.0972654
5.7571964,0.02,1.0911988
5.767209,0.02,1.08527
5.7772217,0.02,1.0794793
5.7872343,0.02,1.0738271
5.7972465,0.02,1.0683143
5.807259,0.02,1.0629431
5.8172717,0.02,1.0577167
5.8272843,0.02,1.0526354
5.8372965,0.02,1.0477054
5.847309,0.02,1.0429314
5.8573217,0.02,1.0383159
5.8673344,0.02,1.0338645
5.8773465,0.02,1.0295839
5.887359,0.02,1.0254759
5.897372,0.02,1.0215504
5.9073844,0.02,1.0178058
5.9173965,0.02,1.0142517
5.927409,0.02,1.0108886
5.937422,0.02,1.0077168
5.9474344,0.02,1.0047357
5.9574466,0.02,1.0019457
5.967459,0.02,0.9993407
5.977472,0.02,0.99691206
5.9874845,0.02,0.9946504
5.9974966,0.02,0.9925385
6.007509,0.02,0.99056154
6.017522,0.02,0.9886928
6.0275345,0.02,0.986906
6.0375466,0.02,0.9851691
6.0475593,0.02,0.9834468
6.057572,0.02,0.9816939
6.0675845,0.02,0.97986346
6.0775967,0.02,0.9779126
6.0876093,0.02,0.97578055
6.097622,0.02,0.97341055
6.1076345,0.02,0.9707491
6.1176467,0.02,0.96773666
6.1276593,0.02,0.96431035
6.137672,0.02,0.96041566
6.1476846,0.02,0.9559999
6.1576967,0.02,0.95101064
6.1677094,0.02,0.9454075
6.177722,0.02,0.9391579
6.1877346,0.02,0.93223244
6.1977468,0.02,0.9246221
6.2077594,0.02,0.91631925
6.217772,0.02,0.9073336
6.2277846,0.02,0.8976863
6.237797,0.02,0.8874119
6.24781,0.02,0.8765519
6.2578225,0.02,0.8651732
6.267835,0.02,0.8533347
6.2778473,0.02,0.841111
6.28786,0.02,0.8285862
6.2978725,0.02,0.81584483
6.307885,0.02,0.8029714
6.3178973,0.02,0.7900589
6.32791,0.02,0.7771902
6.3379226,0.02,0.7644486
6.347935,0.02,0.75190926
6.3579473,0.02,0.73964316
6.36796,0.02,0.7277129
6.3779726,0.02,0.7161711
6.387985,0.02,0.7050625
6.3979974,0.02,0.6944292
6.40801,0.02,0.68429387
6.4180226,0.02,0.67467725
6.4280353,0.02,0.6655908
6.4380474,0.02,0.65704286
6.44806,0.02,0.64902943
6.4580727,0.02,0.64154184
6.4680853,0.02,0.6345647
6.4780974,0.02,0.6280914
6.48811,0.02,0.62209576
6.4981227,0.02,0.61655444
6.5081353,0.02,0.6114469
6.5181475,0.02,0.6067459
6.52816,0.02,0.6024252
6.5381727,0.02,0.59845567
6.5481853,0.02,0.5948137
6.5581975,0.02,0.5914708
6.56821,0.02,0.58840394
6.5782228,0.02,0.58558494
6.5882354,0.02,0.5829907
6.5982475,0.02,0.5806006
6.60826,0.02,0.5783882
6.618273,0.02,0.57634264
6.6282854,0.02,0.57443863
6.6382976,0.02,0.5726635
6.6483107,0.02,0.571002
6.6583233,0.02,0.5694412
6.668336,0.02,0.5679718
6.678348,0.02,0.56658596
6.6883607,0.02,0.56527406
6.6983733,0.02,0.56403327
6.708386,0.02,0.56286085
6.718398,0.02,0.56175315
6.7284107,0.02,0.5607168
6.7384233,0.02,0.5597496
6.748436,0.02,0.55885905
6.758448,0.02,0.5580512
6.7684608,0.02,0.55733365
6.7784734,0.02,0.5567205
6.788486,0.02,0.5562188
6.798498,0.02,0.5558434
6.808511,0.02,0.5556072
6.8185234,0.02,0.5555271
6.828536,0.02,0.5556121
6.838548,0.02,0.555882
6.848561,0.02,0.55634826
6.8585734,0.02,0.55702835
6.868586,0.02,0.5579306
6.878598,0.02,0.559065
6.888611,0.02,0.56044096
6.8986235,0.02,0.5620648
6.908636,0.02,0.5639354
6.9186482,0.02,0.56605434
6.928661,0.02,0.5684132
6.9386735,0.02,0.57100517
6.948686,0.02,0.57381606
6.9586983,0.02,0.57683116
6.968711,0.02,0.580026
6.9787235,0.02,0.5833805
6.988736,0.02,0.58686644
6.9987483,0.02,0.5904553
7.008761,0.02,0.59411836
7.0187736,0.02,0.5978228
7.028786,0.02,0.6015377
7.0387983,0.02,0.60523474
7.048811,0.02,0.60888433
7.0588236,0.02,0.6124637
7.068836,0.02,0.6159419
7.0788484,0.02,0.6193062
7.088861,0.02,0.62253654
7.0988736,0.02,0.6256218
7.1088862,0.02,0.6285518
7.1188984,0.02,0.6313227
7.128911,0.02,0.63393456
7.1389236,0.02,0.6363875
7.1489363,0.02,0.63868874
7.1589484,0.02,0.64084446
7.168961,0.02,0.6428673
7.1789737,0.02,0.64476556
7.1889863,0.02,0.6465538
7.1989985,0.02,0.64824444
7.209011,0.02,0.64985096
7.2190237,0.02,0.6513849
7.2290363,0.02,0.65286106
7.2390485,0.02,0.6542868
7.249061,0.02,0.65567565
7.2590737,0.02,0.6570373
7.2690864,0.02,0.65837705
7.2790985,0.02,0.65970296
7.289111,0.02,0.6610213
7.299124,0.02,0.6623403
7.3091364,0.02,0.66365576
7.3191485,0.02,0.66497535
7.329161,0.02,0.6663016
7.339174,0.02,0.66763496
7.3491864,0.02,0.6689784
7.3591986,0.02,0.6703288
7.3692117,0.02,0.67168933
7.3792243,0.02,0.67306095
7.389237,0.02,0.6744419
7.399249,0.02,0.675833
7.4092617,0.02,0.67723465
7.4192743,0.02,0.6786475
7.429287,0.02,0.6800716
7.439299,0.02,0.68150693
7.4493117,0.02,0.6829543
7.4593244,0.02,0.6844149
7.469337,0.02,0.68588847
7.479349,0.02,0.68737763
7.489362,0.02,0.6888823
7.4993744,0.02,0.6904051
7.509387,0.02,0.691945
7.519399,0.02,0.69350445
7.529412,0.02,0.69508696
7.5394244,0.02,0.6966923
7.549437,0.02,0.69832075
7.559449,0.02,0.6999768
7.569462,0.02,0.7016596
7.5794744,0.02,0.70337343
7.589487,0.02,0.70511764
7.599499,0.02,0.7068968
7.609512,0.02,0.7087093
7.6195245,0.02,0.71056074
7.629537,0.02,0.71245146
7.6395493,0.02,0.7143802
7.649562,0.02,0.71635306
7.6595745,0.02,0.71837044
7.669587,0.02,0.7204337
7.6795993,0.02,0.72254413
7.689612,0.02,0.7247055
7.6996245,0.02,0.7269166
7.709637,0.02,0.7291807
7.7196493,0.02,0.7315011
7.729662,0.02,0.73387605
7.7396746,0.02,0.73631173
7.749687,0.02,0.73880255
7.7596993,0.02,0.74135447
7.769712,0.02,0.743971
7.7797246,0.02,0.74664843
7.789737,0.02,0.7493922
7.7997494,0.02,0.7522022
7.809762,0.02,0.75507814
7.8197746,0.02,0.7580228
7.8297873,0.02,0.76103735
7.8397994,0.02,0.7641195
7.8498125,0.02,0.767272
7.859825,0.02,0.7704978
7.8698378,0.02,0.7737939
7.87985,0.02,0.7771617
7.8898625,0.02,0.7806031
7.899875,0.02,0.7841174
7.909888,0.02,0.7877011
7.9199,0.02,0.7913599
7.9299126,0.02,0.7950893
7.939925,0.02,0.79889274
7.949938,0.02,0.80276686
7.95995,0.02,0.8067103
7.9699626,0.02,0.81072515
7.979975,0.02,0.81480783
7.989988,0.02,0.8189577
8.0,0.02,0.823177
0.0,0.04,1.1022679
0.010012516,0.04,2.165793
0.020025032,0.04,2.5484347
0.030037548,0.04,2.8607624
0.040050063,0.04,3.068427
0.05006258,0.04,3.2247486
0.060075097,0.04,3.3186915
0.07008761,0.04,3.3811433
0.08010013,0.04,3.379481
0.09011264,0.04,3.3496337
0.10012516,0.04,3.3085933
0.11013767,0.04,3.3034759
0.12015019,0.04,3.3036678
0.1301627,0.04,3.3444102
0.14017522,0.04,3.4063454
0.15018773,0.04,3.4520957
0.16020025,0.04,3.4775255
0.17021278,0.04,3.4890413
0.18022528,0.04,3.492575
0.1902378,0.04,3.492065
0.20025031,0.04,3.4899285
0.21026284,0.04,3.4876137
0.22027534,0.04,3.4859362
0.23028786,0.04,3.485274
0.24030039,0.04,3.485679
0.2503129,0.04,3.48694
0.26032543,0.04,3.4886656
0.27033794,0.04,3.490385
0.28035045,0.04,3.4916794
0.29036295,0.04,3.4923162
0.3003755,0.04,3.4923086
0.310388,0.04,3.491888
0.3204005,0.04,3.4913678
0.330413,0.04,3.4910276
0.34042555,0.04,3.4910347
0.35043806,0.04,3.4914439
0.36045057,0.04,3.492233
0.37046307,0.04,3.4933548
0.3804756,0.04,3.4947584
0.39048812,0.04,3.4964018
0.40050063,0.04,3.4982522
0.41051313,0.04,3.5002768
0.42052567,0.04,3.5024438
0.43053818,0.04,3.5047112
0.44055068,0.04,3.507037
0.4505632,0.04,3.5093672
0.46057573,0.04,3.5116518
0.47058824,0.04,3.5138264
0.48060077,0.04,3.515833
0.49061328,0.04,3.5176086
0.5006258,0.04,3.519094
0.5106383,0.04,3.5202296
0.52065086,0.04,3.5209603
0.5306634,0.04,3.521239
0.5406759,0.04,3.5210223
0.5506884,0.04,3.5202787
0.5607009,0.04,3.5189812
0.5707134,0.04,3.5171216
0.5807259,0.04,3.5147061
0.5907384,0.04,3.5117536
0.600751,0.04,3.5083008
0.6107635,0.04,3.5044124
0.620776,0.04,3.5001748
0.6307885,0.04,3.4956949
0.640801,0.04,3.4911067
0.6508135,0.04,3.4865491
0.660826,0.04,3.4821517
0.67083853,0.04,3.4780073
0.6808511,0.04,3.4741316
0.6908636,0.04,3.4704227
0.7008761,0.04,3.466629
0.7108886,0.04,3.462332
0.72090113,0.04,3.45697
0.73091364,0.04,3.4499314
0.74092615,0.04,3.4406931
0.75093865,0.04,3.4289894
0.7609512,0.04,3.4149487
0.7709637,0.04,3.399143
0.78097624,0.04,3.3824816
0.79098874,0.04,3.3660383
0.80100125,0.04,3.3508215
0.81101376,0.04,3.3376148
0.82102627,0.04,3.3268914
0.8310388,0.04,3.318816
0.84105134,0.04,3.3133185
0.85106385,0.04,3.3102057
0.86107635,0.04,3.3092961
0.87108886,0.04,3.3105836
0.88110137,0.04,3.3143516
0.8911139,0.04,3.3212268
0.9011264,0.04,3.3320577
0.9111389,0.04,3.3475642
0.92115146,0.04,3.3677983
0.93116397,0.04,3.3916023
0.9411765,0.04,3.416394
0.951189,0.04,3.4383762
0.96120155,0.04,3.4529085
0.97121406,0.04,3.454823
0.98122656,0.04,3.4388456
