t,x,ts
1.321652,0.02,1.6164712
1.3316646,0.02,1.5927465
1.3416771,0.02,1.5700743
1.3516896,0.02,1.548406
1.3617022,0.02,1.5276996
1.3717147,0.02,1.5079112
1.3817272,0.02,1.4889966
1.3917397,0.02,1.4709187
1.4017522,0.02,1.453634
1.4117647,0.02,1.4371083
1.4217772,0.02,1.421302
1.4317899,0.02,1.4061807
1.4418023,0.02,1.391711
1.4518148,0.02,1.3778607
1.4618273,0.02,1.364598
1.4718398,0.02,1.3518924
1.4818523,0.02,1.3397183
1.4918648,0.02,1.3280454
1.5018773,0.02,1.3168479
1.5118899,0.02,1.3061017
1.5219024,0.02,1.2957826
1.531915,0.02,1.2858689
1.5419275,0.02,1.2763371
1.55194,0.02,1.2671667
1.5619525,0.02,1.2583392
1.571965,0.02,1.2498335
1.5819775,0.02,1.241632
1.59199,0.02,1.2337162
1.6020025,0.02,1.22607
1.612015,0.02,1.2186779
1.6220275,0.02,1.2115213
1.63204,0.02,1.2045882
1.6420525,0.02,1.1978624
1.652065,0.02,1.19133
1.6620775,0.02,1.1849772
1.67209,0.02,1.1787921
1.6821027,0.02,1.1727594
1.6921152,0.02,1.1668696
1.7021277,0.02,1.1611068
1.7121402,0.02,1.155464
1.7221527,0.02,1.1499267
1.7321652,0.02,1.1444832
1.7421777,0.02,1.1391233
1.7521904,0.02,1.1338372
1.7622027,0.02,1.1286134
1.7722152,0.02,1.1234409
1.7822278,0.02,1.1183099
1.7922403,0.02,1.1132113
1.8022528,0.02,1.1081349
1.8122653,0.02,1.1030704
1.8222778,0.02,1.0980076
1.8322904,0.02,1.0929395
1.8423029,0.02,1.0878534
1.8523154,0.02,1.0827433
1.8623279,0.02,1.077597
1.8723404,0.02,1.0724096
1.882353,0.02,1.067168
1.8923655,0.02,1.0618662
1.902378,0.02,1.0564963
1.9123905,0.02,1.0510468
1.9224031,0.02,1.0455127
1.9324156,0.02,1.0398849
1.9424281,0.02,1.034155
1.9524406,0.02,1.028316
1.9624531,0.02,1.0223607
1.9724656,0.02,1.0162835
1.9824781,0.02,1.0100754
1.9924908,0.02,1.0037314
2.0025032,0.02,0.99724627
2.0125158,0.02,0.9906127
2.0225282,0.02,0.9838268
2.0325408,0.02,0.9768838
2.0425532,0.02,0.9697792
2.0525658,0.02,0.9625093
2.0625782,0.02,0.9550732
2.0725908,0.02,0.9474652
2.0826032,0.02,0.9396852
2.0926158,0.02,0.9317341
2.1026282,0.02,0.92360866
2.1126409,0.02,0.91531026
2.1226532,0.02,0.90684015
2.1326659,0.02,0.89820015
2.1426783,0.02,0.8893934
2.152691,0.02,0.8804228
2.1627035,0.02,0.8712917
2.1727161,0.02,0.8620073
2.1827285,0.02,0.852574
2.1927412,0.02,0.84299964
2.2027535,0.02,0.8332913
2.2127662,0.02,0.82345754
2.2227786,0.02,0.8135062
2.2327912,0.02,0.80344725
2.2428036,0.02,0.793292
2.2528162,0.02,0.78305167
2.2628286,0.02,0.7727366
2.2728412,0.02,0.7623602
2.2828536,0.02,0.75193435
2.2928662,0.02,0.7414724
2.3028786,0.02,0.73098665
2.3128912,0.02,0.7204933
2.3229036,0.02,0.71000487
2.3329163,0.02,0.69953525
2.3429286,0.02,0.68909985
2.3529413,0.02,0.6787137
2.3629537,0.02,0.6683903
2.3729663,0.02,0.6581437
2.3829787,0.02,0.64799076
2.3929913,0.02,0.6379447
2.4030037,0.02,0.6280185
2.4130163,0.02,0.61822754
2.4230287,0.02,0.60858554
2.4330413,0.02,0.59910697
2.4430537,0.02,0.58980376
2.4530663,0.02,0.5806888
2.4630787,0.02,0.5717736
2.4730914,0.02,0.5630729
2.483104,0.02,0.5545958
2.4931166,0.02,0.54635316
2.503129,0.02,0.5383569
2.5131416,0.02,0.53061646
2.523154,0.02,0.5231399
2.5331666,0.02,0.515935
2.543179,0.02,0.509011
2.5531917,0.02,0.50237256
2.563204,0.02,0.4960279
2.5732167,0.02,0.48998022
2.583229,0.02,0.48423737
2.5932417,0.02,0.4787985
2.603254,0.02,0.47366983
2.6132667,0.02,0.46884942
2.623279,0.02,0.4643417
2.6332917,0.02,0.4601459
2.643304,0.02,0.4562602
2.6533167,0.02,0.4526832
2.6633291,0.02,0.44941336
2.6733418,0.02,0.44644576
2.6833541,0.02,0.44377655
2.6933668,0.02,0.44140202
2.7033792,0.02,0.43931574
2.7133918,0.02,0.4375115
2.7234044,0.02,0.43598163
2.733417,0.02,0.43471992
2.7434294,0.02,0.4337172
2.753442,0.02,0.43296474
2.7634544,0.02,0.43245637
2.773467,0.02,0.43217975
2.7834795,0.02,0.43212593
2.793492,0.02,0.43228608
2.8035045,0.02,0.43264943
2.813517,0.02,0.43320638
2.8235295,0.02,0.43394566
2.833542,0.02,0.43485928
2.8435545,0.02,0.43593496
2.8535671,0.02,0.43716407
2.8635795,0.02,0.438537
2.8735921,0.02,0.4400432
2.8836045,0.02,0.44167268
2.8936172,0.02,0.44341922
2.9036295,0.02,0.44526964
2.9136422,0.02,0.44721854
2.9236546,0.02,0.44925785
2.9336672,0.02,0.4513772
2.9436796,0.02,0.4535699
2.9536922,0.02,0.4558307
2.9637046,0.02,0.45815074
2.9737172,0.02,0.46052378
2.9837296,0.02,0.46294487
2.9937422,0.02,0.46540844
3.0037546,0.02,0.46790797
3.0137672,0.02,0.47044003
3.0237796,0.02,0.47299933
3.0337923,0.02,0.47558188
3.043805,0.02,0.47818506
3.0538175,0.02,0.4808029
3.06383,0.02,0.4834367
3.0738425,0.02,0.48607987
3.083855,0.02,0.48873132
3.0938675,0.02,0.4913895
3.10388,0.02,0.49405128
3.1138926,0.02,0.49671745
3.123905,0.02,0.4993841
3.1339176,0.02,0.5020534
3.14393,0.02,0.5047206
3.1539426,0.02,0.5073891
3.163955,0.02,0.51005614
3.1739676,0.02,0.51272327
3.18398,0.02,0.51538897
3.1939926,0.02,0.51805377
3.204005,0.02,0.5207191
3.2140176,0.02,0.5233844
3.22403,0.02,0.526052
3.2340426,0.02,0.5287206
3.244055,0.02,0.53139347
3.2540677,0.02,0.53406924
3.26408,0.02,0.53675216
3.2740927,0.02,0.53944117
3.2841053,0.02,0.5421388
3.294118,0.02,0.5448469
3.3041303,0.02,0.5475672
3.314143,0.02,0.55030084
3.3241553,0.02,0.5530487
3.334168,0.02,0.5558158
3.3441803,0.02,0.5586022
3.354193,0.02,0.56140935
3.3642054,0.02,0.5642409
3.374218,0.02,0.567098
3.3842304,0.02,0.56998396
3.394243,0.02,0.5729011
3.4042554,0.02,0.57585037
3.414268,0.02,0.57883537
3.4242804,0.02,0.58185786
3.434293,0.02,0.58492225
3.4443054,0.02,0.588028
3.454318,0.02,0.59118026
3.4643304,0.02,0.59438086
3.474343,0.02,0.59763104
3.4843554,0.02,0.6009351
3.494368,0.02,0.6042937
3.5043805,0.02,0.6077116
3.514393,0.02,0.61118895
3.5244055,0.02,0.6147282
3.534418,0.02,0.6183315
3.5444305,0.02,0.6220027
3.5544431,0.02,0.62574136
3.5644555,0.02,0.62954926
3.5744681,0.02,0.63342685
3.5844805,0.02,0.6373778
3.5944932,0.02,0.6414018
3.6045058,0.02,0.64549774
3.6145184,0.02,0.64966625
3.6245308,0.02,0.6539069
3.6345434,0.02,0.6582176
3.6445558,0.02,0.6625967
3.6545684,0.02,0.6670401
3.6645808,0.02,0.6715441
3.6745934,0.02,0.67610395
3.6846058,0.02,0.68071103
3.6946185,0.02,0.68535846
3.7046309,0.02,0.6900338
3.7146435,0.02,0.6947239
3.7246559,0.02,0.6994159
3.7346685,0.02,0.7040866
3.744681,0.02,0.7087127
3.7546935,0.02,0.71326745
3.764706,0.02,0.71771586
3.7747185,0.02,0.72201586
3.784731,0.02,0.72611856
3.7947435,0.02,0.729962
3.804756,0.02,0.73347294
3.8147686,0.02,0.7365619
3.824781,0.02,0.7391231
3.8347936,0.02,0.7410232
3.8448062,0.02,0.74210536
3.8548188,0.02,0.7421804
3.8648312,0.02,0.7410281
3.8748438,0.02,0.73839307
3.8848562,0.02,0.7339974
3.8948689,0.02,0.7275589
3.9048812,0.02,0.71883076
3.9148939,0.02,0.7076715
3.9249063,0.02,0.69415486
3.9349189,0.02,0.67874825
3.9449313,0.02,0.6625682
3.954944,0.02,0.6477718
3.9649563,0.02,0.63819414
3.974969,0.02,0.64036894
3.9849813,0.02,0.6653066
3.994994,0.02,0.7331413
4.005006,0.02,0.8914372
4.0150185,0.02,1.261961
4.025031,0.02,1.9553047
4.0350432,0.02,2.537137
4.045056,0.02,2.7543046
4.0550685,0.02,2.824752
4.065081,0.02,2.8639653
4.0750933,0.02,2.9012308
4.0851064,0.02,2.9420204
4.095119,0.02,2.98638
4.1051316,0.02,3.0332181
4.115144,0.02,3.081268
4.1251564,0.02,3.1293373
4.135169,0.02,3.1763473
4.1451817,0.02,3.221382
4.155194,0.02,3.2636552
4.1652064,0.02,3.302587
4.175219,0.02,3.3377852
4.1852317,0.02,3.3690817
4.195244,0.02,3.3964994
4.2052565,0.02,3.4202302
4.215269,0.02,3.4405832
4.2252817,0.02,3.4579268
4.235294,0.02,3.472655
4.2453065,0.02,3.4851573
4.255319,0.02,3.4957893
4.2653317,0.02,3.5048678
4.275344,0.02,3.5126717
4.2853565,0.02,3.519432
4.295369,0.02,3.5253465
4.305382,0.02,3.530577
4.315394,0.02,3.53526
4.325407,0.02,3.5395093
4.3354197,0.02,3.5434213
4.3454323,0.02,3.547073
4.3554444,0.02,3.5505314
4.365457,0.02,3.553852
4.3754697,0.02,3.557083
4.3854823,0.02,3.560266
4.3954945,0.02,3.5634303
4.405507,0.02,3.5666034
4.4155197,0.02,3.5698094
4.4255323,0.02,3.573065
4.4355445,0.02,3.5763857
4.445557,0.02,3.5797791
4.4555697,0.02,3.583257
4.4655824,0.02,3.5868232
4.4755945,0.02,3.5904763
4.485607,0.02,3.5942197
4.49562,0.02,3.5980525
4.5056324,0.02,3.6019697
4.5156446,0.02,3.6059659
4.525657,0.02,3.610036
4.53567,0.02,3.6141672
4.5456824,0.02,3.6183527
4.5556946,0.02,3.622577
4.565707,0.02,3.6268275
4.57572,0.02,3.6310906
4.5857325,0.02,3.6353462
4.5957446,0.02,3.6395774
4.605757,0.02,3.6437616
4.61577,0.02,3.6478803
4.6257825,0.02,3.651908
4.6357946,0.02,3.655821
4.6458073,0.02,3.6595912
4.65582,0.02,3.663195
4.6658325,0.02,3.6666048
4.6758447,0.02,3.6697922
4.6858573,0.02,3.6727302
4.69587,0.02,3.6753914
4.7058825,0.02,3.67775
4.7158947,0.02,3.6797812
4.7259073,0.02,3.6814594
4.73592,0.02,3.682765
4.7459326,0.02,3.6836765
4.7559447,0.02,3.68417
4.7659574,0.02,3.6842341
4.77597,0.02,3.6838446
4.7859826,0.02,3.682979
4.7959948,0.02,3.6816144
4.8060074,0.02,3.6797156
4.81602,0.02,3.6772313
4.8260326,0.02,3.6741028
4.836045,0.02,3.6702342
4.8460574,0.02,3.6654973
4.85607,0.02,3.6597226
4.8660827,0.02,3.652677
4.876095,0.02,3.6440532
4.8861074,0.02,3.633459
4.89612,0.02,3.6203945
4.9061327,0.02,3.6042542
4.916145,0.02,3.5843205
4.9261575,0.02,3.5597816
4.93617,0.02,3.5297809
4.9461827,0.02,3.4934893
4.956195,0.02,3.4502363
4.9662075,0.02,3.399636
4.97622,0.02,3.3417618
4.9862328,0.02,3.2772326
4.996245,0.02,3.207238
5.0062575,0.02,3.1333878
5.01627,0.02,3.057539
5.026283,0.02,2.9814644
5.036295,0.02,2.9066339
5.0463076,0.02,2.834083
5.05632,0.02,2.7643917
5.066333,0.02,2.6977553
5.076345,0.02,2.634117
5.0863576,0.02,2.573261
5.09637,0.02,2.5149407
5.106383,0.02,2.458903
5.116395,0.02,2.4049406
5.1264076,0.02,2.3528905
5.1364202,0.02,2.3026352
5.146433,0.02,2.2540941
5.156445,0.02,2.2072053
5.1664577,0.02,2.1619236
5.1764703,0.02,2.1182208
5.186483,0.02,2.0760581
5.196495,0.02,2.0354042
5.206508,0.02,1.9962176
5.216521,0.02,1.9584644
5.2265334,0.02,1.9221077
5.2365456,0.02,1.8870944
5.246558,0.02,1.8533819
5.256571,0.02,1.8209237
5.2665834,0.02,1.7896763
5.2765956,0.02,1.7595999
5.286608,0.02,1.7306405
5.296621,0.02,1.7027581
5.3066335,0.02,1.6759125
5.3166456,0.02,1.6500639
5.3266582,0.02,1.6251724
5.336671,0.02,1.6012017
5.3466835,0.02,1.5781182
5.3566957,0.02,1.5558861
5.3667083,0.02,1.534475
5.376721,0.02,1.5138556
5.3867335,0.02,1.4939957
5.3967457,0.02,1.4748718
5.4067583,0.02,1.4564542
5.416771,0.02,1.4387147
5.4267836,0.02,1.421635
5.4367957,0.02,1.4051886
5.446809,0.02,1.3893527
5.4568214,0.02,1.3741049
5.466834,0.02,1.3594269
5.476846,0.02,1.3452986
5.486859,0.02,1.3316971
5.4968715,0.02,1.3186061
5.506884,0.02,1.3060107
5.5168962,0.02,1.2938895
5.526909,0.02,1.2822269
5.5369215,0.02,1.2710047
5.546934,0.02,1.260212
5.5569463,0.02,1.2498298
5.566959,0.02,1.2398429
5.5769715,0.02,1.2302396
5.586984,0.02,1.2210069
5.5969963,0.02,1.2121276
5.607009,0.02,1.2035902
5.6170216,0.02,1.1953826
5.627034,0.02,1.1874917
5.6370463,0.02,1.179906
5.647059,0.02,1.1726141
5.6570716,0.02,1.1656034
5.667084,0.02,1.1588625
5.6770964,0.02,1.1523807
5.687109,0.02,1.1461467
5.6971216,0.02,1.1401504
5.7071342,0.02,1.1343793
5.7171464,0.02,1.1288259
5.727159,0.02,1.123477
5.7371716,0.02,1.1183238
5.7471843,0.02,1.1133546
5.7571964,0.02,1.1085625
5.767209,0.02,1.1039344
5.7772217,0.02,1.0994599
5.7872343,0.02,1.0951314
5.7972465,0.02,1.090937
5.807259,0.02,1.0868682
5.8172717,0.02,1.0829129
5.8272843,0.02,1.0790628
5.8372965,0.02,1.0753064
5.847309,0.02,1.071634
5.8573217,0.02,1.0680349
5.8673344,0.02,1.0645002
5.8773465,0.02,1.0610179
5.887359,0.02,1.0575783
5.897372,0.02,1.0541697
5.9073844,0.02,1.0507836
5.9173965,0.02,1.0474068
5.927409,0.02,1.0440302
5.937422,0.02,1.0406408
5.9474344,0.02,1.037229
5.9574466,0.02,1.0337844
5.967459,0.02,1.0302955
5.977472,0.02,1.0267502
5.9874845,0.02,1.023137
5.9974966,0.02,1.0194453
6.007509,0.02,1.0156648
6.017522,0.02,1.0117832
6.0275345,0.02,1.0077906
6.0375466,0.02,1.0036738
6.0475593,0.02,0.9994241
6.057572,0.02,0.99502933
6.0675845,0.02,0.9904797
6.0775967,0.02,0.9857652
6.0876093,0.02,0.9808765
6.097622,0.02,0.97580004
6.1076345,0.02,0.9705325
6.1176467,0.02,0.96506137
6.1276593,0.02,0.9593789
6.137672,0.02,0.9534791
6.1476846,0.02,0.94735247
6.1576967,0.02,0.940994
6.1677094,0.02,0.93440056
6.177722,0.02,0.9275644
6.1877346,0.02,0.9204816
6.1977468,0.02,0.9131517
6.2077594,0.02,0.9055707
6.217772,0.02,0.89773893
6.2277846,0.02,0.88965654
6.237797,0.02,0.8813269
6.24781,0.02,0.8727504
6.2578225,0.02,0.8639319
6.267835,0.02,0.85487926
6.2778473,0.02,0.84559613
6.28786,0.02,0.8360907
6.2978725,0.02,0.8263759
6.307885,0.02,0.8164566
6.3178973,0.02,0.806352
6.32791,0.02,0.7960682
6.3379226,0.02,0.7856255
6.347935,0.02,0.77503586
6.3579473,0.02,0.7643181
6.36796,0.02,0.753489
6.3779726,0.02,0.7425669
6.387985,0.02,0.73157126
6.3979974,0.02,0.72052467
6.40801,0.02,0.7094445
6.4180226,0.02,0.698354
6.4280353,0.02,0.68727285
6.4380474,0.02,0.676225
6.44806,0.02,0.6652309
6.4580727,0.02,0.6543123
6.4680853,0.02,0.643489
6.4780974,0.02,0.6327833
6.48811,0.02,0.6222191
6.4981227,0.02,0.6118086
6.5081353,0.02,0.6015765
6.5181475,0.02,0.5915407
6.52816,0.02,0.58171695
6.5381727,0.02,0.57212114
6.5481853,0.02,0.5627708
6.5581975,0.02,0.55367726
6.56821,0.02,0.5448545
6.5782228,0.02,0.5363174
6.5882354,0.02,0.52806926
6.5982475,0.02,0.5201269
6.60826,0.02,0.5124908
6.618273,0.02,0.5051712
6.6282854,0.02,0.49817502
6.6382976,0.02,0.49150378
6.6483107,0.02,0.48515934
6.6583233,0.02,0.4791479
6.668336,0.02,0.47346485
6.678348,0.02,0.46811402
6.6883607,0.02,0.46309328
6.6983733,0.02,0.45839888
6.708386,0.02,0.45402825
6.718398,0.02,0.4499777
6.7284107,0.02,0.44624507
6.7384233,0.02,0.442823
6.748436,0.02,0.4397059
6.758448,0.02,0.4368891
6.7684608,0.02,0.4343621
6.7784734,0.02,0.4321218
6.788486,0.02,0.4301589
6.798498,0.02,0.42846698
6.808511,0.02,0.42703784
6.8185234,0.02,0.42586082
6.828536,0.02,0.42492986
6.838548,0.02,0.424237
6.848561,0.02,0.4237727
6.8585734,0.02,0.4235286
6.868586,0.02,0.42349565
6.878598,0.02,0.4236645
6.888611,0.02,0.42402846
6.8986235,0.02,0.42457807
6.908636,0.02,0.42530513
6.9186482,0.02,0.42620027
6.928661,0.02,0.4272573
6.9386735,0.02,0.4284675
6.948686,0.02,0.42982143
6.9586983,0.02,0.43131375
6.968711,0.02,0.432934
6.9787235,0.02,0.43467766
6.988736,0.02,0.43653524
6.9987483,0.02,0.43850267
7.008761,0.02,0.4405706
7.0187736,0.02,0.44273376
7.028786,0.02,0.44498485
7.0387983,0.02,0.44731843
7.048811,0.02,0.44972914
7.0588236,0.02,0.45221233
7.068836,0.02,0.45475882
7.0788484,0.02,0.45736766
7.088861,0.02,0.46003222
7.0988736,0.02,0.4627483
7.1088862,0.02,0.4655094
7.1188984,0.02,0.46831435
7.128911,0.02,0.47115755
7.1389236,0.02,0.47403556
7.1489363,0.02,0.4769439
7.1589484,0.02,0.4798805
7.168961,0.02,0.48284107
7.1789737,0.02,0.48582458
7.1889863,0.02,0.48882467
7.1989985,0.02,0.49184293
7.209011,0.02,0.49487495
7.2190237,0.02,0.49791664
7.2290363,0.02,0.50096875
7.2390485,0.02,0.50402844
7.249061,0.02,0.50709367
7.2590737,0.02,0.5101632
7.2690864,0.02,0.5132342
7.2790985,0.02,0.516306
7.289111,0.02,0.51937854
7.299124,0.02,0.52244765
7.3091364,0.02,0.5255152
7.3191485,0.02,0.52858007
7.329161,0.02,0.53163916
7.339174,0.02,0.5346938
7.3491864,0.02,0.53774154
7.3591986,0.02,0.54078376
7.3692117,0.02,0.54381835
7.3792243,0.02,0.5468452
7.389237,0.02,0.54986405
7.399249,0.02,0.5528748
7.4092617,0.02,0.5558772
7.4192743,0.02,0.5588704
7.429287,0.02,0.5618534
7.439299,0.02,0.5648278
7.4493117,0.02,0.56779313
7.4593244,0.02,0.57074904
7.469337,0.02,0.5736939
7.479349,0.02,0.5766318
7.489362,0.02,0.57955825
7.4993744,0.02,0.58247507
7.509387,0.02,0.58538264
7.519399,0.02,0.58828056
7.529412,0.02,0.5911681
7.5394244,0.02,0.5940474
7.549437,0.02,0.59691674
7.559449,0.02,0.5997778
7.569462,0.02,0.6026299
7.5794744,0.02,0.6054729
7.589487,0.02,0.6083069
7.599499,0.02,0.6111323
7.609512,0.02,0.61394894
7.6195245,0.02,0.6167578
7.629537,0.02,0.61955845
7.6395493,0.02,0.6223522
7.649562,0.02,0.6251364
7.6595745,0.02,0.62791353
7.669587,0.02,0.63068336
7.6795993,0.02,0.63344604
7.689612,0.02,0.6362003
7.6996245,0.02,0.63894975
7.709637,0.02,0.6416902
7.7196493,0.02,0.6444256
7.729662,0.02,0.6471522
7.7396746,0.02,0.6498748
7.749687,0.02,0.65258956
7.7596993,0.02,0.65529853
7.769712,0.02,0.658001
7.7797246,0.02,0.66069704
7.789737,0.02,0.66338825
7.7997494,0.02,0.66607314
7.809762,0.02,0.6687533
7.8197746,0.02,0.67142695
7.8297873,0.02,0.6740959
7.8397994,0.02,0.6767582
7.8498125,0.02,0.6794154
7.859825,0.02,0.68206775
7.8698378,0.02,0.6847161
7.87985,0.02,0.68735844
7.8898625,0.02,0.68999565
7.899875,0.02,0.6926271
7.909888,0.02,0.69525355
7.9199,0.02,0.6978774
7.9299126,0.02,0.7004954
7.939925,0.02,0.70310706
7.949938,0.02,0.7057153
7.95995,0.02,0.70831937
7.9699626,0.02,0.71091676
7.979975,0.02,0.71351105
7.989988,0.02,0.7161005
8.0,0.02,0.71868545
0.0,0.04,1.7287359
0.010012516,0.04,1.9399523
0.020025032,0.04,2.1881995
0.030037548,0.04,2.4990454
0.040050063,0.04,2.7775323
0.05006258,0.04,2.9370139
0.060075097,0.04,3.0106587
0.07008761,0.04,3.0308173
0.08010013,0.04,2.9987547
0.09011264,0.04,2.9276385
0.10012516,0.04,2.849909
0.11013767,0.04,2.7966406
0.12015019,0.04,2.7808971
0.1301627,0.04,2.8020039
0.14017522,0.04,2.8567793
0.15018773,0.04,2.9409068
0.16020025,0.04,3.0445611
0.17021278,0.04,3.1528137
0.18022528,0.04,3.251765
0.1902378,0.04,3.3335495
0.20025031,0.04,3.39649
0.21026284,0.04,3.442536
0.22027534,0.04,3.4748793
0.23028786,0.04,3.4966354
0.24030039,0.04,3.510391
0.2503129,0.04,3.5181494
0.26032543,0.04,3.5214245
0.27033794,0.04,3.5213509
0.28035045,0.04,3.518801
0.29036295,0.04,3.5144484
0.3003755,0.04,3.508835
0.310388,0.04,3.502389
0.3204005,0.04,3.4954703
0.330413,0.04,3.4883754
0.34042555,0.04,3.4813464
0.35043806,0.04,3.4745862
0.36045057,0.04,3.4682572
0.37046307,0.04,3.4624844
0.3804756,0.04,3.4573674
0.39048812,0.04,3.4529753
0.40050063,0.04,3.4493465
0.41051313,0.04,3.4465067
0.42052567,0.04,3.4444563
0.43053818,0.04,3.44318
0.44055068,0.04,3.4426486
0.4505632,0.04,3.442821
0.46057573,0.04,3.443648
0.47058824,0.04,3.4450698
0.48060077,0.04,3.447025
0.49061328,0.04,3.449447
0.5006258,0.04,3.452263
0.5106383,0.04,3.4554095
0.52065086,0.04,3.458818
0.5306634,0.04,3.4624183
0.5406759,0.04,3.4661512
0.5506884,0.04,3.4699562
0.5607009,0.04,3.4737813
0.5707134,0.04,3.4775763
0.5807259,0.04,3.481298
0.5907384,0.04,3.4849133
0.600751,0.04,3.4883912
0.6107635,0.04,3.491708
0.620776,0.04,3.4948478
0.6307885,0.04,3.497798
0.640801,0.04,3.5005572
0.6508135,0.04,3.5031214
0.660826,0.04,3.5054958
0.67083853,0.04,3.507689
0.6808511,0.04,3.509709
0.6908636,0.04,3.5115747
0.7008761,0.04,3.5132875
0.7108886,0.04,3.5148685
0.72090113,0.04,3.5163229
0.73091364,0.04,3.517657
0.74092615,0.04,3.5188692
0.75093865,0.04,3.5199564
0.7609512,0.04,3.5208993
0.7709637,0.04,3.5216715
0.78097624,0.04,3.5222328
0.79098874,0.04,3.5225224
0.80100125,0.04,3.5224657
0.81101376,0.04,3.5219648
0.82102627,0.04,3.520896
0.8310388,0.04,3.5191102
0.84105134,0.04,3.5164318
0.85106385,0.04,3.5126517
0.86107635,0.04,3.507532
0.87108886,0.04,3.5008023
0.88110137,0.04,3.4921682
0.8911139,0.04,3.481307
0.9011264,0.04,3.4678767
0.9111389,0.04,3.451528
0.92115146,0.04,3.4319177
0.93116397,0.04,3.4087083
0.9411765,0.04,3.3816085
0.951189,0.04,3.3503823
0.96120155,0.04,3.3148694
0.97121406,0.04,3.2750115
