t,x,tf,ts
0.8248625,0.017,3.9454548,3.3107302
0.94948125,0.869,1.2904564,1.1920664
0.546725,0.948,0.999904,0.99985564
0.7048,0.698,1.1834916,1.1022278
0.22241563,0.005,1.0061318,1.0003387
0.16214688,0.379,1.0001187,1.0000321
0.79780936,0.771,1.2166561,1.1273493
0.27048126,0.949,1.000066,1.0001158
0.66192186,0.372,2.129398,1.737867
0.87855935,0.125,3.633557,3.2030487
0.88411564,0.499,2.211974,1.8871386
0.30265313,0.238,1.0284215,1.0075021
0.15735,0.591,1.0000135,1.0000489
0.23801562,0.281,1.000002,1.000057
0.82769686,0.41,2.4379826,2.0638294
0.16788438,0.301,1.0001471,1.0000018
0.6796687,0.9,1.0163594,1.0083113
0.66630936,0.251,2.776452,2.2554176
0.55574685,0.855,1.0020031,1.0007523
0.031365626,0.416,1.0002773,1.000075
0.9491,0.969,1.1734765,1.1259125
0.10648125,0.952,1.0001558,1.0000687
0.46907812,0.25,2.0264356,1.5144364
0.6698125,0.427,1.8955194,1.5687909
0.9013375,0.717,1.5225123,1.3451655
0.74015,0.84,1.073249,1.039318
0.22305937,0.232,0.9997812,0.9999263
0.39756563,0.062,3.3655794,1.9405227
0.1452,0.496,1.0000327,1.0000576
0.297875,0.627,1.0001125,1.0001265
0.7816188,0.334,2.6616175,2.2399387
0.3408125,0.64,0.9999531,1.0000641
0.102390625,0.09,0.99983907,0.9996767
0.108625,0.754,1.0001054,1.0000737
0.85420626,0.612,1.7214273,1.486238
0.38711563,0.635,1.0002066,1.0001591
0.29645938,0.951,1.0000504,1.0001184
0.16205625,0.949,1.0001585,1.000088
0.39565313,0.828,0.9999541,1.0000042
0.40058124,0.301,1.3106617,1.1213356
0.171225,0.344,1.0001676,1.0000274
0.22836563,0.282,1.0000334,1.0000737
0.81301564,0.163,3.4428792,2.9773486
0.49112812,0.95,0.9998329,0.9998063
0.47385937,0.28,1.8500779,1.4233655
0.3158219,0.39,1.0004627,1.0003114
0.58980936,0.364,1.9059445,1.5394396
0.123315625,0.565,1.0000553,1.0000861
0.87333125,0.542,2.017809,1.722969
0.51624376,0.612,1.0355511,1.0168184
0.067865625,0.639,1.0001503,1.0001087
0.45482188,0.946,0.9999461,0.99985206
0.480125,0.791,1.0004941,1.0002332
0.7423375,0.417,2.1711674,1.80735
0.6534375,0.933,1.0063418,1.0032786
0.8969531,0.668,1.6491765,1.4382441
0.36150625,0.029,3.6505153,1.8054799
0.68282187,0.772,1.0735621,1.0384649
0.24235937,0.536,1.0003211,1.0001516
0.7216719,0.832,1.0640994,1.0337996
0.3302844,0.812,1.0000422,1.0001105
0.43728438,0.381,1.1998026,1.0853306
0.7785,0.095,3.6616805,3.1127744
0.91590625,0.11,3.7024107,3.2925124
0.57039374,0.385,1.7245649,1.4117061
0.11818125,0.368,1.0000829,1.0000783
0.15195,0.613,1.0000163,1.0000525
0.2038375,0.458,1.0002801,1.0001018
0.006190625,0.528,1.0002167,1.0000049
0.24265938,0.481,1.0003947,1.000174
0.22856562,0.248,0.99985814,0.9999757
0.41698125,0.829,0.9999586,0.99998057
0.08230625,0.872,1.0001196,1.0000523
0.79638124,0.016,3.9457202,3.2690234
0.6008437,0.803,1.0135565,1.0065215
0.03535625,0.923,1.0000271,0.9999833
0.26955312,0.007,3.6907773,1.1281734
0.5889469,0.935,1.0010412,1.0003439
0.94184065,0.943,1.1849813,1.129131
0.41260624,0.256,1.6305422,1.2617075
0.32603437,0.927,1.0000458,1.00011
0.24877812,0.286,0.99999475,1.0000455
0.2745,0.016,3.4688153,1.1583309
0.58465314,0.71,1.0350313,1.0174117
0.6987187,0.058,3.7550545,3.0393744
0.8776906,0.63,1.7208443,1.4896364
0.39635313,0.852,0.99996936,0.99999976
0.5345156,0.199,2.687416,2.0176258
0.113890626,0.096,0.99985665,0.99970794
0.20724687,0.321,1.0002558,1.0001035
0.7149125,0.723,1.1627173,1.0903413
0.7131094,0.981,1.0126252,1.0081245
0.7074906,0.392,2.1805894,1.7998185
0.5959844,0.843,1.0068884,1.0031147
0.7468031,0.915,1.0379164,1.0211258
0.13539375,0.102,0.9998524,0.9997195
0.8837562,0.925,1.1364213,1.0889553
0.24771562,0.627,1.00019,1.0001243
0.8973125,0.699,1.5617453,1.3733071
0.596575,0.007,3.9617672,2.8561547
0.7616094,0.861,1.0759435,1.0416358
0.26402813,0.696,1.0001351,1.0001239
0.8199844,0.363,2.624405,2.2255259
0.9523906,0.884,1.2713727,1.180868
0.73768437,0.431,2.0942745,1.744578
0.9394031,0.83,1.3424653,1.2239544
0.9441625,0.857,1.3020946,1.1984088
0.6187062,0.892,1.0054355,1.0024493
0.20225,0.625,1.0000654,1.0000603
0.055825,0.886,1.0000793,1.0000228
0.24576876,0.628,1.0001843,1.0001212
0.60727185,0.25,2.6105077,2.062369
0.03181875,0.075,0.99979764,0.99961376
0.15582187,0.361,1.0001067,1.0000265
0.7082281,0.437,1.9763838,1.6428547
0.58449376,0.526,1.2699581,1.1429094
0.6236219,0.97,1.0018033,1.0009167
0.7959344,0.531,1.852792,1.5746479
0.6004375,0.173,3.0445538,2.3838024
0.80602187,0.131,3.5534186,3.0645504
0.083221875,0.978,1.0001342,1.000052
0.5127406,0.855,1.0003808,1.000105
0.15208125,0.591,1.0000156,1.0000523
0.06951875,0.56,1.0001813,1.0001352
0.020328125,0.935,0.9999811,0.9999492
0.03880625,0.977,1.0000365,0.9999864
0.6475594,0.001,3.995848,2.9885492
0.92885,0.131,3.6508477,3.2606192
0.334725,0.152,1.7989054,1.216333
0.9512,0.519,2.2970695,1.9774561
0.29208437,0.346,1.0001234,1.0001593
0.6140031,0.55,1.2868887,1.156122
0.6807219,0.334,2.3829653,1.945856
0.20119688,0.052,0.9994034,0.99884236
0.15576562,0.437,1.0000678,1.0000435
0.37029374,0.64,1.0000474,1.000085
0.007815625,0.27,1.0003004,0.9999957
0.85108125,0.949,1.0889369,1.0586269
0.6305406,0.969,1.0022374,1.0011827
0.481925,0.685,1.0039428,1.0019169
0.40280625,0.871,0.9999773,0.9999852
0.57179374,0.336,1.9815843,1.5791446
0.48995626,0.698,1.0040859,1.0019753
0.40895626,0.723,1.0000736,1.0000807
0.00336875,0.522,1.0002185,0.99999213
0.50077814,0.018,3.8722074,2.5323555
0.5207094,0.27,2.1523228,1.6467537
0.7142031,0.101,3.5845182,2.9671597
0.4972125,0.71,1.004185,1.002012
0.027628126,0.01,0.9999116,0.99928546
0.29824376,0.61,1.000112,1.0001245
0.26807812,0.883,1.000072,1.0001116
0.28885314,0.706,1.0001174,1.0001333
0.6929656,0.559,1.4696889,1.2806476
0.93027186,0.304,3.0848575,2.7098155
0.4204125,0.591,1.0022029,1.0011308
0.48744375,0.863,1.0000236,0.9999696
0.54485,0.158,2.9965003,2.2469246
0.1666625,0.706,1.0000309,1.000049
0.17904063,0.786,1.0000618,1.0000573
0.10385312,0.086,0.999835,0.9996642
0.21855937,0.528,1.000252,1.0001112
0.5506469,0.427,1.4677204,1.2494144
0.60587186,0.353,2.0253081,1.6305522
0.31939688,0.8,1.0000579,1.0001202
0.279325,0.47,1.0002357,1.0001444
0.78466564,0.565,1.6992893,1.4571419
0.85775,0.683,1.5180901,1.3366815
0.0115375,0.269,1.0002836,0.99999714
0.33990937,0.841,1.0000353,1.0001009
0.7955656,0.604,1.5997603,1.386771
0.71485937,0.179,3.239878,2.6983905
0.95164686,0.353,2.9387095,2.5740936
0.85142815,0.538,1.9759895,1.6841558
0.45525312,0.123,2.9799428,2.0086386
0.78027815,0.895,1.0679468,1.0385165
0.6475469,0.306,2.4249866,1.9559739
0.5392,0.121,3.2272923,2.3842473
0.42151874,0.17,2.392255,1.622443
0.90308124,0.644,1.7370913,1.5060784
0.00325625,0.191,1.000228,1.0001228
0.6600469,0.726,1.0893081,1.0468062
0.7758875,0.284,2.8768542,2.4297698
0.4719375,0.539,1.0395056,1.0176334
0.799325,0.388,2.461687,2.073064
0.4013625,0.672,1.0001922,1.0001501
0.17793438,0.797,1.0000688,1.0000589
0.22386874,0.246,0.99985063,0.9999771
0.43055937,0.34,1.3044413,1.1294978
0.7287969,0.679,1.2581757,1.1491224
0.81352186,0.773,1.2379613,1.1418564
0.5980125,0.466,1.4903666,1.2752033
0.63979375,0.468,1.6222333,1.3699648
0.88545,0.329,2.9091458,2.518861
0.45114374,0.02,3.834944,2.3185349
0.10520312,0.123,0.99987346,0.9997865
0.19299063,0.819,1.0000724,1.0000648
0.6168187,0.462,1.5683746,1.3287898
0.5461063,0.126,3.2095678,2.3899531
0.82345,0.653,1.5225713,1.3355938
0.6748437,0.902,1.014652,1.0074189
0.2301,0.751,1.0000646,1.0000807
0.17919375,0.427,1.0001649,1.000054
0.7631094,0.185,3.289536,2.7931552
0.6463063,0.622,1.2070024,1.1126593
0.78910315,0.404,2.362952,1.9842424
0.3321719,0.853,1.0000492,1.0001098
0.31515938,0.235,1.0759577,1.0201467
0.64439064,0.308,2.4039123,1.9371209
0.1353375,0.568,1.0000317,1.00007
0.1566125,0.767,1.000067,1.0000571
0.60745,0.849,1.0081158,1.0037289
0.14606562,0.022,0.9990223,0.99920666
0.20520625,0.823,1.000069,1.0000695
0.011528125,0.616,1.000144,1.0000166
0.78353435,0.303,2.8075943,2.371809
0.04205,0.681,1.0001311,1.0000678
0.013940625,0.81,0.99999833,0.99996006
0.5279844,0.9,1.000109,0.9999554
0.451775,0.46,1.0855551,1.0370334
0.79060626,0.474,2.0639973,1.738486
0.5086375,0.343,1.6644541,1.3451935
0.9462094,0.668,1.7621608,1.5321387
0.92372185,0.592,1.9614531,1.6875181
0.2335625,0.482,1.0003835,1.0001621
0.92855,0.209,3.413032,3.036404
0.35547188,0.449,1.0019562,1.0009444
0.15290312,0.15,0.9999574,0.9998313
0.8746281,0.873,1.1811008,1.1123025
0.68314373,0.949,1.0095209,1.0054204
0.6994906,0.486,1.7435967,1.4695363
0.17658438,0.894,1.0001225,1.0000772
0.2452125,0.855,1.0000726,1.0000964
0.04693125,0.87,1.0000621,1.0000122
0.8206469,0.341,2.722597,2.314582
0.61164373,0.884,1.0052432,1.0023237
0.94715935,0.127,3.6738517,3.2947154
0.89118123,0.986,1.1067314,1.0767907
0.012596875,0.82,0.9999896,0.99995327
0.14886563,0.805,1.0000935,1.0000626
0.94430625,0.782,1.4505575,1.298994
0.35511562,0.57,1.0001584,1.0001293
0.40695,0.793,0.9999557,1.0000051
0.9491906,0.87,1.2884076,1.1907215
0.32127813,0.475,1.0001992,1.0001373
0.9300187,0.918,1.196303,1.1318457
0.030290624,0.008,0.9999183,0.99925494
0.24432187,0.962,1.0000885,1.0001097
0.52243125,0.226,2.4552836,1.8438324
0.777775,0.298,2.81732,2.3771033
0.9545219,0.465,2.5129066,2.171564
0.4119375,0.909,0.99999064,0.99995756
0.92485,0.119,3.6823082,3.2839549
0.1394,0.54,1.0000275,1.0000652
0.75909376,0.955,1.0307677,1.0189493
0.3120375,0.365,1.0006319,1.0003997
0.86441565,0.404,2.5537324,2.1800277
0.14339375,0.772,1.0000807,1.0000614
0.42711875,0.53,1.0115094,1.0049653
0.91029686,0.578,1.97841,1.6987301
0.052865624,0.463,1.0002459,1.0001357
0.8266,0.266,3.055947,2.6279519
0.03314375,0.638,1.0001539,1.0000689
0.52542186,0.856,1.0006669,1.0002065
0.5758344,0.533,1.2320483,1.1207995
0.7170906,0.367,2.329843,1.9238225
0.42952812,0.999,0.9999866,0.99987674
0.64322186,0.836,1.0195482,1.009537
0.7031281,0.12,3.4904068,2.8833477
0.64991564,0.119,3.4281044,2.7512162
0.008240625,0.691,1.0000688,0.999984
0.9187437,0.377,2.7833753,2.412253
0.7620594,0.5,1.8763763,1.5840994
0.5043906,0.298,1.8970582,1.4761599
0.0360625,0.751,1.0000817,1.0000302
0.00021875,0.57,1.0001683,0.99997985
0.35415313,0.461,1.0012817,1.0006727
0.7476125,0.665,1.3243732,1.1925989
0.82952815,0.974,1.0626373,1.0426254
0.72396874,0.906,1.0305499,1.016393
0.73537815,0.213,3.119406,2.6156225
0.011678125,0.459,1.0002712,1.0000165
0.0609125,0.02,0.9998364,0.99921155
0.0365875,0.769,1.0000733,1.0000244
0.3694375,0.612,1.0001302,1.0001202
0.460275,0.088,3.2896585,2.1782656
0.070425,0.245,1.0000434,1.0000148
0.19600312,0.495,1.0001812,1.0000753
0.93925,0.197,3.4625638,3.0916557
0.63870937,0.113,3.4431381,2.741076
0.27518126,0.56,1.0002449,1.0001523
0.19041875,0.826,1.0000765,1.0000654
0.71715,0.115,3.5277915,2.9316888
0.1453125,0.839,1.0001143,1.0000669
0.40737188,0.217,1.8793617,1.3636923
0.92938125,0.38,2.7929,2.4251308
0.6941469,0.919,1.016589,1.0088105
0.091675,0.278,1.0000635,1.0000525
0.5793844,0.431,1.5578436,1.3114827
0.72006875,0.429,2.0491836,1.7027973
0.63714373,0.348,2.1660614,1.7511818
0.0318375,0.311,1.0002364,1.000024
0.9546,0.756,1.5327646,1.3595355
0.55750626,0.228,2.5773547,1.9765763
0.4196281,0.222,1.9279085,1.4020221
0.5312125,0.66,1.0240302,1.0115914
0.7499156,0.711,1.2376717,1.1377157
0.77176875,0.0,4.0007825,3.2342975
0.6641,0.446,1.7931886,1.4938675
0.7491406,0.068,3.7435386,3.1202261
0.8920625,0.848,1.2384923,1.1497012
0.17034063,0.545,1.000036,1.0000453
0.6156531,0.739,1.0412836,1.0207549
0.2412375,0.479,1.0003963,1.0001739
0.8451281,0.375,2.6317015,2.2429426
0.1543375,0.381,1.0000935,1.0000329
0.68505,0.989,1.0071706,1.0045956
0.2903125,0.004,3.904154,1.2952144
0.22655937,0.175,0.9997419,0.99961436
0.28968439,0.302,1.0002104,1.0002601
0.17868125,0.306,1.0001792,1.0000186
0.071865626,0.888,1.0001065,1.0000417
0.8420375,0.647,1.5832603,1.3817587
0.43836874,0.096,3.159637,2.0380185
0.04529375,0.693,1.000126,1.000068
0.0168875,0.457,1.0002735,1.0000376
0.36399376,0.654,0.99998087,1.0000626
0.04005625,0.777,1.0000762,1.0000277
0.7831031,0.748,1.230325,1.1350844
0.65998435,0.743,1.0747856,1.0388649
0.42040938,0.542,1.0066925,1.0029824
0.79715,0.653,1.4620259,1.2898571
0.049371876,0.029,0.9998351,0.99924207
0.15223125,0.818,1.000099,1.0000638
0.40495938,0.39,1.0847697,1.033321
0.9583344,0.666,1.7961067,1.5606741
0.7549344,0.15,3.4245887,2.900635
0.23055312,0.558,1.0002509,1.0001225
0.32461876,0.562,1.0000334,1.000082
0.7513969,0.043,3.8390942,3.16793
0.33819687,0.289,1.0618362,1.019378
0.47884062,0.027,3.796118,2.4319265
0.38039687,0.009,3.903812,1.9520379
0.8224125,0.208,3.2829556,2.8392715
0.69869685,0.962,1.0111778,1.0067443
0.16296875,0.901,1.0001367,1.000077
0.75093436,0.521,1.7632778,1.4968586
0.5787031,0.243,2.5575736,1.9897277
0.21645,0.9,1.000096,1.0000883
0.58193123,0.725,1.0272067,1.0134734
0.371425,0.493,1.0016751,1.0008545
0.6656344,0.465,1.7193322,1.4429182
0.59151876,0.293,2.3036602,1.8183297
0.040090624,0.83,1.0000577,1.0000108
0.72209686,0.299,2.677528,2.2176766
0.94409686,0.347,2.9478157,2.580224
0.3097031,0.392,1.0002918,1.0002196
0.55263126,0.084,3.4872873,2.5705397
0.058978125,0.135,0.99990976,0.99982953
0.94862187,0.75,1.5357931,1.3609246
0.59659064,0.137,3.2451468,2.5228598
0.034296874,0.893,1.0000277,0.9999856
0.12338125,0.056,0.9997256,0.9995556
0.35073438,0.556,1.0001698,1.0001334
0.6093594,0.717,1.0488387,1.024612
0.5397437,0.364,1.6985297,1.3812252
0.41516563,0.014,3.8692763,2.14584
0.77585936,0.26,2.9849498,2.5281622
0.20465937,0.956,1.0001276,1.0000979
0.2617531,0.716,1.0001174,1.000118
0.36713436,0.804,0.9999649,1.0000515
0.5990844,0.038,3.7951887,2.8313513
0.84635,0.491,2.1465504,1.8219757
0.29295,0.243,1.0087407,1.0025613
0.17790624,0.341,1.000197,1.0000364
0.2137,0.507,1.0002619,1.0001087
0.13340938,0.616,1.0000393,1.0000696
0.43330312,0.309,1.4538323,1.197372
0.48399064,0.843,1.0001088,1.0000226
0.39907813,0.583,1.0009336,1.0005469
0.7981656,0.739,1.2714295,1.1623039
0.48547187,0.325,1.6464946,1.3221112
0.85538435,0.8,1.259424,1.158954
0.8008969,0.164,3.4249122,2.9498727
0.28100625,0.477,1.000227,1.0001417
0.50438124,0.146,2.962017,2.133879
0.10974687,0.709,1.0000956,1.00008
0.48172188,0.942,0.99986553,0.9998226
0.8786719,0.854,1.2111396,1.1309493
0.5583094,0.727,1.0161972,1.0079224
0.5923344,0.309,2.214567,1.75503
0.5798156,0.884,1.0023308,1.0008824
0.77404374,0.249,3.0303643,2.5683217
0.022275,0.901,0.99999213,0.9999584
0.69170624,0.904,1.0190852,1.009871
0.60630625,0.698,1.0585481,1.0295876
0.53410935,0.937,0.9998721,0.999848
0.3535375,0.17,1.8256569,1.2595078
0.48611876,0.993,0.9998632,0.99976397
0.01961875,0.81,1.0000145,0.9999745
0.3701,0.469,1.0029426,1.0013511
0.81191874,0.746,1.2825309,1.1704983
0.3407969,0.665,0.99994606,1.000066
0.023315625,0.349,1.0002773,1.0000179
0.07898437,0.779,1.0001148,1.0000668
0.24120624,0.902,1.0000818,1.0000992
0.92626876,0.234,3.3273723,2.9499776
0.8515875,0.708,1.4407837,1.2811663
0.49371874,0.722,1.0030285,1.0014576
0.5339125,0.606,1.0554997,1.026676
0.118690625,0.601,1.0000654,1.0000883
0.31385,0.176,1.3167288,1.0733687
0.18331562,0.999,1.0001621,1.0001062
0.7559031,0.038,3.8592467,3.182621
0.89452815,0.906,1.1668909,1.1075563
0.8433969,0.889,1.1281013,1.077579
0.460525,0.732,1.0007495,1.0004052
0.5117375,0.886,1.0000533,0.9999542
0.74324685,0.525,1.7262678,1.4680495
0.2545875,0.84,1.0000726,1.0001025
0.93544376,0.166,3.5537477,3.1773121
0.094946876,0.13,0.99986506,0.99980044
0.03821875,0.796,1.0000644,1.0000182
0.05576875,0.711,1.0001231,1.0000732
0.019340625,0.011,0.99989414,0.9993956
0.3316125,0.136,1.9461731,1.247255
0.04318125,0.822,1.0000656,1.0000182
0.62617815,0.527,1.3802178,1.2133834
0.09384687,0.0,0.9997673,0.9993353
0.62880313,0.568,1.2803948,1.1539648
0.2503656,0.609,1.0002197,1.0001329
0.29745936,0.539,1.0001261,1.0001156
0.62446874,0.531,1.3640633,1.2033257
0.27229062,0.764,1.0000957,1.00012
0.29925,0.997,1.0000315,1.0001167
0.27035937,0.079,1.49179,1.045575
0.7746969,0.442,2.1547902,1.8063241
0.8901219,0.705,1.5300571,1.3492699
0.69598436,0.45,1.8806337,1.5673689
0.8170781,0.131,3.563591,3.0847287
0.022171875,0.078,0.9997852,0.99970424
0.56070626,0.84,1.0030235,1.0012355
0.38190624,0.774,0.99993354,1.000027
0.12087812,0.43,1.000074,1.000089
0.38592812,0.157,2.2659523,1.4837308
0.6105594,0.299,2.3384798,1.8602773
0.06888125,0.292,1.0001185,1.0000637
0.46484375,0.294,1.7130815,1.3434079
0.19255938,0.93,1.0001279,1.0000888
0.73805624,0.872,1.0523598,1.0279408
0.37745938,0.091,2.9535632,1.7102427
0.15247187,0.31,1.0001092,1.0000052
0.19501875,0.453,1.0002316,1.000082
0.15613125,0.023,0.9986137,0.99902964
0.2312125,0.633,1.000142,1.0000985
0.7349875,0.05,3.8058224,3.1269171
0.8376844,0.711,1.404992,1.254878
