t,x,tf,ts
0.19215937,0.633,1.0000124,0.999915
0.474425,0.676,1.0029417,1.0012809
0.5342031,0.229,2.571925,1.981098
0.07443125,0.144,1.0002446,0.9998529
0.90980315,0.739,1.5209848,1.3436432
0.533,0.634,1.0402563,1.019419
0.9357,0.594,2.0493512,1.7577577
0.48566562,0.824,0.99962974,0.9997512
0.0733125,0.727,0.9999415,0.99986327
0.73340315,0.92,1.0322964,1.0185118
0.7792969,0.757,1.2280767,1.1327903
0.6118719,0.398,1.8858132,1.5424125
0.112678126,0.823,0.9999369,0.99988544
0.7196531,0.546,1.630128,1.393781
0.8255531,0.21,3.386136,2.9795663
0.5565781,0.754,1.0107746,1.0045209
0.23543437,0.986,0.99994177,0.999933
0.11102188,0.926,0.99991864,0.99988675
0.5275125,0.838,1.0003386,0.9998021
0.77017814,0.152,3.5349329,3.1033723
0.2827969,0.964,0.9999481,0.99993455
0.9118125,0.898,1.2132059,1.1394314
0.42676562,0.576,1.0044205,1.0019922
0.29675624,0.318,1.0015557,1.0001374
0.3042344,0.983,0.9999369,0.9999329
0.69867814,0.7,1.186353,1.1029153
0.006975,0.768,0.99991417,0.999828
0.9119656,0.374,2.8822377,2.5014987
0.734525,0.666,1.3203738,1.1880435
0.09321562,0.345,1.0000479,0.99988675
0.53171873,0.431,1.421805,1.2212301
0.14410312,0.19,1.0003169,0.9999639
0.45708126,0.688,1.0004218,1.0002495
0.56865937,0.893,1.0010496,0.9999175
0.9042063,0.206,3.4978561,3.143337
0.2602875,0.045,1.7319657,1.1317531
0.91055626,0.588,2.0074959,1.7182518
0.58045936,0.879,1.0023975,1.0004306
0.25195,0.495,1.0000291,0.99985313
0.77905,0.903,1.068249,1.0396386
0.38664374,0.693,0.9993745,0.99978626
0.87009686,0.646,1.7000993,1.469851
0.052496877,0.77,0.99992806,0.99985313
0.023896875,0.262,1.0000103,0.999781
0.95607185,0.567,2.202543,1.8909959
0.68219376,0.386,2.2056425,1.8104008
0.30955625,0.546,0.99955,0.9997752
0.46715313,0.279,1.8867271,1.4569643
0.4945906,0.971,0.9996003,0.9997988
0.22500312,0.913,0.99995327,0.99992883
0.03591875,0.811,0.9999171,0.9998461
0.48319688,0.196,2.5895724,1.9203428
0.6902437,0.695,1.1801208,1.0988384
0.44315624,0.02,3.8591325,2.6861153
0.3841,0.708,0.9993795,0.999781
0.44604063,0.139,2.8921928,2.0455635
0.12538438,0.589,0.9999872,0.99989104
0.74691874,0.103,3.6899652,3.2533822
0.26675624,0.447,0.9998271,0.9998045
0.41478124,0.298,1.4493368,1.1964769
0.7092094,0.138,3.5171213,3.0295844
0.6320094,0.392,1.9935853,1.6276863
0.1558,0.01,1.0022287,0.99937856
0.71251565,0.504,1.7674599,1.4898521
0.09795625,0.945,0.99991304,0.9998816
0.11436875,0.223,1.0001864,0.99993384
0.31944376,0.983,0.999924,0.9999281
0.47967812,0.585,1.0243888,1.0115204
0.89074063,0.713,1.5488139,1.3611219
0.6482281,0.286,2.6310236,2.1378636
0.34482813,0.663,0.9994585,0.99978423
0.94904375,0.381,2.9283326,2.5591376
0.10993125,0.32,1.0000818,0.9999063
0.8248625,0.017,3.9621553,3.6349022
0.94948125,0.869,1.3132625,1.2078696
0.546725,0.948,1.0001655,0.9996841
0.7048,0.698,1.1999809,1.1113591
0.22241563,0.005,1.0131905,0.9858247
0.16214688,0.379,1.0001044,0.99992085
0.79780936,0.771,1.2352426,1.138579
0.27048126,0.949,0.9999529,0.99993455
0.66192186,0.372,2.206926,1.8019745
0.87855935,0.125,3.718339,3.3851275
0.88411564,0.499,2.290914,1.9496607
0.30265313,0.238,1.0341755,1.012291
0.15735,0.591,1.0000042,0.99990606
0.23801562,0.281,1.0001149,0.9997809
0.82769686,0.41,2.5284402,2.1406124
0.16788438,0.301,1.0001862,0.99992883
0.6796687,0.9,1.0177073,1.00887
0.66630936,0.251,2.8795624,2.3689113
0.55574685,0.855,1.0014689,1.0000964
0.031365626,0.416,0.99997026,0.9998232
0.9491,0.969,1.1879009,1.1358272
0.10648125,0.952,0.9999137,0.9998857
0.46907812,0.25,2.1019275,1.5860615
0.6698125,0.427,1.9604825,1.6183302
0.9013375,0.717,1.5615247,1.3718106
0.74015,0.84,1.0804771,1.0432419
0.22305937,0.232,1.0003133,0.9997611
0.39756563,0.062,3.4307911,2.2010326
0.1452,0.496,1.0000268,0.999905
0.297875,0.627,0.9998214,0.99984527
0.7816188,0.334,2.7614334,2.333246
0.3408125,0.64,0.9994555,0.9997772
0.102390625,0.09,1.0005121,0.99989414
0.108625,0.754,0.9999476,0.99988234
0.85420626,0.612,1.7732483,1.5225987
0.38711563,0.635,0.99941784,0.99984515
0.29645938,0.951,0.9999459,0.9999311
0.16205625,0.949,0.999929,0.9999095
0.39565313,0.828,0.99942195,0.99980617
0.40058124,0.301,1.3473426,1.1455963
0.171225,0.344,1.0001466,0.9999223
0.22836563,0.282,1.0001676,0.9997848
0.81301564,0.163,3.5428019,3.1431236
0.49112812,0.95,0.9996218,0.9997891
0.47385937,0.28,1.9183847,1.4810891
0.3158219,0.39,1.0007102,0.99997854
0.58980936,0.364,1.9728025,1.593043
0.123315625,0.565,0.9999917,0.9998909
0.87333125,0.542,2.0867028,1.7750111
0.51624376,0.612,1.0390091,1.0187038
0.067865625,0.639,0.9999536,0.9998584
0.45482188,0.946,0.9994239,0.9998094
0.480125,0.791,0.9995966,0.99978244
0.7423375,0.417,2.250125,1.8707736
0.6534375,0.933,1.0067449,1.0033362
0.8969531,0.668,1.6961013,1.471068
0.36150625,0.029,3.690619,2.127405
0.68282187,0.772,1.0809889,1.0417402
0.24235937,0.536,1.0000632,0.9998808
0.7216719,0.832,1.0705624,1.0370419
0.3302844,0.812,0.99984115,0.9998814
0.43728438,0.381,1.2235739,1.0996724
0.7785,0.095,3.7395372,3.3380988
0.91590625,0.11,3.7796614,3.4790266
0.57039374,0.385,1.7823154,1.4549736
0.11818125,0.368,1.0000603,0.99990463
0.15195,0.613,0.99999446,0.9999032
0.2038375,0.458,1.000101,0.9999018
0.006190625,0.528,0.99993664,0.9998094
0.24265938,0.481,1.0000672,0.9998605
0.22856562,0.248,1.0002437,0.99976933
0.41698125,0.829,0.9994067,0.9997978
0.08230625,0.872,0.99992,0.9998721
0.79638124,0.016,3.9610956,3.6070704
0.6008437,0.803,1.0147929,1.0062114
0.03535625,0.923,0.99990046,0.99985135
0.26955312,0.007,3.7265573,1.5046082
0.5889469,0.935,1.0010576,0.99996793
0.94184065,0.943,1.2002286,1.1397347
0.41260624,0.256,1.6948669,1.3101203
0.32603437,0.927,0.99991244,0.99991524
0.24877812,0.286,1.0001326,0.99978685
0.2745,0.016,3.5572033,1.5043801
0.58465314,0.71,1.0382314,1.0184577
0.6987187,0.058,3.814375,3.3340445
0.8776906,0.63,1.7723529,1.5259804
0.39635313,0.852,0.99944264,0.9998143
0.5345156,0.199,2.7813702,2.1410224
0.113890626,0.096,1.0005307,0.9999287
0.20724687,0.321,1.0002158,0.999861
0.7149125,0.723,1.1775112,1.0983672
0.7131094,0.981,1.0128837,1.0091615
0.7074906,0.392,2.2603748,1.8651068
0.5959844,0.843,1.007468,1.0025952
0.7468031,0.915,1.0410763,1.0235578
0.13539375,0.102,1.0006007,0.9999573
0.8837562,0.925,1.1484123,1.0975051
0.24771562,0.627,1.0000367,0.99989986
0.8973125,0.699,1.6032637,1.4018197
0.596575,0.007,3.972132,3.3060956
0.7616094,0.861,1.0832679,1.0460217
0.26402813,0.696,1.0000108,0.99990404
0.8199844,0.363,2.7223024,2.314153
0.9523906,0.884,1.2927614,1.19571
0.73768437,0.431,2.1692374,1.8035446
0.9394031,0.83,1.3691136,1.2422999
0.9441625,0.857,1.3257933,1.2147927
0.6187062,0.892,1.0058963,1.0021154
0.20225,0.625,1.0000217,0.9999151
0.055825,0.886,0.99991107,0.99985945
0.24576876,0.628,1.0000374,0.9999014
0.60727185,0.25,2.7071354,2.1673384
0.03181875,0.075,1.0003762,0.99953043
0.15582187,0.361,1.0001094,0.9999232
0.7082281,0.437,2.045269,1.695805
0.58449376,0.526,1.2958416,1.1584369
0.6236219,0.97,1.0020392,1.0007411
0.7959344,0.531,1.91327,1.6185224
0.6004375,0.173,3.1476753,2.5414767
0.80602187,0.131,3.6447835,3.2527215
0.083221875,0.978,0.9999044,0.999876
0.5127406,0.855,0.9998535,0.9996977
0.15208125,0.591,1.0000005,0.99990404
0.06951875,0.56,0.9999677,0.9998585
0.020328125,0.935,0.9998946,0.9998448
0.03880625,0.977,0.99989337,0.99985576
0.6475594,0.001,3.9946895,3.435065
0.92885,0.131,3.7351203,3.431599
0.334725,0.152,1.8931607,1.3002111
0.9512,0.519,2.378654,2.0434945
0.29208437,0.346,1.0003512,0.9997474
0.6140031,0.55,1.3132731,1.1721444
0.6807219,0.334,2.4724274,2.025834
0.20119688,0.052,1.0026574,0.9988792
0.15576562,0.437,1.000062,0.9999136
0.37029374,0.64,0.99938715,0.99978197
0.007815625,0.27,0.99998236,0.9997493
0.85108125,0.949,1.0975755,1.0647851
0.6305406,0.969,1.0024588,1.0010481
0.481925,0.685,1.0033143,1.0014168
0.40280625,0.871,0.99943805,0.9998156
0.57179374,0.336,2.0523596,1.6386116
0.48995626,0.698,1.0034297,1.0014241
0.40895626,0.723,0.9993836,0.99980724
0.00336875,0.522,0.99993515,0.9998059
0.50077814,0.018,3.9005978,2.9617672
0.5207094,0.27,2.2304037,1.722366
0.7142031,0.101,3.6697965,3.197423
0.4972125,0.71,1.0035167,1.0014158
0.027628126,0.01,1.0008887,0.999004
0.29824376,0.61,0.99978346,0.99983585
0.26807812,0.883,0.99996686,0.9999292
0.28885314,0.706,0.9999618,0.9998876
0.6929656,0.559,1.507716,1.3056426
0.93027186,0.304,3.190611,2.8201935
0.4204125,0.591,1.0019555,1.0009235
0.48744375,0.863,0.9996851,0.9997542
0.54485,0.158,3.0940552,2.4095125
0.1666625,0.706,0.9999786,0.99990857
0.17904063,0.786,0.99996537,0.9999138
0.10385312,0.086,1.0005387,0.99989355
0.21855937,0.528,1.0000728,0.9999012
0.5506469,0.427,1.5104237,1.2777513
0.60587186,0.353,2.0979576,1.6909105
0.31939688,0.8,0.9998879,0.99988854
0.279325,0.47,0.9997194,0.99979293
0.78466564,0.565,1.7505959,1.492866
0.85775,0.683,1.5572157,1.3627852
0.0115375,0.269,0.9999884,0.9997573
0.33990937,0.841,0.9998163,0.99988115
0.7955656,0.604,1.6446898,1.4171304
0.71485937,0.179,3.346598,2.858424
0.95164686,0.353,3.0419042,2.674077
0.85142815,0.538,2.0428724,1.7341131
0.45525312,0.123,3.0660496,2.187536
0.78027815,0.895,1.0743679,1.0428656
0.6475469,0.306,2.5160117,2.0413523
0.5392,0.121,3.3204298,2.5899284
0.42151874,0.17,2.4828365,1.7362231
0.90308124,0.644,1.7892686,1.5433639
0.00325625,0.191,1.0000296,0.9996642
0.6600469,0.726,1.0981145,1.0508317
0.7758875,0.284,2.9827912,2.5397482
0.4719375,0.539,1.0439346,1.0204277
0.799325,0.388,2.5536244,2.152332
0.4013625,0.672,0.9993841,0.99984026
0.17793438,0.797,0.99996233,0.9999136
0.22386874,0.246,1.0002656,0.99976933
0.43055937,0.34,1.3394053,1.1515275
0.7287969,0.679,1.2803397,1.1622237
0.81352186,0.773,1.2580569,1.1542398
0.5980125,0.466,1.5327156,1.303592
0.63979375,0.468,1.6717873,1.4047827
0.88545,0.329,3.0136223,2.6217108
0.45114374,0.02,3.863987,2.7276988
0.10520312,0.123,1.0003872,0.9999248
0.19299063,0.819,0.9999637,0.99991894
0.6168187,0.462,1.6152396,1.3611946
0.5461063,0.126,3.3042192,2.5901828
0.82345,0.653,1.5622884,1.3618665
0.6748437,0.902,1.0158579,1.0078658
0.2301,0.751,0.9999954,0.9999219
0.17919375,0.427,1.0000936,0.9999144
0.7631094,0.185,3.395726,2.9486864
0.6463063,0.622,1.225955,1.1234857
0.78910315,0.404,2.4507067,2.057785
0.3321719,0.853,0.9998667,0.9998927
0.31515938,0.235,1.0855904,1.0299218
0.64439064,0.308,2.4940362,2.021158
0.1353375,0.568,0.9999979,0.9998969
0.1566125,0.767,0.99996084,0.9999052
0.60745,0.849,1.0089417,1.0033098
0.14606562,0.022,1.0016396,0.99964905
0.20520625,0.823,0.99996704,0.99992204
0.011528125,0.616,0.99993265,0.99982107
0.78353435,0.303,2.9117844,2.4756021
0.04205,0.681,0.9999376,0.9998442
0.013940625,0.81,0.9999107,0.9998344
0.5279844,0.9,0.99998343,0.99966884
0.451775,0.46,1.0958929,1.0432647
0.79060626,0.474,2.136645,1.7943082
0.5086375,0.343,1.7213918,1.387543
0.9462094,0.668,1.8152717,1.5710634
0.92372185,0.592,2.026381,1.7363926
0.2335625,0.482,1.0000892,0.99987364
0.92855,0.209,3.514518,3.172964
0.35547188,0.449,1.0025192,1.0009305
0.15290312,0.15,1.0004653,0.999961
0.8746281,0.873,1.1962918,1.1227951
0.68314373,0.949,1.0098726,1.0059065
0.6994906,0.486,1.7990922,1.5094552
0.17658438,0.894,0.9999425,0.9999144
0.2452125,0.855,0.99997175,0.9999285
0.04693125,0.87,0.9999111,0.99985456
0.8206469,0.341,2.8237414,2.409595
0.61164373,0.884,1.0056618,1.0019244
0.94715935,0.127,3.755999,3.4653928
0.89118123,0.986,1.1171324,1.0837183
0.012596875,0.82,0.9999093,0.9998343
0.14886563,0.805,0.9999505,0.9999019
0.94430625,0.782,1.484526,1.3226285
0.35511562,0.57,0.9994855,0.9997984
0.40695,0.793,0.99939805,0.9997926
0.9491906,0.87,1.3110663,1.2064236
0.32127813,0.475,0.9996742,0.9997542
0.9300187,0.918,1.2123793,1.1431203
0.030290624,0.008,1.0009179,0.99901235
0.24432187,0.962,0.99994767,0.9999337
0.52243125,0.226,2.5431514,1.9450176
0.777775,0.298,2.9218333,2.4821503
0.9545219,0.465,2.603495,2.2486851
0.4119375,0.909,0.99944395,0.9998208
0.92485,0.119,3.7626243,3.462901
0.1394,0.54,1.0000083,0.9999
0.75909376,0.955,1.0327663,1.0212151
0.3120375,0.365,1.0012383,1.0001388
0.86441565,0.404,2.6481175,2.2623835
0.14339375,0.772,0.999955,0.9998995
0.42711875,0.53,1.0129925,1.0058742
0.91029686,0.578,2.0445104,1.7484933
0.052865624,0.463,0.9999767,0.9998455
0.8266,0.266,3.1638298,2.7471125
0.03314375,0.638,0.99994016,0.9998368
0.52542186,0.856,1.0000627,0.99970806
0.5758344,0.533,1.2548802,1.1341655
0.7170906,0.367,2.416812,1.9982047
0.42952812,0.999,0.99947786,0.9998369
0.64322186,0.836,1.0216279,1.0097702
0.7031281,0.12,3.584351,3.094011
0.64991564,0.119,3.5238705,2.9668562
0.008240625,0.691,0.9999232,0.9998238
0.9187437,0.377,2.8839228,2.5054579
0.7620594,0.5,1.9387208,1.6298954
0.5043906,0.298,1.9654458,1.5345011
0.0360625,0.751,0.9999255,0.9998436
0.00021875,0.57,0.9999299,0.9998083
0.35415313,0.461,1.0015502,1.0005318
0.7476125,0.665,1.3513014,1.2091122
0.82952815,0.974,1.0690806,1.0472599
0.72396874,0.906,1.0330303,1.0181384
0.73537815,0.213,3.227952,2.7551556
0.011678125,0.459,0.9999468,0.99980676
0.0609125,0.02,1.0008557,0.99943614
0.0365875,0.769,0.9999231,0.9998447
0.3694375,0.612,0.99942076,0.99980474
0.460275,0.088,3.366636,2.414914
0.070425,0.245,1.0000887,0.9998654
0.19600312,0.495,1.0000722,0.9999099
0.93925,0.197,3.5617802,3.2316213
0.63870937,0.113,3.5371206,2.9644492
0.27518126,0.56,0.9999233,0.9998481
0.19041875,0.826,0.999961,0.9999181
0.71715,0.115,3.6190207,3.146001
0.1453125,0.839,0.9999438,0.99990094
0.40737188,0.217,1.9597774,1.4337387
0.92938125,0.38,2.8934073,2.5183058
0.6941469,0.919,1.0176427,1.0095774
0.091675,0.278,1.0000902,0.99989414
0.5793844,0.431,1.6053805,1.3443904
0.72006875,0.429,2.1219227,1.75965
0.63714373,0.348,2.245478,1.8189806
0.0318375,0.311,0.99999857,0.9998102
0.9546,0.756,1.5718925,1.3872947
0.55750626,0.228,2.670497,2.0847955
0.4196281,0.222,2.0075037,1.4736657
0.5312125,0.66,1.025775,1.0123475
0.7499156,0.711,1.2581507,1.1497205
0.77176875,0.0,3.996576,3.620013
0.6641,0.446,1.852412,1.5376712
0.7491406,0.068,3.8069835,3.385668
0.8920625,0.848,1.2579181,1.1629002
0.17034063,0.545,1.0000274,0.99991083
0.6156531,0.739,1.0453529,1.022074
0.2412375,0.479,1.0000715,0.99986196
0.8451281,0.375,2.7293477,2.3307989
0.1543375,0.381,1.0000932,0.99992
0.68505,0.989,1.0073891,1.005147
0.2903125,0.004,3.9399047,1.6808532
0.22655937,0.175,1.0008502,0.9997275
0.28968439,0.302,1.0014051,1.0000228
0.17868125,0.306,1.0002007,0.99991727
0.071865626,0.888,0.99991506,0.99986744
0.8420375,0.647,1.6266611,1.4110662
0.43836874,0.096,3.23883,2.251567
0.04529375,0.693,0.99993736,0.9998466
0.0168875,0.457,0.9999516,0.99981177
0.36399376,0.654,0.99939114,0.99977016
0.04005625,0.777,0.9999231,0.99984705
0.7831031,0.748,1.2500587,1.146854
0.65998435,0.743,1.082295,1.0421041
0.42040938,0.542,1.0076356,1.0034109
0.79715,0.653,1.4980311,1.3131636
0.049371876,0.029,1.0007261,0.9994087
0.15223125,0.818,0.9999493,0.9999038
0.40495938,0.39,1.0949545,1.0400925
0.9583344,0.666,1.8510456,1.6014168
0.7549344,0.15,3.5247717,3.0799577
0.23055312,0.558,1.0000635,0.9998976
0.32461876,0.562,0.99948543,0.9997593
0.7513969,0.043,3.8825047,3.472131
0.33819687,0.289,1.0693433,1.0261465
0.47884062,0.027,3.8338988,2.8271499
0.38039687,0.009,3.9157033,2.352964
0.8224125,0.208,3.3893716,2.9812129
0.69869685,0.962,1.0114502,1.0074949
0.16296875,0.901,0.99993736,0.99990916
0.75093436,0.521,1.819016,1.536624
0.5787031,0.243,2.6513216,2.093251
0.21645,0.9,0.9999531,0.99992657
0.58193123,0.725,1.0294747,1.0139899
0.371425,0.493,1.001941,1.0007714
0.6656344,0.465,1.7741401,1.4824617
0.59151876,0.293,2.3887866,1.8990918
0.040090624,0.83,0.9999155,0.9998492
0.72209686,0.299,2.7783349,2.316591
0.94409686,0.347,3.0514045,2.6812413
0.3097031,0.392,1.0003144,0.99982667
0.55263126,0.084,3.5690691,2.8369446
0.058978125,0.135,1.0002311,0.9997971
0.94862187,0.75,1.5751717,1.3887585
0.59659064,0.137,3.344917,2.71628
0.034296874,0.893,0.99990433,0.9998493
0.12338125,0.056,1.0008576,0.9998803
0.35073438,0.556,0.99951476,0.9997966
0.6093594,0.717,1.0536952,1.0264219
0.5397437,0.364,1.755906,1.4242169
0.41516563,0.014,3.8894222,2.5561204
0.77585936,0.26,3.092767,2.647438
0.20465937,0.956,0.9999395,0.9999249
0.2617531,0.716,1.0000086,0.9999093
0.36713436,0.804,0.9995431,0.99982727
0.5990844,0.038,3.8429115,3.1929755
0.84635,0.491,2.222816,1.8814504
0.29295,0.243,1.0131024,1.0045573
0.17790624,0.341,1.0001609,0.9999174
0.2137,0.507,1.0000812,0.9999013
0.13340938,0.616,0.9999847,0.9998951
0.43330312,0.309,1.5023062,1.2300746
0.48399064,0.843,0.99964774,0.999756
0.39907813,0.583,1.0003434,1.0002497
0.7981656,0.739,1.2941502,1.1761694
0.48547187,0.325,1.7038683,1.3646326
0.85538435,0.8,1.2807807,1.1727583
0.8008969,0.164,3.5257583,3.1160293
0.28100625,0.477,0.9997112,0.99979293
0.50438124,0.146,3.0544748,2.2996829
0.10974687,0.709,0.9999559,0.9998826
0.48172188,0.942,0.9995671,0.9997945
0.8786719,0.854,1.2285888,1.1428089
0.5583094,0.727,1.0170677,1.0077941
0.5923344,0.309,2.2959542,1.8291336
0.5798156,0.884,1.0020958,1.0003154
0.77404374,0.249,3.138682,2.6920552
0.022275,0.901,0.9998997,0.9998437
0.69170624,0.904,1.0205638,1.0106817
0.60630625,0.698,1.0644374,1.0320184
0.53410935,0.937,1.0000414,0.9996897
0.3535375,0.17,1.9185289,1.3393841
0.48611876,0.993,0.99949294,0.9998163
0.01961875,0.81,0.99991226,0.99983776
0.3701,0.469,1.0036874,1.0014858
0.81191874,0.746,1.3059735,1.1849846
0.3407969,0.665,0.9994852,0.999791
0.023315625,0.349,0.9999765,0.9998044
0.07898437,0.779,0.9999345,0.99986756
0.24120624,0.902,0.9999595,0.99993074
0.92626876,0.234,3.4315844,3.0787387
0.8515875,0.708,1.4749409,1.3034786
0.49371874,0.722,1.0021427,1.000802
0.5339125,0.606,1.0614388,1.0297467
0.118690625,0.601,0.9999819,0.99988747
0.31385,0.176,1.3507165,1.1092199
0.18331562,0.999,0.99992704,0.99991834
0.7559031,0.038,3.8978624,3.4941504
0.89452815,0.906,1.1809769,1.1175264
0.8433969,0.889,1.1394202,1.0854485
0.460525,0.732,0.99962133,0.9999007
0.5117375,0.886,0.9998476,0.99970126
0.74324685,0.525,1.7798673,1.505948
0.2545875,0.84,0.9999773,0.99992704
0.93544376,0.166,3.6472716,3.3297899
0.094946876,0.13,1.0003343,0.9999025
0.03821875,0.796,0.9999199,0.9998467
0.05576875,0.711,0.9999381,0.99985313
0.019340625,0.011,1.0008702,0.99890804
0.3316125,0.136,2.0565536,1.349343
0.04318125,0.822,0.99991745,0.9998505
0.62617815,0.527,1.4136156,1.2346789
0.09384687,0.0,1.0013547,0.9994955
0.62880313,0.568,1.3058347,1.1693555
0.2503656,0.609,1.0000391,0.9998938
0.29745936,0.539,0.99963987,0.9997952
0.62446874,0.531,1.3962826,1.2237132
0.27229062,0.764,0.9999927,0.99991274
0.29925,0.997,0.99993765,0.9999354
0.27035937,0.079,1.5057148,1.1093237
0.7746969,0.442,2.2325127,1.8678015
0.8901219,0.705,1.569651,1.3761748
0.69598436,0.45,1.9442881,1.615156
0.8170781,0.131,3.6542337,3.2714088
0.022171875,0.078,1.0003445,0.999477
0.56070626,0.84,1.0026352,1.0005392
0.38190624,0.774,0.999417,0.99979675
0.12087812,0.43,1.0000336,0.9998981
0.38592812,0.157,2.3676906,1.5962217
0.6105594,0.299,2.425399,1.9420863
0.06888125,0.292,1.0000517,0.99986327
0.46484375,0.294,1.7757496,1.3921221
0.19255938,0.93,0.9999405,0.9999205
0.73805624,0.872,1.057456,1.0309078
0.37745938,0.091,3.0488927,1.9064581
0.15247187,0.31,1.000149,0.9999324
0.19501875,0.453,1.0000955,0.99990773
0.15613125,0.023,1.0018344,0.9995465
0.2312125,0.633,1.0000346,0.9999101
0.7349875,0.05,3.856227,3.4244516
