t,x,ts
0.82102627,0.02,3.6186953
0.8310388,0.02,3.5998998
0.84105134,0.02,3.5828924
0.85106385,0.02,3.568272
0.86107635,0.02,3.5568163
0.87108886,0.02,3.5495293
0.88110137,0.02,3.5475783
0.8911139,0.02,3.552225
0.9011264,0.02,3.5646565
0.9111389,0.02,3.5856729
0.92115146,0.02,3.6152875
0.93116397,0.02,3.6522024
0.9411765,0.02,3.693294
0.951189,0.02,3.733262
0.96120155,0.02,3.7646894
0.97121406,0.02,3.7787666
0.98122656,0.02,3.7668567
0.9912391,0.02,3.7226548
1.0012516,0.02,3.6441855
1.0112641,0.02,3.534657
1.0212766,0.02,3.401747
1.0312891,0.02,3.2558038
1.0413016,0.02,3.1077752
1.0513141,0.02,2.9673984
1.0613266,0.02,2.8418064
1.0713391,0.02,2.734527
1.0813516,0.02,2.64463
1.0913641,0.02,2.5657666
1.1013767,0.02,2.4856799
1.1113892,0.02,2.3895793
1.1214018,0.02,2.2723577
1.1314143,0.02,2.1523714
1.1414268,0.02,2.0613024
1.1514393,0.02,2.0151176
1.1614518,0.02,2.0069268
1.1714643,0.02,2.021005
1.1814768,0.02,2.0428586
1.1914895,0.02,2.0609105
1.2015018,0.02,2.065444
1.2115144,0.02,2.0482585
1.2215269,0.02,2.0042615
1.2315394,0.02,1.9347342
1.2415519,0.02,1.849273
1.2515644,0.02,1.7625141
1.2615769,0.02,1.6869282
1.2715895,0.02,1.6282551
1.281602,0.02,1.5862315
1.2916145,0.02,1.5576185
1.301627,0.02,1.5386099
1.3116395,0.02,1.5259254
1.321652,0.02,1.5170822
1.3316646,0.02,1.5103369
1.3416771,0.02,1.5045258
1.3516896,0.02,1.498914
1.3617022,0.02,1.4930705
1.3717147,0.02,1.4867805
1.3817272,0.02,1.4799659
1.3917397,0.02,1.472643
1.4017522,0.02,1.4648825
1.4117647,0.02,1.4567826
1.4217772,0.02,1.4484533
1.4317899,0.02,1.4400036
1.4418023,0.02,1.4315342
1.4518148,0.02,1.4231327
1.4618273,0.02,1.4148722
1.4718398,0.02,1.4068111
1.4818523,0.02,1.3989958
1.4918648,0.02,1.3914574
1.5018773,0.02,1.3842179
1.5118899,0.02,1.3772899
1.5219024,0.02,1.3706769
1.531915,0.02,1.3643787
1.5419275,0.02,1.3583877
1.55194,0.02,1.352694
1.5619525,0.02,1.3472846
1.571965,0.02,1.3421454
1.5819775,0.02,1.3372605
1.59199,0.02,1.332612
1.6020025,0.02,1.3281851
1.612015,0.02,1.3239622
1.6220275,0.02,1.3199258
1.63204,0.02,1.3160616
1.6420525,0.02,1.3123521
1.652065,0.02,1.3087846
1.6620775,0.02,1.3053437
1.67209,0.02,1.302017
1.6821027,0.02,1.2987907
1.6921152,0.02,1.2956531
1.7021277,0.02,1.2925923
1.7121402,0.02,1.2895974
1.7221527,0.02,1.2866598
1.7321652,0.02,1.2837673
1.7421777,0.02,1.2809113
1.7521904,0.02,1.2780836
1.7622027,0.02,1.2752748
1.7722152,0.02,1.2724757
1.7822278,0.02,1.2696791
1.7922403,0.02,1.2668772
1.8022528,0.02,1.2640616
1.8122653,0.02,1.2612251
1.8222778,0.02,1.2583601
1.8322904,0.02,1.2554586
1.8423029,0.02,1.2525126
1.8523154,0.02,1.2495166
1.8623279,0.02,1.2464608
1.8723404,0.02,1.2433385
1.882353,0.02,1.2401422
1.8923655,0.02,1.2368625
1.902378,0.02,1.2334932
1.9123905,0.02,1.2300242
1.9224031,0.02,1.2264479
1.9324156,0.02,1.2227547
1.9424281,0.02,1.2189375
1.9524406,0.02,1.2149836
1.9624531,0.02,1.210885
1.9724656,0.02,1.2066311
1.9824781,0.02,1.2022111
1.9924908,0.02,1.1976153
2.0025032,0.02,1.1928316
2.0125158,0.02,1.1878474
2.0225282,0.02,1.1826521
2.0325408,0.02,1.177232
2.0425532,0.02,1.1715746
2.0525658,0.02,1.1656656
2.0625782,0.02,1.1594918
2.0725908,0.02,1.153039
2.0826032,0.02,1.1462921
2.0926158,0.02,1.1392372
2.1026282,0.02,1.1318586
2.1126409,0.02,1.1241417
2.1226532,0.02,1.116072
2.1326659,0.02,1.1076337
2.1426783,0.02,1.0988132
2.152691,0.02,1.0895973
2.1627035,0.02,1.0799721
2.1727161,0.02,1.069928
2.1827285,0.02,1.059454
2.1927412,0.02,1.0485438
2.2027535,0.02,1.0371932
2.2127662,0.02,1.025399
2.2227786,0.02,1.0131642
2.2327912,0.02,1.000495
2.2428036,0.02,0.9874057
2.2528162,0.02,0.973912
2.2628286,0.02,0.9600385
2.2728412,0.02,0.9458178
2.2828536,0.02,0.9312896
2.2928662,0.02,0.9164977
2.3028786,0.02,0.9015013
2.3128912,0.02,0.88636076
2.3229036,0.02,0.87114555
2.3329163,0.02,0.8559341
2.3429286,0.02,0.8408063
2.3529413,0.02,0.825849
2.3629537,0.02,0.8111489
2.3729663,0.02,0.79679173
2.3829787,0.02,0.7828621
2.3929913,0.02,0.7694364
2.4030037,0.02,0.756587
2.4130163,0.02,0.7443728
2.4230287,0.02,0.7328447
2.4330413,0.02,0.7220373
2.4430537,0.02,0.7119743
2.4530663,0.02,0.7026645
2.4630787,0.02,0.69410443
2.4730914,0.02,0.68627816
2.483104,0.02,0.6791588
2.4931166,0.02,0.6727102
2.503129,0.02,0.6668909
2.5131416,0.02,0.66165376
2.523154,0.02,0.65694654
2.5331666,0.02,0.65271753
2.543179,0.02,0.6489142
2.5531917,0.02,0.64548755
2.563204,0.02,0.6423878
2.5732167,0.02,0.6395707
2.583229,0.02,0.6369948
2.5932417,0.02,0.6346221
2.603254,0.02,0.6324215
2.6132667,0.02,0.6303615
2.623279,0.02,0.6284183
2.6332917,0.02,0.6265708
2.643304,0.02,0.62480044
2.6533167,0.02,0.6230948
2.6633291,0.02,0.62143964
2.6733418,0.02,0.6198272
2.6833541,0.02,0.6182515
2.6933668,0.02,0.61670595
2.7033792,0.02,0.6151891
2.7133918,0.02,0.6136992
2.7234044,0.02,0.6122344
2.733417,0.02,0.61079556
2.7434294,0.02,0.60938287
2.753442,0.02,0.60799885
2.7634544,0.02,0.60664344
2.773467,0.02,0.6053203
2.7834795,0.02,0.6040291
2.793492,0.02,0.6027719
2.8035045,0.02,0.60155153
2.813517,0.02,0.6003687
2.8235295,0.02,0.59922457
2.833542,0.02,0.59812045
2.8435545,0.02,0.597056
2.8535671,0.02,0.59603214
2.8635795,0.02,0.59504896
2.8735921,0.02,0.5941074
2.8836045,0.02,0.59320784
2.8936172,0.02,0.5923475
2.9036295,0.02,0.59152895
2.9136422,0.02,0.59075075
2.9236546,0.02,0.5900118
2.9336672,0.02,0.58931303
2.9436796,0.02,0.58865374
2.9536922,0.02,0.58803535
2.9637046,0.02,0.58745563
2.9737172,0.02,0.58691543
2.9837296,0.02,0.58641636
2.9937422,0.02,0.585958
3.0037546,0.02,0.58553976
3.0137672,0.02,0.585164
3.0237796,0.02,0.5848312
3.0337923,0.02,0.5845425
3.043805,0.02,0.5843001
3.0538175,0.02,0.5841026
3.06383,0.02,0.5839543
3.0738425,0.02,0.5838553
3.083855,0.02,0.58380777
3.0938675,0.02,0.5838132
3.10388,0.02,0.583874
3.1138926,0.02,0.5839921
3.123905,0.02,0.5841701
3.1339176,0.02,0.5844092
3.14393,0.02,0.584711
3.1539426,0.02,0.58507967
3.163955,0.02,0.5855163
3.1739676,0.02,0.58602345
3.18398,0.02,0.5866034
3.1939926,0.02,0.5872594
3.204005,0.02,0.58799356
3.2140176,0.02,0.5888089
3.22403,0.02,0.58970827
3.2340426,0.02,0.5906947
3.244055,0.02,0.59176826
3.2540677,0.02,0.59293586
3.26408,0.02,0.5941987
3.2740927,0.02,0.59555954
3.2841053,0.02,0.5970218
3.294118,0.02,0.5985883
3.3041303,0.02,0.6002637
3.314143,0.02,0.60204935
3.3241553,0.02,0.6039486
3.334168,0.02,0.60596627
3.3441803,0.02,0.6081048
3.354193,0.02,0.6103679
3.3642054,0.02,0.61275876
3.374218,0.02,0.61528003
3.3842304,0.02,0.61793697
3.394243,0.02,0.62072915
3.4042554,0.02,0.6236627
3.414268,0.02,0.62673795
3.4242804,0.02,0.62995875
3.434293,0.02,0.6333293
3.4443054,0.02,0.6368485
3.454318,0.02,0.6405226
3.4643304,0.02,0.6443499
3.474343,0.02,0.6483324
3.4843554,0.02,0.6524725
3.494368,0.02,0.65677017
3.5043805,0.02,0.6612257
3.514393,0.02,0.66583836
3.5244055,0.02,0.670609
3.534418,0.02,0.6755342
3.5444305,0.02,0.6806142
3.5544431,0.02,0.68584573
3.5644555,0.02,0.69122607
3.5744681,0.02,0.6967533
3.5844805,0.02,0.70242506
3.5944932,0.02,0.7082418
3.6045058,0.02,0.71420217
3.6145184,0.02,0.72031295
3.6245308,0.02,0.7265811
3.6345434,0.02,0.7330256
3.6445558,0.02,0.7396713
3.6545684,0.02,0.7465517
3.6645808,0.02,0.7537137
3.6745934,0.02,0.7612116
3.6846058,0.02,0.76909775
3.6946185,0.02,0.77741456
3.7046309,0.02,0.78616655
3.7146435,0.02,0.79529095
3.7246559,0.02,0.8046319
3.7346685,0.02,0.8139205
3.744681,0.02,0.8227987
3.7546935,0.02,0.8308946
3.764706,0.02,0.83796376
3.7747185,0.02,0.844043
3.784731,0.02,0.84954
3.7947435,0.02,0.85513675
3.804756,0.02,0.86196256
3.8147686,0.02,0.8727509
3.824781,0.02,0.8887082
3.8347936,0.02,0.8934092
3.8448062,0.02,0.8741829
3.8548188,0.02,0.85010695
3.8648312,0.02,0.83198786
3.8748438,0.02,0.81976503
3.8848562,0.02,0.8115653
3.8948689,0.02,0.80556136
3.9048812,0.02,0.80006796
3.9148939,0.02,0.79358166
3.9249063,0.02,0.78505826
3.9349189,0.02,0.7748029
3.9449313,0.02,0.76674277
3.954944,0.02,0.77229756
3.9649563,0.02,0.81450284
3.974969,0.02,0.93094444
3.9849813,0.02,1.1821258
3.994994,0.02,1.687589
4.005006,0.02,2.438848
4.0150185,0.02,3.0406153
4.025031,0.02,3.3620186
4.0350432,0.02,3.5218048
4.045056,0.02,3.6031928
4.0550685,0.02,3.6440587
4.065081,0.02,3.6624012
4.0750933,0.02,3.668053
4.0851064,0.02,3.666999
4.095119,0.02,3.6630218
4.1051316,0.02,3.6584527
4.115144,0.02,3.6546423
4.1251564,0.02,3.652275
4.135169,0.02,3.6516156
4.1451817,0.02,3.6526673
4.155194,0.02,3.655278
4.1652064,0.02,3.6592178
4.175219,0.02,3.6642313
4.1852317,0.02,3.6700623
4.195244,0.02,3.6764784
4.2052565,0.02,3.6832807
4.215269,0.02,3.6903074
4.2252817,0.02,3.6974337
4.235294,0.02,3.7045765
4.2453065,0.02,3.7116673
4.255319,0.02,3.718668
4.2653317,0.02,3.7255435
4.275344,0.02,3.7322774
4.2853565,0.02,3.7388532
4.295369,0.02,3.7452607
4.305382,0.02,3.7514942
4.315394,0.02,3.7575529
4.325407,0.02,3.7634394
4.3354197,0.02,3.7691653
4.3454323,0.02,3.7747402
4.3554444,0.02,3.7801762
4.365457,0.02,3.785493
4.3754697,0.02,3.7906973
4.3854823,0.02,3.7957995
4.3954945,0.02,3.8008037
4.405507,0.02,3.80571
4.4155197,0.02,3.8105145
4.4255323,0.02,3.815211
4.4355445,0.02,3.8197906
4.445557,0.02,3.824244
4.4555697,0.02,3.8285644
4.4655824,0.02,3.8327427
4.4755945,0.02,3.8367734
4.485607,0.02,3.840655
4.49562,0.02,3.8443832
4.5056324,0.02,3.8479578
4.5156446,0.02,3.851381
4.525657,0.02,3.854652
4.53567,0.02,3.8577712
4.5456824,0.02,3.8607395
4.5556946,0.02,3.8635576
4.565707,0.02,3.866222
4.57572,0.02,3.8687277
4.5857325,0.02,3.8710735
4.5957446,0.02,3.8732464
4.605757,0.02,3.87524
4.61577,0.02,3.877039
4.6257825,0.02,3.8786306
4.6357946,0.02,3.8799996
4.6458073,0.02,3.8811305
4.65582,0.02,3.8820083
4.6658325,0.02,3.8826208
4.6758447,0.02,3.8829641
4.6858573,0.02,3.8830318
4.69587,0.02,3.8828292
4.7058825,0.02,3.882373
4.7158947,0.02,3.8816853
4.7259073,0.02,3.8807962
4.73592,0.02,3.8797514
4.7459326,0.02,3.8786006
4.7559447,0.02,3.877396
4.7659574,0.02,3.8761919
4.77597,0.02,3.8750384
4.7859826,0.02,3.8739688
4.7959948,0.02,3.8730018
4.8060074,0.02,3.8721113
4.81602,0.02,3.8712223
4.8260326,0.02,3.8701835
4.836045,0.02,3.8687267
4.8460574,0.02,3.86643
4.85607,0.02,3.8627117
4.8660827,0.02,3.8569043
4.876095,0.02,3.8485527
4.8861074,0.02,3.83783
4.89612,0.02,3.8250725
4.9061327,0.02,3.807447
4.916145,0.02,3.7765377
4.9261575,0.02,3.7290368
4.93617,0.02,3.6769283
4.9461827,0.02,3.6343973
4.956195,0.02,3.60622
4.9662075,0.02,3.590491
4.97622,0.02,3.5843375
4.9862328,0.02,3.585006
4.996245,0.02,3.5788386
5.0062575,0.02,3.5387723
5.01627,0.02,3.4510028
5.026283,0.02,3.3225536
5.036295,0.02,3.1725152
5.0463076,0.02,3.0231962
5.05632,0.02,2.8889387
5.066333,0.02,2.7719274
5.076345,0.02,2.6671996
5.0863576,0.02,2.569236
5.09637,0.02,2.475741
5.106383,0.02,2.3879507
5.116395,0.02,2.3086746
5.1264076,0.02,2.2399073
5.1364202,0.02,2.1817586
5.146433,0.02,2.1328185
5.156445,0.02,2.091074
5.1664577,0.02,2.0545952
5.1764703,0.02,2.0218427
5.186483,0.02,1.9916998
5.196495,0.02,1.963381
5.206508,0.02,1.9363475
5.216521,0.02,1.9102291
5.2265334,0.02,1.8847662
5.2365456,0.02,1.8597751
5.246558,0.02,1.8351239
5.256571,0.02,1.8107193
5.2665834,0.02,1.7865026
5.2765956,0.02,1.7624357
5.286608,0.02,1.7384955
5.296621,0.02,1.7146842
5.3066335,0.02,1.6910087
5.3166456,0.02,1.6674914
5.3266582,0.02,1.644163
5.336671,0.02,1.621053
5.3466835,0.02,1.5982018
5.3566957,0.02,1.5756499
5.3667083,0.02,1.5534354
5.376721,0.02,1.5315975
5.3867335,0.02,1.5101709
5.3967457,0.02,1.4891907
5.4067583,0.02,1.4686835
5.416771,0.02,1.448674
5.4267836,0.02,1.4291861
5.4367957,0.02,1.4102348
5.446809,0.02,1.3918312
5.4568214,0.02,1.3739873
5.466834,0.02,1.3567073
5.476846,0.02,1.3399969
5.486859,0.02,1.3238535
5.4968715,0.02,1.3082781
5.506884,0.02,1.2932647
5.5168962,0.02,1.2788111
5.526909,0.02,1.2649094
5.5369215,0.02,1.2515546
5.546934,0.02,1.2387382
5.5569463,0.02,1.2264549
5.566959,0.02,1.214693
5.5769715,0.02,1.203448
5.586984,0.02,1.192709
5.5969963,0.02,1.1824715
5.607009,0.02,1.1727265
5.6170216,0.02,1.1634643
5.627034,0.02,1.1546783
5.6370463,0.02,1.1463622
5.647059,0.02,1.1385056
5.6570716,0.02,1.1311021
5.667084,0.02,1.1241395
5.6770964,0.02,1.1176116
5.687109,0.02,1.1115059
5.6971216,0.02,1.1058135
5.7071342,0.02,1.1005224
5.7171464,0.02,1.0956185
5.727159,0.02,1.0910897
5.7371716,0.02,1.0869205
5.7471843,0.02,1.083099
5.7571964,0.02,1.0796089
5.767209,0.02,1.0764378
5.7772217,0.02,1.0735708
5.7872343,0.02,1.0709982
5.7972465,0.02,1.0687118
5.807259,0.02,1.0667036
5.8172717,0.02,1.0649773
5.8272843,0.02,1.0635401
5.8372965,0.02,1.0624068
5.847309,0.02,1.0616031
5.8573217,0.02,1.0611664
5.8673344,0.02,1.0611514
5.8773465,0.02,1.0616223
5.887359,0.02,1.0626644
5.897372,0.02,1.0643771
5.9073844,0.02,1.066881
5.9173965,0.02,1.070309
5.927409,0.02,1.0748103
5.937422,0.02,1.0805395
5.9474344,0.02,1.0876545
5.9574466,0.02,1.0963116
5.967459,0.02,1.1066471
5.977472,0.02,1.11877
5.9874845,0.02,1.1327432
5.9974966,0.02,1.1485723
6.007509,0.02,1.1661776
6.017522,0.02,1.185379
6.0275345,0.02,1.2058676
6.0375466,0.02,1.2271839
6.0475593,0.02,1.2486949
6.057572,0.02,1.2695749
6.0675845,0.02,1.2887948
6.0775967,0.02,1.3051454
6.0876093,0.02,1.317268
6.097622,0.02,1.3237563
6.1076345,0.02,1.3233037
6.1176467,0.02,1.3149039
6.1276593,0.02,1.2980851
6.137672,0.02,1.2731266
6.1476846,0.02,1.241161
6.1576967,0.02,1.2041041
6.1677094,0.02,1.164386
6.177722,0.02,1.1245509
6.1877346,0.02,1.086833
6.1977468,0.02,1.0528593
6.2077594,0.02,1.0235072
6.217772,0.02,0.9989925
6.2277846,0.02,0.97900534
6.237797,0.02,0.9629206
6.24781,0.02,0.94996977
6.2578225,0.02,0.9393774
6.267835,0.02,0.9304348
6.2778473,0.02,0.9225385
6.28786,0.02,0.91520804
6.2978725,0.02,0.9080774
6.307885,0.02,0.9008771
6.3178973,0.02,0.8934242
6.32791,0.02,0.88560253
6.3379226,0.02,0.8773474
6.347935,0.02,0.8686335
6.3579473,0.02,0.8594693
6.36796,0.02,0.84987783
6.3779726,0.02,0.8399049
6.387985,0.02,0.8296046
6.3979974,0.02,0.8190367
6.40801,0.02,0.80826664
6.4180226,0.02,0.79735756
6.4280353,0.02,0.7863776
6.4380474,0.02,0.77539366
6.44806,0.02,0.76446337
6.4580727,0.02,0.7536477
6.4680853,0.02,0.74300116
6.4780974,0.02,0.73257536
6.48811,0.02,0.72241396
6.4981227,0.02,0.7125568
6.5081353,0.02,0.7030422
6.5181475,0.02,0.693897
6.52816,0.02,0.68514967
6.5381727,0.02,0.67681956
6.5481853,0.02,0.66892326
6.5581975,0.02,0.6614707
6.56821,0.02,0.65447176
6.5782228,0.02,0.6479292
6.5882354,0.02,0.6418443
6.5982475,0.02,0.6362149
6.60826,0.02,0.631037
6.618273,0.02,0.62630165
6.6282854,0.02,0.6220016
6.6382976,0.02,0.6181264
6.6483107,0.02,0.61466235
6.6583233,0.02,0.61159766
6.668336,0.02,0.6089182
6.678348,0.02,0.60661024
6.6883607,0.02,0.60465753
6.6983733,0.02,0.6030453
6.708386,0.02,0.6017592
6.718398,0.02,0.600783
6.7284107,0.02,0.600104
6.7384233,0.02,0.59970576
6.748436,0.02,0.599576
6.758448,0.02,0.5997002
6.7684608,0.02,0.60006446
6.7784734,0.02,0.6006559
6.788486,0.02,0.6014611
6.798498,0.02,0.60246676
6.808511,0.02,0.6036582
6.8185234,0.02,0.6050225
6.828536,0.02,0.6065454
6.838548,0.02,0.60821134
6.848561,0.02,0.6100027
6.8585734,0.02,0.6119052
6.868586,0.02,0.61390233
6.878598,0.02,0.6159777
6.888611,0.02,0.61811304
6.8986235,0.02,0.62029254
6.908636,0.02,0.6224961
6.9186482,0.02,0.62470734
6.928661,0.02,0.6269057
6.9386735,0.02,0.6290685
6.948686,0.02,0.6311758
6.9586983,0.02,0.6332047
6.968711,0.02,0.6351313
6.9787235,0.02,0.6369323
6.988736,0.02,0.6385868
6.9987483,0.02,0.64007485
7.008761,0.02,0.64138144
7.0187736,0.02,0.64249253
7.028786,0.02,0.64340276
7.0387983,0.02,0.6441061
7.048811,0.02,0.6446056
7.0588236,0.02,0.6449042
7.068836,0.02,0.6450102
7.0788484,0.02,0.6449363
7.088861,0.02,0.6446923
7.0988736,0.02,0.6442955
7.1088862,0.02,0.6437597
7.1188984,0.02,0.6431027
7.128911,0.02,0.6423381
7.1389236,0.02,0.6414788
7.1489363,0.02,0.6405427
7.1589484,0.02,0.63954157
7.168961,0.02,0.638487
7.1789737,0.02,0.6373869
7.1889863,0.02,0.6362549
7.1989985,0.02,0.63509643
7.209011,0.02,0.6339204
7.2190237,0.02,0.63272965
7.2290363,0.02,0.6315308
7.2390485,0.02,0.6303274
7.249061,0.02,0.62912124
7.2590737,0.02,0.62791914
7.2690864,0.02,0.62671584
7.2790985,0.02,0.6255173
7.289111,0.02,0.6243236
7.299124,0.02,0.6231345
7.3091364,0.02,0.6219497
7.3191485,0.02,0.6207688
7.329161,0.02,0.6195936
7.339174,0.02,0.61842203
7.3491864,0.02,0.6172533
7.3591986,0.02,0.61608696
7.3692117,0.02,0.6149242
7.3792243,0.02,0.6137613
7.389237,0.02,0.6126003
7.399249,0.02,0.6114385
7.4092617,0.02,0.61027604
7.4192743,0.02,0.6091135
7.429287,0.02,0.60794896
7.439299,0.02,0.6067832
7.4493117,0.02,0.6056141
7.4593244,0.02,0.60444164
7.469337,0.02,0.60326684
7.479349,0.02,0.60208833
7.489362,0.02,0.60090595
7.4993744,0.02,0.5997187
7.509387,0.02,0.5985281
7.519399,0.02,0.5973337
7.529412,0.02,0.59613484
7.5394244,0.02,0.5949323
7.549437,0.02,0.5937244
7.559449,0.02,0.5925124
7.569462,0.02,0.59129614
7.5794744,0.02,0.59007585
7.589487,0.02,0.5888507
7.599499,0.02,0.587623
7.609512,0.02,0.58638966
7.6195245,0.02,0.58515364
7.629537,0.02,0.5839142
7.6395493,0.02,0.58267033
7.649562,0.02,0.58142364
7.6595745,0.02,0.58017355
7.669587,0.02,0.57892084
7.6795993,0.02,0.5776649
7.689612,0.02,0.57640636
7.6996245,0.02,0.5751459
7.709637,0.02,0.5738825
7.7196493,0.02,0.572618
7.729662,0.02,0.57135063
7.7396746,0.02,0.5700818
7.749687,0.02,0.56881094
7.7596993,0.02,0.5675387
7.769712,0.02,0.5662663
7.7797246,0.02,0.5649931
7.789737,0.02,0.5637178
7.7997494,0.02,0.5624426
7.809762,0.02,0.5611669
7.8197746,0.02,0.5598906
7.8297873,0.02,0.55861354
7.8397994,0.02,0.5573376
7.8498125,0.02,0.55606174
7.859825,0.02,0.5547856
7.8698378,0.02,0.5535101
7.87985,0.02,0.5522349
7.8898625,0.02,0.5509609
7.899875,0.02,0.5496877
7.909888,0.02,0.5484154
7.9199,0.02,0.54714435
7.9299126,0.02,0.5458732
7.939925,0.02,0.5446045
7.949938,0.02,0.5433377
7.95995,0.02,0.5420718
7.9699626,0.02,0.5408073
7.979975,0.02,0.5395454
7.989988,0.02,0.5382847
8.0,0.02,0.53702676
0.0,0.04,1.0973551
0.010012516,0.04,2.064123
0.020025032,0.04,2.4080265
0.030037548,0.04,2.828338
0.040050063,0.04,3.2290726
0.05006258,0.04,3.3144083
0.060075097,0.04,3.2179742
0.07008761,0.04,3.2949686
0.08010013,0.04,3.2644134
0.09011264,0.04,3.2336986
0.10012516,0.04,3.3081686
0.11013767,0.04,3.3908064
0.12015019,0.04,3.423143
0.1301627,0.04,3.4156935
0.14017522,0.04,3.3949976
0.15018773,0.04,3.3784
0.16020025,0.04,3.3723767
0.17021278,0.04,3.3764226
0.18022528,0.04,3.3869853
0.1902378,0.04,3.4001613
0.20025031,0.04,3.4130683
0.21026284,0.04,3.4242184
0.22027534,0.04,3.4333708
0.23028786,0.04,3.4411528
0.24030039,0.04,3.4486156
0.2503129,0.04,3.4567332
0.26032543,0.04,3.4659815
0.27033794,0.04,3.4761782
0.28035045,0.04,3.4866328
0.29036295,0.04,3.4965193
0.3003755,0.04,3.5051737
0.310388,0.04,3.512226
0.3204005,0.04,3.5175796
0.330413,0.04,3.5213327
0.34042555,0.04,3.5236704
0.35043806,0.04,3.5248125
0.36045057,0.04,3.5249612
0.37046307,0.04,3.5242987
0.3804756,0.04,3.5229652
0.39048812,0.04,3.5210712
0.40050063,0.04,3.5187047
0.41051313,0.04,3.515922
0.42052567,0.04,3.512775
0.43053818,0.04,3.5092895
0.44055068,0.04,3.505497
0.4505632,0.04,3.5014138
0.46057573,0.04,3.4970596
0.47058824,0.04,3.4924538
0.48060077,0.04,3.4876192
0.49061328,0.04,3.4825869
0.5006258,0.04,3.4773958
0.5106383,0.04,3.4720976
0.52065086,0.04,3.4667563
0.5306634,0.04,3.4614618
0.5406759,0.04,3.4563177
0.5506884,0.04,3.4514623
0.5607009,0.04,3.4470656
0.5707134,0.04,3.4433305
0.5807259,0.04,3.4405084
0.5907384,0.04,3.4389029
0.600751,0.04,3.4388661
0.6107635,0.04,3.4408205
0.620776,0.04,3.445248
0.6307885,0.04,3.4526904
0.640801,0.04,3.4637234
0.6508135,0.04,3.4789183
0.660826,0.04,3.4987311
0.67083853,0.04,3.5233848
0.6808511,0.04,3.5526373
0.6908636,0.04,3.5855362
0.7008761,0.04,3.6202362
0.7108886,0.04,3.6539538
0.72090113,0.04,3.6832428
0.73091364,0.04,3.704582
0.74092615,0.04,3.7151244
0.75093865,0.04,3.7132814
0.7609512,0.04,3.6989868
0.7709637,0.04,3.673504
0.78097624,0.04,3.6390152
0.79098874,0.04,3.5981898
0.80100125,0.04,3.553869
0.81101376,0.04,3.508896
0.82102627,0.04,3.4660625
0.8310388,0.04,3.4280903
0.84105134,0.04,3.3976004
0.85106385,0.04,3.3769844
0.86107635,0.04,3.3681922
0.87108886,0.04,3.3723793
0.88110137,0.04,3.389502
0.8911139,0.04,3.417934
0.9011264,0.04,3.4542768
0.9111389,0.04,3.493526
0.92115146,0.04,3.5296798
0.93116397,0.04,3.556807
0.9411765,0.04,3.57027
0.951189,0.04,3.5677142
0.96120155,0.04,3.5493367
0.97121406,0.04,3.5171468
