t,x,tf,ts
0.73340315,0.92,1.035164,1.0201766
0.7792969,0.757,1.2386994,1.1392598
0.6118719,0.398,1.9266397,1.5721418
0.112678126,0.823,0.9999833,0.9999863
0.7196531,0.546,1.6598644,1.4134055
0.8255531,0.21,3.438992,3.0475795
0.5565781,0.754,1.0120271,1.005632
0.23543437,0.986,0.9999639,0.9999858
0.11102188,0.926,0.99998134,0.9999845
0.5275125,0.838,1.0009661,1.000521
0.77017814,0.152,3.5844793,3.184679
0.2827969,0.964,0.9999538,0.99997795
0.9118125,0.898,1.2237372,1.1464835
0.42676562,0.576,1.0048094,1.0023516
0.29675624,0.318,1.0008352,1.0003035
0.3042344,0.983,0.99994504,0.99997115
0.69867814,0.7,1.1952341,1.1082081
0.006975,0.768,0.99995536,0.99996734
0.9119656,0.374,2.9373713,2.5537717
0.734525,0.666,1.3356036,1.1973983
0.09321562,0.345,0.99996275,0.99996305
0.53171873,0.431,1.4384354,1.233161
0.14410312,0.19,1.0000036,0.9999745
0.45708126,0.688,1.0013945,1.0007204
0.56865937,0.893,1.0014043,1.0008528
0.9042063,0.206,3.5422387,3.2025533
0.2602875,0.045,1.8322662,1.079429
0.91055626,0.588,2.048515,1.749648
0.58045936,0.879,1.0027144,1.0014832
0.25195,0.495,1.0000055,0.99999845
0.77905,0.903,1.0719846,1.0418903
0.38664374,0.693,1.0000224,0.99997234
0.87009686,0.646,1.7314223,1.4919074
0.052496877,0.77,0.99996805,0.99997365
0.023896875,0.262,0.99991804,0.9999368
0.95607185,0.567,2.2471385,1.9269148
0.68219376,0.386,2.2593138,1.8525736
0.30955625,0.546,1.000021,0.9999832
0.46715313,0.279,1.920117,1.4936048
0.4945906,0.971,0.99993753,0.9999664
0.22500312,0.913,0.9999728,0.99999213
0.03591875,0.811,0.99996436,0.99997175
0.48319688,0.196,2.6543508,2.0133412
0.6902437,0.695,1.1887159,1.1039563
0.44315624,0.02,3.883676,3.0507689
0.3841,0.708,1.000015,0.99997175
0.44604063,0.139,2.9578876,2.189696
0.12538438,0.589,0.9999896,0.99999106
0.74691874,0.103,3.7304635,3.346467
0.26675624,0.447,1.0000194,0.9999932
0.41478124,0.298,1.4616807,1.2109777
0.7092094,0.138,3.5702462,3.1255438
0.6320094,0.392,2.0393677,1.6618298
0.1558,0.01,1.0003121,0.9999405
0.71251565,0.504,1.8033156,1.5143814
0.09795625,0.945,0.999979,0.99998176
0.11436875,0.223,0.99996924,0.9999573
0.31944376,0.983,0.9999415,0.9999676
0.47967812,0.585,1.0265194,1.012354
0.89074063,0.713,1.5736055,1.3780688
0.6482281,0.286,2.6980314,2.2022247
0.34482813,0.663,1.0000117,0.99998057
0.94904375,0.381,2.9813905,2.6102264
0.10993125,0.32,0.9999746,0.99996924
0.8248625,0.017,3.9716516,3.7189896
0.94948125,0.869,1.3280449,1.2180365
0.546725,0.948,1.0001452,1.0001786
0.7048,0.698,1.2095084,1.1170484
0.22241563,0.005,1.019704,1.0005791
0.16214688,0.379,1.0000058,1.0000007
0.79780936,0.771,1.246155,1.145281
0.27048126,0.949,0.999959,0.9999819
0.66192186,0.372,2.2610383,1.8448837
0.87855935,0.125,3.7520409,3.4487753
0.88411564,0.499,2.3401675,1.9898425
0.30265313,0.238,1.0348248,1.0110341
0.15735,0.591,0.9999936,0.99999976
0.23801562,0.281,1.0000455,0.9999963
0.82769686,0.41,2.5851188,2.1892035
0.16788438,0.301,1.000016,1.0000002
0.6796687,0.9,1.019214,1.0102447
0.66630936,0.251,2.948985,2.443478
0.55574685,0.855,1.0019364,1.0010293
0.031365626,0.416,0.99993026,0.9999473
0.9491,0.969,1.1962554,1.1425066
0.10648125,0.952,0.99998033,0.99998343
0.46907812,0.25,2.1454346,1.6377904
0.6698125,0.427,2.0047565,1.650431
0.9013375,0.717,1.5867721,1.3891523
0.74015,0.84,1.0841122,1.0455016
0.22305937,0.232,1.0000694,1.0000029
0.39756563,0.062,3.4800773,2.4927838
0.1452,0.496,0.99999624,0.99999714
0.297875,0.627,1.000004,0.9999926
0.7816188,0.334,2.8236861,2.390985
0.3408125,0.64,1.0000147,0.99997985
0.102390625,0.09,0.9999548,0.9999311
0.108625,0.754,0.9999833,0.9999857
0.85420626,0.612,1.8076761,1.5472057
0.38711563,0.635,1.0000868,1.0000058
0.29645938,0.951,0.99995315,0.99997616
0.16205625,0.949,0.9999819,0.999992
0.39565313,0.828,0.99998677,0.99997294
0.40058124,0.301,1.3573124,1.1559975
0.171225,0.344,1.0000118,1.0000024
0.22836563,0.282,1.0000398,1.0000008
0.81301564,0.163,3.5899506,3.2160752
0.49112812,0.95,0.99994785,0.999966
0.47385937,0.28,1.9540733,1.5193274
0.3158219,0.39,1.000459,1.0001765
0.58980936,0.364,2.0173824,1.6274807
0.123315625,0.565,0.99998957,0.99998987
0.87333125,0.542,2.1311016,1.8094816
0.51624376,0.612,1.0419277,1.0199015
0.067865625,0.639,0.99996996,0.9999739
0.45482188,0.946,0.9999397,0.9999502
0.480125,0.791,1.000336,1.0001668
0.7423375,0.417,2.3036735,1.913118
0.6534375,0.933,1.0075295,1.0045803
0.8969531,0.668,1.7268828,1.4928203
0.36150625,0.029,3.7157307,2.5413268
0.68282187,0.772,1.0847247,1.0440185
0.24235937,0.536,0.9999988,1.0
0.7216719,0.832,1.0737383,1.0390601
0.3302844,0.812,0.9999821,0.9999856
0.43728438,0.381,1.2307843,1.105629
0.7785,0.095,3.7752447,3.4243062
0.91590625,0.11,3.8067837,3.5364263
0.57039374,0.385,1.8174077,1.4809219
0.11818125,0.368,0.9999844,0.9999794
0.15195,0.613,0.9999931,0.99999845
0.2038375,0.458,1.0000005,1.0000042
0.006190625,0.528,0.999933,0.9999515
0.24265938,0.481,1.0000039,0.99999976
0.22856562,0.248,1.0000589,1.0000004
0.41698125,0.829,0.99999,0.9999683
0.08230625,0.872,0.9999764,0.9999794
0.79638124,0.016,3.9711127,3.700508
0.6008437,0.803,1.0157251,1.0074189
0.03535625,0.923,0.999966,0.9999728
0.26955312,0.007,3.7647738,1.4887139
0.5889469,0.935,1.0012404,1.0009384
0.94184065,0.943,1.2098459,1.1467912
0.41260624,0.256,1.71331,1.3371888
0.32603437,0.927,0.99995375,0.9999732
0.24877812,0.286,1.0000527,0.9999893
0.2745,0.016,3.6103473,1.5219998
0.58465314,0.71,1.0411185,1.0198894
0.6987187,0.058,3.8436265,3.4525332
0.8776906,0.63,1.8063395,1.5503821
0.39635313,0.852,0.99997973,0.9999715
0.5345156,0.199,2.8538065,2.2379324
0.113890626,0.096,0.9999672,0.99993396
0.20724687,0.321,1.0000222,1.000005
0.7149125,0.723,1.185903,1.1033727
0.7131094,0.981,1.0149832,1.010443
0.7074906,0.392,2.3152843,1.9087833
0.5959844,0.843,1.0077003,1.0037308
0.7468031,0.915,1.0441363,1.0253384
0.13539375,0.102,1.0000039,0.99994695
0.8837562,0.925,1.1559138,1.1025285
0.24771562,0.627,0.9999925,0.99999905
0.8973125,0.699,1.6303024,1.4205334
0.596575,0.007,3.975687,3.5089855
0.7616094,0.861,1.0871687,1.048411
0.26402813,0.696,0.99998903,0.9999968
0.8199844,0.363,2.7820144,2.368323
0.9523906,0.884,1.3066931,1.2053604
0.73768437,0.431,2.220323,1.8429812
0.9394031,0.83,1.3861326,1.2538873
0.9441625,0.857,1.3410726,1.2252402
0.6187062,0.892,1.0061743,1.0032974
0.20225,0.625,0.99999094,1.0000023
0.055825,0.886,0.9999704,0.9999751
0.24576876,0.628,0.99999225,0.9999989
0.60727185,0.25,2.7771006,2.2418284
0.03181875,0.075,0.9999306,0.9999379
0.15582187,0.361,1.0000049,0.9999981
0.7082281,0.437,2.0925431,1.7309121
0.58449376,0.526,1.3086637,1.1665463
0.6236219,0.97,1.0021983,1.0018299
0.7959344,0.531,1.9540248,1.6482395
0.6004375,0.173,3.2191195,2.6483042
0.80602187,0.131,3.6865134,3.3292847
0.083221875,0.978,0.9999759,0.9999789
0.5127406,0.855,1.0003308,1.0001881
0.15208125,0.591,0.99999356,0.99999857
0.06951875,0.56,0.99996686,0.9999713
0.020328125,0.935,0.9999629,0.9999715
0.03880625,0.977,0.99996674,0.9999732
0.6475594,0.001,3.995605,3.6043768
0.92885,0.131,3.7650661,3.4871793
0.334725,0.152,1.9074478,1.3318626
0.9512,0.519,2.426954,2.0840085
0.29208437,0.346,1.0001855,1.0000231
0.6140031,0.55,1.3274231,1.1808969
0.6807219,0.334,2.5344687,2.07972
0.20119688,0.052,1.0011799,1.0000246
0.15576562,0.437,1.0000006,0.99999976
0.37029374,0.64,1.0000316,0.999974
0.007815625,0.27,0.9999153,0.99993575
0.85108125,0.949,1.1025468,1.068284
0.6305406,0.969,1.0027021,1.0021703
0.481925,0.685,1.0043352,1.002116
0.40280625,0.871,0.9999738,0.9999685
0.57179374,0.336,2.1003127,1.678032
0.48995626,0.698,1.0044688,1.0021718
0.40895626,0.723,1.000033,0.99997807
0.00336875,0.522,0.9999312,0.9999503
0.50077814,0.018,3.917399,3.2513561
0.5207094,0.27,2.2846847,1.7774397
0.7142031,0.101,3.7126737,3.2998333
0.4972125,0.71,1.0045526,1.0022044
0.027628126,0.01,0.9999412,0.99994016
0.29824376,0.61,1.0000064,0.9999919
0.26807812,0.883,0.99996877,0.9999877
0.28885314,0.706,0.9999918,0.99999416
0.6929656,0.559,1.5317249,1.3209026
0.93027186,0.304,3.2421293,2.875291
0.4204125,0.591,1.0024259,1.0012355
0.48744375,0.863,1.0000573,1.0000168
0.54485,0.158,3.1680827,2.532963
0.1666625,0.706,0.9999896,0.9999993
0.17904063,0.786,0.99998623,0.99999857
0.10385312,0.086,0.9999566,0.99993074
0.21855937,0.528,0.9999958,1.0000024
0.5506469,0.427,1.531745,1.2927233
0.60587186,0.353,2.1482286,1.7309309
0.31939688,0.8,0.99998313,0.9999877
0.279325,0.47,1.0000217,0.9999896
0.78466564,0.565,1.7851688,1.5169326
0.85775,0.683,1.5826826,1.3800714
0.0115375,0.269,0.9999158,0.999936
0.33990937,0.841,0.9999767,0.99998224
0.7955656,0.604,1.6746473,1.4374958
0.71485937,0.179,3.406942,2.9451935
0.95164686,0.353,3.0941672,2.7264383
0.85142815,0.538,2.0866382,1.7675816
0.45525312,0.123,3.1355014,2.3544798
0.78027815,0.895,1.0782442,1.0452121
0.6475469,0.306,2.5803435,2.099906
0.5392,0.121,3.3897634,2.7416778
0.42151874,0.17,2.5297034,1.831875
0.90308124,0.644,1.8234257,1.5680765
0.00325625,0.191,0.99991786,0.99993634
0.6600469,0.726,1.1028186,1.0536078
0.7758875,0.284,3.045916,2.6044235
0.4719375,0.539,1.0464789,1.0215167
0.799325,0.388,2.612178,2.202882
0.4013625,0.672,1.00008,1.0000039
0.17793438,0.797,0.9999862,0.9999981
0.22386874,0.246,1.0000585,1.0000024
0.43055937,0.34,1.3494556,1.1614491
0.7287969,0.679,1.2936753,1.1703295
0.81352186,0.773,1.270004,1.1616708
0.5980125,0.466,1.5565253,1.3192316
0.63979375,0.468,1.7029629,1.4255414
0.88545,0.329,3.0698457,2.6777155
0.45114374,0.02,3.8878374,3.0808325
0.10520312,0.123,0.99995476,0.9999356
0.19299063,0.819,0.99998355,0.99999785
0.6168187,0.462,1.643373,1.3798249
0.5461063,0.126,3.373927,2.7359884
0.82345,0.653,1.5883236,1.3793714
0.6748437,0.902,1.0172282,1.009218
0.2301,0.751,0.9999838,0.9999981
0.17919375,0.427,1.0000039,1.0000042
0.7631094,0.185,3.451725,3.0271857
0.6463063,0.622,1.2366145,1.1298976
0.78910315,0.404,2.507728,2.1055946
0.3321719,0.853,0.99997294,0.99998176
0.31515938,0.235,1.0918581,1.0294828
0.64439064,0.308,2.5578814,2.078883
0.1353375,0.568,0.9999919,0.99999416
0.1566125,0.767,0.9999882,0.99999666
0.60745,0.849,1.0092089,1.0044744
0.14606562,0.022,1.0001456,0.9999347
0.20520625,0.823,0.999982,0.9999974
0.011528125,0.616,0.99994564,0.9999604
0.78353435,0.303,2.9745822,2.5375228
0.04205,0.681,0.9999621,0.9999697
0.013940625,0.81,0.9999591,0.99996936
0.5279844,0.9,1.000209,1.0001528
0.451775,0.46,1.099744,1.0455488
0.79060626,0.474,2.1851583,1.8317405
0.5086375,0.343,1.7507296,1.4125134
0.9462094,0.668,1.8495555,1.5960712
0.92372185,0.592,2.0675724,1.768105
0.2335625,0.482,1.0000015,1.0000012
0.92855,0.209,3.5568786,3.229561
0.35547188,0.449,1.0022079,1.0010688
0.15290312,0.15,1.0000254,0.999974
0.8746281,0.873,1.2058235,1.1288853
0.68314373,0.949,1.0113873,1.0072061
0.6994906,0.486,1.8363593,1.5351256
0.17658438,0.894,0.99998236,0.999995
0.2452125,0.855,0.99997455,0.9999926
0.04693125,0.87,0.9999683,0.9999738
0.8206469,0.341,2.884108,2.466283
0.61164373,0.884,1.0058916,1.0030898
0.94715935,0.127,3.7833285,3.5181594
0.89118123,0.986,1.1221857,1.0882014
0.012596875,0.82,0.9999588,0.99996924
0.14886563,0.805,0.9999869,0.9999945
0.94430625,0.782,1.5063126,1.3375691
0.35511562,0.57,1.000061,0.99998534
0.40695,0.793,0.9999988,0.9999702
0.9491906,0.87,1.3257582,1.216529
0.32127813,0.475,1.0000672,0.9999832
0.9300187,0.918,1.222863,1.1503986
0.030290624,0.008,0.9999418,0.99994004
0.24432187,0.962,0.999964,0.99998605
0.52243125,0.226,2.6093693,2.024085
0.777775,0.298,2.9849782,2.544888
0.9545219,0.465,2.6549006,2.2940648
0.4119375,0.909,0.99995816,0.99996126
0.92485,0.119,3.7906704,3.5189214
0.1394,0.54,0.9999935,0.99999547
0.75909376,0.955,1.0361311,1.0230232
0.3120375,0.365,1.0007677,1.0003141
0.86441565,0.404,2.7045777,2.312408
0.14339375,0.772,0.99998784,0.99999416
0.42711875,0.53,1.0136766,1.0063112
0.91029686,0.578,2.0865872,1.7809995
0.052865624,0.463,0.9999484,0.9999591
0.8266,0.266,3.2219806,2.8108296
0.03314375,0.638,0.999956,0.9999665
0.52542186,0.856,1.0005826,1.0003332
0.5758344,0.533,1.2658114,1.1410908
0.7170906,0.367,2.476041,2.0477557
0.42952812,0.999,0.9999242,0.9999473
0.64322186,0.836,1.0227714,1.0110637
0.7031281,0.12,3.6336799,3.1953158
0.64991564,0.119,3.57893,3.0834649
0.008240625,0.691,0.99995106,0.9999645
0.9187437,0.377,2.9386792,2.5574
0.7620594,0.5,1.9810566,1.6606658
0.5043906,0.298,2.0063775,1.5734665
0.0360625,0.751,0.9999629,0.9999708
0.00021875,0.57,0.9999361,0.999954
0.35415313,0.461,1.0013537,1.0006677
0.7476125,0.665,1.367965,1.2194622
0.82952815,0.974,1.0726933,1.0500553
0.72396874,0.906,1.035634,1.0197489
0.73537815,0.213,3.2904491,2.833174
0.011678125,0.459,0.99992657,0.99994636
0.0609125,0.02,0.99994564,0.9999348
0.0365875,0.769,0.99996364,0.99997115
0.3694375,0.612,1.0000528,0.9999833
0.460275,0.088,3.4327054,2.6330676
0.070425,0.245,0.99993336,0.99994123
0.19600312,0.495,0.99999785,1.0000039
0.93925,0.197,3.601449,3.2869794
0.63870937,0.113,3.5917497,3.0867436
0.27518126,0.56,1.0000054,0.99999547
0.19041875,0.826,0.99998385,0.9999976
0.71715,0.115,3.665565,3.244687
0.1453125,0.839,0.99998593,0.9999931
0.40737188,0.217,1.9848381,1.478979
0.92938125,0.38,2.9475737,2.56985
0.6941469,0.919,1.019581,1.0110039
0.091675,0.278,0.9999529,0.99995315
0.5793844,0.431,1.6321502,1.3627558
0.72006875,0.429,2.171802,1.7975833
0.63714373,0.348,2.301422,1.8647943
0.0318375,0.311,0.9999207,0.9999392
0.9546,0.756,1.59718,1.4048334
0.55750626,0.228,2.7407289,2.1664603
0.4196281,0.222,2.0371284,1.5221779
0.5312125,0.66,1.0284666,1.0134795
0.7499156,0.711,1.270344,1.1571325
0.77176875,0.0,4.0005426,3.7263522
0.6641,0.446,1.892032,1.5654262
0.7491406,0.068,3.8368907,3.4842346
0.8920625,0.848,1.2701247,1.1708745
0.17034063,0.545,0.9999962,1.0000024
0.6156531,0.739,1.0481646,1.0236347
0.2412375,0.479,1.0000037,1.0
0.8451281,0.375,2.7876883,2.3837106
0.1543375,0.381,1.0000029,0.99999833
0.68505,0.989,1.0085225,1.0063127
0.2903125,0.004,3.9428272,2.019057
0.22655937,0.175,1.0001752,1.0000037
0.28968439,0.302,1.00067,1.0002165
0.17868125,0.306,1.0000207,1.0000033
0.071865626,0.888,0.9999741,0.9999776
0.8420375,0.647,1.6553196,1.4307504
0.43836874,0.096,3.3042789,2.4618418
0.04529375,0.693,0.9999635,0.9999709
0.0168875,0.457,0.99992883,0.9999473
0.36399376,0.654,1.0000205,0.9999732
0.04005625,0.777,0.99996483,0.99997187
0.7831031,0.748,1.2617186,1.1540021
0.65998435,0.743,1.0862572,1.0444509
0.42040938,0.542,1.0079404,1.0037581
0.79715,0.653,1.5213594,1.3284597
0.049371876,0.029,0.99994075,0.9999368
0.15223125,0.818,0.99998677,0.9999949
0.40495938,0.39,1.099273,1.0424643
0.9583344,0.666,1.8862592,1.6273246
0.7549344,0.15,3.5755243,3.16437
0.23055312,0.558,0.9999949,1.0000011
0.32461876,0.562,1.0000246,0.99997807
0.7513969,0.043,3.9036932,3.5751438
0.33819687,0.289,1.0743535,1.0270443
0.47884062,0.027,3.861802,3.1300151
0.38039687,0.009,3.927734,2.8470075
0.8224125,0.208,3.4422994,3.0497317
0.69869685,0.962,1.0133492,1.008809
0.16296875,0.901,0.9999836,0.9999937
0.75093436,0.521,1.8567867,1.5631065
0.5787031,0.243,2.720862,2.1691742
0.21645,0.9,0.9999757,0.9999937
0.58193123,0.725,1.0320178,1.0153174
0.371425,0.493,1.0018338,1.0009204
0.6656344,0.465,1.8102646,1.5071423
0.59151876,0.293,2.450489,1.9561896
0.040090624,0.83,0.9999658,0.99997246
0.72209686,0.299,2.8440566,2.3798335
0.94409686,0.347,3.103983,2.734108
0.3097031,0.392,1.0002345,1.00006
0.55263126,0.084,3.6242757,3.011803
0.058978125,0.135,0.99992853,0.9999349
0.94862187,0.75,1.6006315,1.4064139
0.59659064,0.137,3.4112325,2.8409328
0.034296874,0.893,0.99996513,0.99997246
0.12338125,0.056,0.9999962,0.9999305
0.35073438,0.556,1.0000646,0.9999865
0.6093594,0.717,1.056896,1.0281315
0.5397437,0.364,1.7886052,1.4497886
0.41516563,0.014,3.9086232,2.9792583
0.77585936,0.26,3.1550436,2.7152302
0.20465937,0.956,0.99997425,0.9999918
0.2617531,0.716,0.99998677,0.9999964
0.36713436,0.804,0.99998903,0.99998033
0.5990844,0.038,3.8678126,3.3716817
0.84635,0.491,2.2718954,1.9206011
0.29295,0.243,1.0112633,1.0036604
0.17790624,0.341,1.0000141,1.0000036
0.2137,0.507,0.99999726,1.000003
0.13340938,0.616,0.9999906,0.99999344
0.43330312,0.309,1.5169746,1.2466719
0.48399064,0.843,1.0000949,1.0000348
0.39907813,0.583,1.0008541,1.0004478
0.7981656,0.739,1.3078405,1.1847078
0.48547187,0.325,1.7306747,1.3896128
0.85538435,0.8,1.2937557,1.1810584
0.8008969,0.164,3.5743241,3.1908548
0.28100625,0.477,1.0000215,0.9999896
0.50438124,0.146,3.12854,2.4377089
0.10974687,0.709,0.9999843,0.9999863
0.48172188,0.942,0.999948,0.99996006
0.8786719,0.854,1.239485,1.1498168
0.5583094,0.727,1.019063,1.0089694
0.5923344,0.309,2.3542776,1.880716
0.5798156,0.884,1.0024236,1.001356
0.77404374,0.249,3.2004728,2.7613633
0.022275,0.901,0.99996316,0.9999713
0.69170624,0.904,1.0224069,1.01211
0.60630625,0.698,1.0680428,1.0339502
0.53410935,0.937,1.0000886,1.0001079
0.3535375,0.17,1.932352,1.3782992
0.48611876,0.993,0.9999304,0.9999609
0.01961875,0.81,0.9999604,0.99996996
0.3701,0.469,1.0034198,1.0016466
0.81191874,0.746,1.3201613,1.1939138
0.3407969,0.665,1.0000104,0.99998236
0.023315625,0.349,0.9999205,0.99994004
0.07898437,0.779,0.99997556,0.99997854
0.24120624,0.902,0.999971,0.99999046
0.92626876,0.234,3.4772344,3.1355088
0.8515875,0.708,1.4967628,1.3179982
0.49371874,0.722,1.0031313,1.0015408
0.5339125,0.606,1.0649145,1.0314106
0.118690625,0.601,0.9999875,0.9999887
0.31385,0.176,1.370883,1.1118287
0.18331562,0.999,0.99997604,0.9999906
0.7559031,0.038,3.9170604,3.5967267
0.89452815,0.906,1.1900252,1.123502
0.8433969,0.889,1.146285,1.0897193
0.460525,0.732,1.0005515,1.0002819
0.5117375,0.886,1.0001278,1.0000806
0.74324685,0.525,1.8160822,1.5310107
0.2545875,0.84,0.99997556,0.99999225
0.93544376,0.166,3.6826468,3.3850987
0.094946876,0.13,0.9999454,0.9999343
0.03821875,0.796,0.99996495,0.99997187
0.05576875,0.711,0.9999678,0.9999733
0.019340625,0.011,0.9999397,0.9999405
0.3316125,0.136,2.0690002,1.3908197
0.04318125,0.822,0.9999663,0.9999728
0.62617815,0.527,1.4324881,1.2464952
0.09384687,0.0,0.9999746,0.9999267
0.62880313,0.568,1.3198855,1.177968
0.2503656,0.609,0.9999944,0.9999989
0.29745936,0.539,1.0000172,0.9999881
0.62446874,0.531,1.4143336,1.2349842
0.27229062,0.764,0.9999834,0.9999938
0.29925,0.997,0.9999441,0.99997103
0.27035937,0.079,1.5745883,1.0817555
0.7746969,0.442,2.2844658,1.9087942
0.8901219,0.705,1.5953448,1.3938076
0.69598436,0.45,1.9877105,1.6464019
0.8170781,0.131,3.6949167,3.3458583
0.022171875,0.078,0.9999294,0.9999386
0.56070626,0.84,1.0030484,1.0015365
0.38190624,0.774,0.9999981,0.99997616
0.12087812,0.43,0.9999881,0.9999851
0.38592812,0.157,2.395743,1.6814259
0.6105594,0.299,2.488052,1.9993355
0.06888125,0.292,0.99993646,0.9999455
0.46484375,0.294,1.8038323,1.4220338
0.19255938,0.93,0.999978,0.9999938
0.73805624,0.872,1.0603926,1.0327581
0.37745938,0.091,3.0861893,2.1071222
0.15247187,0.31,1.0000061,0.9999943
0.19501875,0.453,1.0000012,1.0000044
0.15613125,0.023,1.0002444,0.999944
0.2312125,0.633,0.99999034,1.0000002
0.7349875,0.05,3.8806458,3.531594
0.8376844,0.711,1.4570348,1.2886322
