t,x,tf,ts
0.94184065,0.943,1.19446,1.1355432
0.41260624,0.256,1.6551132,1.2790636
0.32603437,0.927,0.9999871,1.0000501
0.24877812,0.286,1.0001645,0.9994846
0.2745,0.016,3.4708948,1.1931696
0.58465314,0.71,1.0358924,1.0175408
0.6987187,0.058,3.8303614,3.401533
0.8776906,0.63,1.765338,1.5193726
0.39635313,0.852,0.9999739,0.99996734
0.5345156,0.199,2.7719946,2.1369145
0.113890626,0.096,1.0000964,0.9992871
0.20724687,0.321,1.0000454,0.99993634
0.7149125,0.723,1.1700801,1.0943456
0.7131094,0.981,1.0123693,1.0074984
0.7074906,0.392,2.2539155,1.8565686
0.5959844,0.843,1.0063609,1.0029187
0.7468031,0.915,1.0390993,1.0215011
0.13539375,0.102,1.0001445,0.9989849
0.8837562,0.925,1.1429889,1.0927244
0.24771562,0.627,1.0000352,1.0000448
0.8973125,0.699,1.5955569,1.3952748
0.596575,0.007,3.9752088,3.4269242
0.7616094,0.861,1.0788271,1.0432702
0.26402813,0.696,1.0000241,1.0000436
0.8199844,0.363,2.7301657,2.316593
0.9523906,0.884,1.2864597,1.1902057
0.73768437,0.431,2.1626978,1.7951661
0.9394031,0.83,1.3620532,1.2360618
0.9441625,0.857,1.3191042,1.2088348
0.6187062,0.892,1.0049917,1.0022738
0.20225,0.625,1.0000172,1.000068
0.055825,0.886,0.9999559,1.0001197
0.24576876,0.628,1.000034,1.0000463
0.60727185,0.25,2.7037303,2.1644564
0.03181875,0.075,0.9998865,0.9997774
0.15582187,0.361,0.9999746,1.00001
0.7082281,0.437,2.03512,1.6852044
0.58449376,0.526,1.2807671,1.1488749
0.6236219,0.97,1.0017072,1.0008224
0.7959344,0.531,1.9054047,1.6104876
0.6004375,0.173,3.155548,2.5591938
0.80602187,0.131,3.6651833,3.289481
0.083221875,0.978,0.9999856,1.0001158
0.5127406,0.855,1.0002867,1.0000775
0.15208125,0.591,0.9999877,1.0000749
0.06951875,0.56,0.9998853,1.0001187
0.020328125,0.935,0.99993956,1.0001351
0.03880625,0.977,0.99996436,1.0001292
0.6475594,0.001,3.9976442,3.5469074
0.92885,0.131,3.7513661,3.4618645
0.334725,0.152,1.830574,1.2324268
0.9512,0.519,2.3811624,2.0420544
0.29208437,0.346,0.99965835,0.999292
0.6140031,0.55,1.2990911,1.1630071
0.6807219,0.334,2.4688854,2.0196989
0.20119688,0.052,1.0022235,0.97855043
0.15576562,0.437,0.9999796,1.0000428
0.37029374,0.64,1.0000006,0.99993277
0.007815625,0.27,0.9998578,1.0000628
0.85108125,0.949,1.0928097,1.0606982
0.6305406,0.969,1.0020723,1.0010473
0.481925,0.685,1.0033374,1.0014725
0.40280625,0.871,0.9999696,0.9999676
0.57179374,0.336,2.031657,1.6210955
0.48995626,0.698,1.0034854,1.0015459
0.40895626,0.723,0.9999671,0.9999484
0.00336875,0.522,0.9997767,1.0002115
0.50077814,0.018,3.901869,3.0889893
0.5207094,0.27,2.2064223,1.7024119
0.7142031,0.101,3.6895292,3.246303
0.4972125,0.71,1.0035892,1.0015975
0.027628126,0.01,1.0001452,0.9992974
0.29824376,0.61,1.0000589,0.9999893
0.26807812,0.883,0.999995,1.0000657
0.28885314,0.706,1.0000252,1.0000272
0.6929656,0.559,1.4939067,1.2955803
0.93027186,0.304,3.207103,2.8332872
0.4204125,0.591,1.0015438,1.0006264
0.48744375,0.863,1.0000043,0.999981
0.54485,0.158,3.094855,2.4234276
0.1666625,0.706,0.9999995,1.0000827
0.17904063,0.786,1.0000013,1.0000831
0.10385312,0.086,1.0000973,0.99930304
0.21855937,0.528,1.0000356,1.0000505
0.5506469,0.427,1.4884961,1.262598
0.60587186,0.353,2.0810468,1.6756489
0.31939688,0.8,1.0000042,1.0000254
0.279325,0.47,1.000129,0.99995583
0.78466564,0.565,1.7408206,1.4843202
0.85775,0.683,1.5485187,1.3559883
0.0115375,0.269,0.99985874,1.0000633
0.33990937,0.841,0.99999464,1.0000201
0.7955656,0.604,1.6347053,1.4090788
0.71485937,0.179,3.3649156,2.883858
0.95164686,0.353,3.056129,2.683635
0.85142815,0.538,2.038252,1.7280351
0.45525312,0.123,3.0523896,2.1860948
0.78027815,0.895,1.0704806,1.0398463
0.6475469,0.306,2.5111217,2.034785
0.5392,0.121,3.3261936,2.6221857
0.42151874,0.17,2.44466,1.6980755
0.90308124,0.644,1.7829374,1.5370815
0.00325625,0.191,0.99985564,0.9999899
0.6600469,0.726,1.0927143,1.0484083
0.7758875,0.284,2.9955363,2.548621
0.4719375,0.539,1.038623,1.0172567
0.799325,0.388,2.5572932,2.1511934
0.4013625,0.672,0.9999801,0.9999631
0.17793438,0.797,1.0000006,1.0000838
0.22386874,0.246,1.000069,0.99946505
0.43055937,0.34,1.3136553,1.1343787
0.7287969,0.679,1.2708108,1.1563265
0.81352186,0.773,1.2500097,1.1488729
0.5980125,0.466,1.5135064,1.2898619
0.63979375,0.468,1.6543256,1.391174
0.88545,0.329,3.0277803,2.6308455
0.45114374,0.02,3.8640454,2.8432734
0.10520312,0.123,1.0000159,0.9996209
0.19299063,0.819,1.000001,1.000081
0.6168187,0.462,1.5964956,1.3471594
0.5461063,0.126,3.3104107,2.6208303
0.82345,0.653,1.5528338,1.3546323
0.6748437,0.902,1.0146201,1.0072464
0.2301,0.751,1.0000116,1.0000657
0.17919375,0.427,1.0000042,1.0000348
0.7631094,0.185,3.4155815,2.9742894
0.6463063,0.622,1.215598,1.1172917
0.78910315,0.404,2.451831,2.054686
0.3321719,0.853,0.9999938,1.0000294
0.31515938,0.235,1.066934,1.0124803
0.64439064,0.308,2.4883685,2.0139499
0.1353375,0.568,0.9999715,1.0000746
0.1566125,0.767,0.9999957,1.0000881
0.60745,0.849,1.0076367,1.0035452
0.14606562,0.022,1.0013077,0.99380517
0.20520625,0.823,1.0000018,1.0000781
0.011528125,0.616,0.99980783,1.0001924
0.78353435,0.303,2.923137,2.4823985
0.04205,0.681,0.99988365,1.0001341
0.013940625,0.81,0.9998915,1.0001442
0.5279844,0.9,1.0002137,1.0000241
0.451775,0.46,1.0851841,1.0369545
0.79060626,0.474,2.1317449,1.7874088
0.5086375,0.343,1.6935935,1.3672247
0.9462094,0.668,1.8100381,1.5651783
0.92372185,0.592,2.0229886,1.7313559
0.2335625,0.482,1.0000595,1.0000306
0.92855,0.209,3.5333874,3.1952207
0.35547188,0.449,1.000827,1.0000985
0.15290312,0.15,1.0000448,0.9993701
0.8746281,0.873,1.1899697,1.1174035
0.68314373,0.949,1.0092798,1.0049946
0.6994906,0.486,1.7856979,1.4978194
0.17658438,0.894,0.9999964,1.0000892
0.2452125,0.855,0.99999917,1.0000694
0.04693125,0.87,0.9999455,1.000122
0.8206469,0.341,2.8338258,2.414282
0.61164373,0.884,1.0047787,1.0021545
0.94715935,0.127,3.7711024,3.494904
0.89118123,0.986,1.1112676,1.0799985
0.012596875,0.82,0.9998934,1.0001444
0.14886563,0.805,0.99999344,1.0000917
0.94430625,0.782,1.4773582,1.3161529
0.35511562,0.57,1.0000002,0.99991965
0.40695,0.793,0.9999665,0.99994093
0.9491906,0.87,1.3045741,1.2006605
0.32127813,0.475,1.0000197,0.99985856
0.9300187,0.918,1.2066144,1.1382154
0.030290624,0.008,1.0001612,0.9992553
0.24432187,0.962,0.99999297,1.000081
0.52243125,0.226,2.5257938,1.9312218
0.777775,0.298,2.9332838,2.4892197
0.9545219,0.465,2.6101618,2.2503238
0.4119375,0.909,0.9999653,0.9999723
0.92485,0.119,3.7781649,3.4947872
0.1394,0.54,0.9999722,1.0000695
0.75909376,0.955,1.0316045,1.0188789
0.3120375,0.365,0.9994383,0.9992313
0.86441565,0.404,2.655,2.2638135
0.14339375,0.772,0.9999908,1.0000914
0.42711875,0.53,1.0101962,1.0042276
0.91029686,0.578,2.041106,1.7434001
0.052865624,0.463,0.9998337,1.0001514
0.8266,0.266,3.1806245,2.7611334
0.03314375,0.638,0.999853,1.0001543
0.52542186,0.856,1.0005254,1.000156
0.5758344,0.533,1.2407374,1.1254275
0.7170906,0.367,2.4141777,1.9924074
0.42952812,0.999,0.99997556,0.99998933
0.64322186,0.836,1.0197331,1.0095655
0.7031281,0.12,3.6043198,3.1366417
0.64991564,0.119,3.5416136,3.0099108
0.008240625,0.691,0.9998324,1.0001777
0.9187437,0.377,2.8957043,2.5116873
0.7620594,0.5,1.9298522,1.6208694
0.5043906,0.298,1.936735,1.5119917
0.0360625,0.751,0.99990034,1.0001308
0.00021875,0.57,0.99977803,1.0002158
0.35415313,0.461,1.0003433,0.9999611
0.7476125,0.665,1.341027,1.2023742
0.82952815,0.974,1.0649679,1.0437214
0.72396874,0.906,1.031367,1.0165951
0.73537815,0.213,3.244793,2.7737772
0.011678125,0.459,0.9997871,1.000193
0.0609125,0.02,1.0001638,0.99905705
0.0365875,0.769,0.999907,1.0001289
0.3694375,0.612,0.9999933,0.99993336
0.460275,0.088,3.3629298,2.444044
0.070425,0.245,0.9998882,1.0000314
0.19600312,0.495,1.0000197,1.0000528
0.93925,0.197,3.5802693,3.2548628
0.63870937,0.113,3.5543246,3.0099542
0.27518126,0.56,1.0000707,1.0000037
0.19041875,0.826,1.0000005,1.0000819
0.71715,0.115,3.6392171,3.1900067
0.1453125,0.839,0.9999927,1.000094
0.40737188,0.217,1.9146447,1.3945571
0.92938125,0.38,2.9053369,2.5247588
0.6941469,0.919,1.0167019,1.0085968
0.091675,0.278,0.9998915,1.0000418
0.5793844,0.431,1.5842196,1.3289675
0.72006875,0.429,2.1136525,1.7501336
0.63714373,0.348,2.2337863,1.806966
0.0318375,0.311,0.999843,1.0001055
0.9546,0.756,1.5651654,1.3808234
0.55750626,0.228,2.660903,2.078045
0.4196281,0.222,1.9647576,1.4370255
0.5312125,0.66,1.0240154,1.0113776
0.7499156,0.711,1.2494028,1.144391
0.77176875,0.0,3.9992628,3.7018504
0.6641,0.446,1.8372116,1.5244468
0.7491406,0.068,3.8238652,3.443564
0.8920625,0.848,1.2509466,1.1570488
0.17034063,0.545,0.9999989,1.0000659
0.6156531,0.739,1.0425708,1.0211234
0.2412375,0.479,1.0000705,1.0000225
0.8451281,0.375,2.7377303,2.3335984
0.1543375,0.381,0.99997413,1.0000216
0.68505,0.989,1.0066988,1.0040789
0.2903125,0.004,3.913551,1.3583999
0.22655937,0.175,1.0002753,0.9965725
0.28968439,0.302,0.998858,0.99830645
0.17868125,0.306,1.0000037,0.9999402
0.071865626,0.888,0.99996674,1.000115
0.8420375,0.647,1.6178707,1.4039526
0.43836874,0.096,3.2273993,2.2577553
0.04529375,0.693,0.9998927,1.0001289
0.0168875,0.457,0.9997914,1.0001893
0.36399376,0.654,1.0000122,0.9999338
0.04005625,0.777,0.99991393,1.0001256
0.7831031,0.748,1.2418398,1.1417028
0.65998435,0.743,1.0775987,1.0401478
0.42040938,0.542,1.005639,1.002292
0.79715,0.653,1.4879097,1.3058088
0.049371876,0.029,1.0000546,0.9993542
0.15223125,0.818,0.99999416,1.0000913
0.40495938,0.39,1.0826975,1.0322937
0.9583344,0.666,1.8463801,1.5957409
0.7549344,0.15,3.5455406,3.1134686
0.23055312,0.558,1.00004,1.0000476
0.32461876,0.562,1.0000702,0.999932
0.7513969,0.043,3.8956099,3.5391316
0.33819687,0.289,1.056136,1.0151417
0.47884062,0.027,3.8359396,2.939677
0.38039687,0.009,3.9165025,2.4033012
0.8224125,0.208,3.4092674,3.0036666
0.69869685,0.962,1.0109729,1.006227
0.16296875,0.901,0.9999956,1.0000927
0.75093436,0.521,1.8084126,1.526973
0.5787031,0.243,2.6435807,2.0871398
0.21645,0.9,0.99999666,1.0000807
0.58193123,0.725,1.0277461,1.013478
0.371425,0.493,1.0007976,1.000201
0.6656344,0.465,1.7585381,1.4694282
0.59151876,0.293,2.3759277,1.8869185
0.040090624,0.83,0.9999293,1.0001241
0.72209686,0.299,2.7845645,2.3190851
0.94409686,0.347,3.0658312,2.691008
0.3097031,0.392,0.9997119,0.99954534
0.55263126,0.084,3.5797513,2.8963199
0.058978125,0.135,0.9999318,0.9998609
0.94862187,0.75,1.5683467,1.3822973
0.59659064,0.137,3.356816,2.748378
0.034296874,0.893,0.9999409,1.0001278
0.12338125,0.056,1.0003916,0.9981414
0.35073438,0.556,1.0000007,0.9999138
0.6093594,0.717,1.0503641,1.0250736
0.5397437,0.364,1.7307959,1.4053855
0.41516563,0.014,3.888781,2.6556125
0.77585936,0.26,3.1078055,2.659886
0.20465937,0.956,0.9999958,1.0000879
0.2617531,0.716,1.00002,1.0000477
0.36713436,0.804,0.99999356,0.99998075
0.5990844,0.038,3.8534572,3.2860925
0.84635,0.491,2.2209306,1.8767004
0.29295,0.243,1.0021052,0.9959371
0.17790624,0.341,1.0000019,0.9999818
0.2137,0.507,1.0000343,1.0000494
0.13340938,0.616,0.99997485,1.0000807
0.43330312,0.309,1.4706926,1.207825
0.48399064,0.843,1.0000299,0.99999803
0.39907813,0.583,1.0003774,1.0001394
0.7981656,0.739,1.2854571,1.1704992
0.48547187,0.325,1.6738489,1.342866
0.85538435,0.8,1.272925,1.1669488
0.8008969,0.164,3.5466135,3.1461914
0.28100625,0.477,1.000125,0.9999572
0.50438124,0.146,3.048813,2.3079944
0.10974687,0.709,0.9999671,1.0000943
0.48172188,0.942,0.9999448,0.9999367
0.8786719,0.854,1.2218015,1.1371641
0.5583094,0.727,1.0161132,1.0077041
0.5923344,0.309,2.2812216,1.8153782
0.5798156,0.884,1.0020242,1.0007874
0.77404374,0.249,3.1545944,2.706158
0.022275,0.901,0.99993193,1.0001336
0.69170624,0.904,1.0193067,1.0097785
0.60630625,0.698,1.0603658,1.0301924
0.53410935,0.937,1.0001268,0.99998254
0.3535375,0.17,1.861136,1.2805208
0.48611876,0.993,0.9999676,0.9999426
0.01961875,0.81,0.999899,1.0001391
0.3701,0.469,1.001796,1.0005199
0.81191874,0.746,1.2973042,1.1791948
0.3407969,0.665,1.000033,0.99995583
0.023315625,0.349,0.9998249,1.0001339
0.07898437,0.779,0.99995375,1.000107
0.24120624,0.902,0.99999535,1.0000755
0.92626876,0.234,3.450335,3.0985167
0.8515875,0.708,1.4660047,1.2968429
0.49371874,0.722,1.0024562,1.0010716
0.5339125,0.606,1.0562431,1.0268466
0.118690625,0.601,0.99996006,1.0000823
0.31385,0.176,1.307866,1.0658855
0.18331562,0.999,0.99999917,1.0000949
0.7559031,0.038,3.9099472,3.5624807
0.89452815,0.906,1.1752096,1.1123744
0.8433969,0.889,1.1338226,1.0807803
0.460525,0.732,1.0003511,1.0001588
0.5117375,0.886,1.0001079,1.0000051
0.74324685,0.525,1.7686032,1.4960362
0.2545875,0.84,1.0000005,1.000065
0.93544376,0.166,3.6650913,3.3561127
0.094946876,0.13,0.9999906,0.99971896
0.03821875,0.796,0.99991786,1.000126
0.05576875,0.711,0.99991333,1.0001179
0.019340625,0.011,1.000159,0.999331
0.3316125,0.136,1.9892608,1.2706298
0.04318125,0.822,0.9999306,1.0001225
0.62617815,0.527,1.3977739,1.2238548
0.09384687,0.0,1.0007372,0.9972432
0.62880313,0.568,1.2925096,1.1608015
0.2503656,0.609,1.0000402,1.0000407
0.29745936,0.539,1.0000935,0.99996066
0.62446874,0.531,1.3806834,1.2131556
0.27229062,0.764,1.0000119,1.0000486
0.29925,0.997,0.99999106,1.0000721
0.27035937,0.079,1.4238824,1.0044467
0.7746969,0.442,2.2287278,1.861359
0.8901219,0.705,1.5616547,1.3695973
0.69598436,0.45,1.9320583,1.6035199
0.8170781,0.131,3.6744182,3.307716
0.022171875,0.078,0.9998648,0.99980634
0.56070626,0.84,1.0025426,1.0010532
0.38190624,0.774,0.9999881,0.99995357
0.12087812,0.43,0.9999343,1.000061
0.38592812,0.157,2.3172657,1.5406324
0.6105594,0.299,2.4151995,1.9317273
0.06888125,0.292,0.9998673,1.0000771
0.46484375,0.294,1.7424794,1.3672752
0.19255938,0.93,0.9999957,1.0000882
0.73805624,0.872,1.0541468,1.0288835
0.37745938,0.091,3.0137522,1.8478187
0.15247187,0.31,0.999969,0.9999751
0.19501875,0.453,1.0000205,1.0000417
0.15613125,0.023,1.001348,0.9922767
0.2312125,0.633,1.000028,1.0000559
0.7349875,0.05,3.8708081,3.4908962
0.8376844,0.711,1.427721,1.2688187
