t,x,tf,ts
0.7044875,0.53,1.6065392,1.375874
0.34082812,0.248,1.189663,1.0585268
0.8626469,0.148,3.5501301,3.1202245
0.4214125,0.474,1.0330851,1.0139829
0.27840313,0.886,1.0002077,1.0003353
0.15299375,0.376,1.0000097,1.000248
0.8629063,0.705,1.4796827,1.3105538
0.8484219,0.029,3.9127572,3.3390923
0.11491875,0.073,0.99968535,1.0001488
0.9455031,0.698,1.678282,1.4680673
0.4366625,0.233,1.9793718,1.4543376
0.19215937,0.633,1.0001189,1.0002933
0.474425,0.676,1.0056509,1.0029463
0.5342031,0.229,2.4977276,1.8943079
0.07443125,0.144,0.9997653,1.000198
0.90980315,0.739,1.4918263,1.325014
0.533,0.634,1.0404762,1.0197355
0.9357,0.594,1.9923277,1.7159226
0.48566562,0.824,1.0014168,1.000958
0.0733125,0.727,1.0001156,1.0003012
0.73340315,0.92,1.0328734,1.0202074
0.7792969,0.757,1.2161863,1.1266216
0.6118719,0.398,1.8368139,1.5057902
0.112678126,0.823,1.0001314,1.0003039
0.7196531,0.546,1.5951428,1.3709717
0.8255531,0.21,3.2846947,2.8464174
0.5565781,0.754,1.0129176,1.006839
0.23543437,0.986,1.000198,1.0003318
0.11102188,0.926,1.0001476,1.0003109
0.5275125,0.838,1.0026853,1.0016642
0.77017814,0.152,3.4393027,2.9349163
0.2827969,0.964,1.0002147,1.0003403
0.9118125,0.898,1.202897,1.1338546
0.42676562,0.576,1.0064123,1.0031123
0.29675624,0.318,1.0022053,1.001079
0.3042344,0.983,1.0002251,1.0003458
0.69867814,0.7,1.1771892,1.0981702
0.006975,0.768,1.0001273,1.0003145
0.9119656,0.374,2.7884717,2.4162893
0.734525,0.666,1.3032252,1.1779494
0.09321562,0.345,1.0000002,1.0002612
0.53171873,0.431,1.3966904,1.205406
0.14410312,0.19,0.99989486,1.0002002
0.45708126,0.688,1.0030714,1.0017104
0.56865937,0.893,1.0033352,1.0021242
0.9042063,0.206,3.3999565,3.01045
0.2602875,0.045,1.7984176,1.0644699
0.91055626,0.588,1.95257,1.6784554
0.58045936,0.879,1.0046602,1.0028615
0.25195,0.495,1.0001559,1.0002987
0.77905,0.903,1.0652641,1.0396559
0.38664374,0.693,1.0005853,1.0005093
0.87009686,0.646,1.6613064,1.4440011
0.052496877,0.77,1.0001242,1.0003064
0.023896875,0.262,0.9998758,1.000248
0.95607185,0.567,2.1379867,1.8421068
0.68219376,0.386,2.1408508,1.758463
0.30955625,0.546,1.000299,1.000366
0.46715313,0.279,1.8383756,1.4146247
0.4945906,0.971,1.000746,1.0006403
0.22500312,0.913,1.0001861,1.0003257
0.03591875,0.811,1.0001314,1.0003105
0.48319688,0.196,2.5197115,1.8261738
0.6902437,0.695,1.1713202,1.0943115
0.44315624,0.02,3.835547,2.3027372
0.3841,0.708,1.0005133,1.0004746
0.44604063,0.139,2.8227282,1.9112105
0.12538438,0.589,1.0000825,1.0002832
0.74691874,0.103,3.608685,3.038548
0.26675624,0.447,1.0001965,1.00031
0.41478124,0.298,1.421536,1.175717
0.7092094,0.138,3.4222236,2.846504
0.6320094,0.392,1.9392781,1.5859224
0.1558,0.01,1.0003166,1.0003117
0.71251565,0.504,1.725018,1.4608576
0.09795625,0.945,1.0001483,1.0003119
0.11436875,0.223,0.99990463,1.0002193
0.31944376,0.983,1.0002315,1.0003493
0.47967812,0.585,1.0256801,1.0119832
0.89074063,0.713,1.5181087,1.3414961
0.6482281,0.286,2.547756,2.0561526
0.34482813,0.663,1.0003384,1.0003895
0.94904375,0.381,2.834196,2.4728274
0.10993125,0.32,0.9999808,1.000249
0.8248625,0.017,3.9465725,3.31503
0.94948125,0.869,1.2971117,1.1979761
0.546725,0.948,1.0016271,1.0011731
0.7048,0.698,1.1900215,1.1060652
0.22241563,0.005,1.0072918,0.997213
0.16214688,0.379,1.0000151,1.0002484
0.79780936,0.771,1.2228502,1.1321627
0.27048126,0.949,1.0002085,1.000337
0.66192186,0.372,2.1421998,1.7492896
0.87855935,0.125,3.636602,3.2084017
0.88411564,0.499,2.2216156,1.8962591
0.30265313,0.238,1.0334361,1.0092821
0.15735,0.591,1.0000887,1.0002823
0.23801562,0.281,1.0002362,1.0002855
0.82769686,0.41,2.44769,2.0738146
0.16788438,0.301,0.9999879,1.0002322
0.6796687,0.9,1.0190957,1.0113801
0.66630936,0.251,2.7866216,2.2674196
0.55574685,0.855,1.0038139,1.0023224
0.031365626,0.416,1.0000291,1.0002868
0.9491,0.969,1.1781667,1.1300914
0.10648125,0.952,1.0001506,1.0003124
0.46907812,0.25,2.0457816,1.5299307
0.6698125,0.427,1.9078257,1.579258
0.9013375,0.717,1.5301166,1.3515456
0.74015,0.84,1.0765431,1.0431739
0.22305937,0.232,1.000242,1.000272
0.39756563,0.062,3.3808537,1.9668677
0.1452,0.496,1.0000552,1.0002695
0.297875,0.627,1.0002209,1.0003338
0.7816188,0.334,2.6707053,2.2503555
0.3408125,0.64,1.0003464,1.0003928
0.102390625,0.09,0.9996863,1.0001581
0.108625,0.754,1.000119,1.000299
0.85420626,0.612,1.7306259,1.4936913
0.38711563,0.635,1.0009158,1.000664
0.29645938,0.951,1.0002192,1.0003425
0.16205625,0.949,1.0001643,1.000317
0.39565313,0.828,1.0003715,1.0004113
0.40058124,0.301,1.3261309,1.1294887
0.171225,0.344,1.0000097,1.0002421
0.22836563,0.282,1.0001676,1.0002657
0.81301564,0.163,3.4470093,2.9846385
0.49112812,0.95,1.0007547,1.0006398
0.47385937,0.28,1.8688636,1.4372749
0.3158219,0.39,1.0016173,1.0009191
0.58980936,0.364,1.9197314,1.5511464
0.123315625,0.565,1.0000763,1.000281
0.87333125,0.542,2.0276885,1.7316452
0.51624376,0.612,1.039234,1.0188345
0.067865625,0.639,1.0001007,1.000298
0.45482188,0.946,1.000503,1.0004919
0.480125,0.791,1.0016983,1.0010897
0.7423375,0.417,2.182943,1.8179595
0.6534375,0.933,1.009395,1.005974
0.8969531,0.668,1.6574643,1.4451365
0.36150625,0.029,3.6616979,1.836386
0.68282187,0.772,1.0775545,1.0416257
0.24235937,0.536,1.0001464,1.0002984
0.7216719,0.832,1.0672956,1.0374365
0.3302844,0.812,1.0002389,1.0003477
0.43728438,0.381,1.2099833,1.0909923
0.7785,0.095,3.6640875,3.1195593
0.91590625,0.11,3.7050247,3.2972312
0.57039374,0.385,1.7384542,1.4226624
0.11818125,0.368,1.0000048,1.0002552
0.15195,0.613,1.0000931,1.0002851
0.2038375,0.458,1.0000843,1.000272
0.006190625,0.528,1.0000703,1.000302
0.24265938,0.481,1.0001409,1.0002922
0.22856562,0.248,1.0002431,1.0002769
0.41698125,0.829,1.0004728,1.0004623
0.08230625,0.872,1.0001364,1.0003078
0.79638124,0.016,3.9465022,3.2740192
0.6008437,0.803,1.0160643,1.0087405
0.03535625,0.923,1.0001436,1.0003139
0.26955312,0.007,3.6993077,1.1686537
0.5889469,0.935,1.0033457,1.0022237
0.94184065,0.943,1.1906081,1.1340692
0.41260624,0.256,1.6530463,1.2747601
0.32603437,0.927,1.0002329,1.0003482
0.24877812,0.286,1.0003324,1.0003207
0.2745,0.016,3.4901822,1.1978117
0.58465314,0.71,1.0385745,1.0196476
0.6987187,0.058,3.756038,3.0477934
0.8776906,0.63,1.7297251,1.496943
0.39635313,0.852,1.0003524,1.000403
0.5345156,0.199,2.701475,2.033446
0.113890626,0.096,0.9997261,1.0001615
0.20724687,0.321,1.0000676,1.0002509
0.7149125,0.723,1.1688033,1.0940912
0.7131094,0.981,1.0163527,1.0111829
0.7074906,0.392,2.1927993,1.8108296
0.5959844,0.843,1.009092,1.005214
0.7468031,0.915,1.0406464,1.024836
0.13539375,0.102,0.9998081,1.0001715
0.8837562,0.925,1.1412559,1.094024
0.24771562,0.627,1.0001628,1.0003097
0.8973125,0.699,1.5695884,1.3798299
0.596575,0.007,3.9599996,2.8677583
0.7616094,0.861,1.0791178,1.0457295
0.26402813,0.696,1.0001842,1.0003208
0.8199844,0.363,2.633153,2.2354572
0.9523906,0.884,1.2779675,1.1866524
0.73768437,0.431,2.1061108,1.7550129
0.9394031,0.83,1.3492091,1.2300341
0.9441625,0.857,1.3087596,1.2044145
0.6187062,0.892,1.0078857,1.0047792
0.20225,0.625,1.0001241,1.0002947
0.055825,0.886,1.0001383,1.0003104
0.24576876,0.628,1.000162,1.000309
0.60727185,0.25,2.62293,2.0756135
0.03181875,0.075,0.9993128,1.0001155
0.15582187,0.361,1.0000033,1.0002446
0.7082281,0.437,1.9884026,1.6531956
0.58449376,0.526,1.2789146,1.1483766
0.6236219,0.97,1.0047218,1.0031987
0.7959344,0.531,1.8633516,1.5833791
0.6004375,0.173,3.0537295,2.3971133
0.80602187,0.131,3.5567842,3.071389
0.083221875,0.978,1.0001504,1.0003134
0.5127406,0.855,1.0017681,1.0011712
0.15208125,0.591,1.0000874,1.000282
0.06951875,0.56,1.0000846,1.0002931
0.020328125,0.935,1.0001458,1.0003159
0.03880625,0.977,1.0001493,1.0003152
0.6475594,0.001,3.994026,2.9983494
0.92885,0.131,3.65378,3.2655625
0.334725,0.152,1.8369987,1.2356546
0.9512,0.519,2.305689,1.9861708
0.29208437,0.346,1.001022,1.0006443
0.6140031,0.55,1.2957284,1.1616033
0.6807219,0.334,2.395127,1.957547
0.20119688,0.052,1.0012803,1.0006241
0.15576562,0.437,1.0000366,1.0002595
0.37029374,0.64,1.0005977,1.000513
0.007815625,0.27,0.99985087,1.0002458
0.85108125,0.949,1.0926545,1.062747
0.6305406,0.969,1.005264,1.0035521
0.481925,0.685,1.0060453,1.0031554
0.40280625,0.871,1.0003582,1.0004071
0.57179374,0.336,1.9959192,1.5915644
0.48995626,0.698,1.0061773,1.0032476
0.40895626,0.723,1.0007348,1.0005833
0.00336875,0.522,1.0000671,1.0003016
0.50077814,0.018,3.8735557,2.5490923
0.5207094,0.27,2.1684299,1.6613386
0.7142031,0.101,3.5873387,2.9758403
0.4972125,0.71,1.0062628,1.0033152
0.027628126,0.01,0.99863756,0.9999907
0.29824376,0.61,1.0002251,1.0003346
0.26807812,0.883,1.0002027,1.000333
0.28885314,0.706,1.0002048,1.0003296
0.6929656,0.559,1.4794366,1.2877979
0.93027186,0.304,3.0905597,2.716812
0.4204125,0.591,1.004099,1.0021026
0.48744375,0.863,1.0010955,1.000802
0.54485,0.158,3.0076935,2.2624066
0.1666625,0.706,1.0001227,1.000297
0.17904063,0.786,1.0001444,1.0003065
0.10385312,0.086,0.9996809,1.0001554
0.21855937,0.528,1.0001173,1.0002877
0.5506469,0.427,1.4805765,1.2582172
0.60587186,0.353,2.0389154,1.6424984
0.31939688,0.8,1.0002294,1.0003432
0.279325,0.47,1.0002289,1.0003268
0.78466564,0.565,1.709269,1.4651145
0.85775,0.683,1.5261266,1.3430605
0.0115375,0.269,0.99985874,1.0002466
0.33990937,0.841,1.0002459,1.0003518
0.7955656,0.604,1.609037,1.393976
0.71485937,0.179,3.2458036,2.7085335
0.95164686,0.353,2.944996,2.581384
0.85142815,0.538,1.9861383,1.6928726
0.45525312,0.123,2.9960902,2.0292995
0.78027815,0.895,1.0708921,1.0426852
0.6475469,0.306,2.437513,1.9681995
0.5392,0.121,3.2361894,2.3996863
0.42151874,0.17,2.4163065,1.6428534
0.90308124,0.644,1.7457101,1.5133526
0.00325625,0.191,0.9996504,1.0001993
0.6600469,0.726,1.0939624,1.0497739
0.7758875,0.284,2.884587,2.4398491
0.4719375,0.539,1.0432925,1.0196959
0.799325,0.388,2.471712,2.0834079
0.4013625,0.672,1.0009283,1.0006723
0.17793438,0.797,1.0001457,1.0003073
0.22386874,0.246,1.0002089,1.0002674
0.43055937,0.34,1.3184243,1.1372926
0.7287969,0.679,1.2655966,1.1537181
0.81352186,0.773,1.2442837,1.1469172
0.5980125,0.466,1.5021169,1.2836864
0.63979375,0.468,1.6339462,1.3791814
0.88545,0.329,2.9155834,2.52706
0.45114374,0.02,3.8394125,2.3397057
0.10520312,0.123,0.99976236,1.000178
0.19299063,0.819,1.0001578,1.000312
0.6168187,0.462,1.5802671,1.3378376
0.5461063,0.126,3.2184343,2.4050841
0.82345,0.653,1.5310403,1.3420991
0.6748437,0.902,1.0174135,1.0104257
0.2301,0.751,1.0001673,1.0003148
0.17919375,0.427,1.0000478,1.0002598
0.7631094,0.185,3.2947862,2.8021235
0.6463063,0.622,1.2141874,1.1167202
0.78910315,0.404,2.3736022,1.9946728
0.3321719,0.853,1.0002373,1.0003484
0.31515938,0.235,1.0841905,1.0229446
0.64439064,0.308,2.416564,1.949372
0.1353375,0.568,1.0000765,1.0002799
0.1566125,0.767,1.0001316,1.0003016
0.60745,0.849,1.0104039,1.0059646
0.14606562,0.022,0.9999952,1.0002201
0.20520625,0.823,1.0001636,1.000315
0.011528125,0.616,1.0000999,1.0003079
0.78353435,0.303,2.8156753,2.3819265
0.04205,0.681,1.0001123,1.0003053
0.013940625,0.81,1.0001332,1.0003142
0.5279844,0.9,1.0016166,1.0011237
0.451775,0.46,1.0909624,1.0400335
0.79060626,0.474,2.0751364,1.7482214
0.5086375,0.343,1.6805034,1.3566983
0.9462094,0.668,1.7703514,1.5394211
0.92372185,0.592,1.9705007,1.6956615
0.2335625,0.482,1.0001279,1.0002875
0.92855,0.209,3.4174235,3.042293
0.35547188,0.449,1.0037951,1.0018351
0.15290312,0.15,0.99990314,1.0001943
0.8746281,0.873,1.1864295,1.117979
0.68314373,0.949,1.0129125,1.0083826
0.6994906,0.486,1.7548997,1.4788264
0.17658438,0.894,1.0001619,1.0003152
0.2452125,0.855,1.0001888,1.0003262
0.04693125,0.87,1.0001377,1.000311
0.8206469,0.341,2.7307117,2.3243172
0.61164373,0.884,1.0076003,1.0045726
0.94715935,0.127,3.676548,3.2995198
0.89118123,0.986,1.1104376,1.0803417
0.012596875,0.82,1.0001345,1.0003147
0.14886563,0.805,1.0001365,1.0003042
0.94430625,0.782,1.457586,1.3051538
0.35511562,0.57,1.0007181,1.0005679
0.40695,0.793,1.000481,1.0004636
0.9491906,0.87,1.2950559,1.19663
0.32127813,0.475,1.0006449,1.0005255
0.9300187,0.918,1.2022988,1.1373745
0.030290624,0.008,0.9986545,0.9999919
0.24432187,0.962,1.0001992,1.0003324
0.52243125,0.226,2.470849,1.8596144
0.777775,0.298,2.8254192,2.387289
0.9545219,0.465,2.5208466,2.180086
0.4119375,0.909,1.0003603,1.0004108
0.92485,0.119,3.6850348,3.2887533
0.1394,0.54,1.0000691,1.000276
0.75909376,0.955,1.0339065,1.0224018
0.3120375,0.365,1.0020959,1.001091
0.86441565,0.404,2.5622852,2.1894429
0.14339375,0.772,1.0001283,1.0003008
0.42711875,0.53,1.0144256,1.0064527
0.91029686,0.578,1.987678,1.706996
0.052865624,0.463,1.0000565,1.0002894
0.8266,0.266,3.062072,2.6366076
0.03314375,0.638,1.000105,1.0003055
0.52542186,0.856,1.002188,1.0014079
0.5758344,0.533,1.2403247,1.1256883
0.7170906,0.367,2.3416579,1.9350183
0.42952812,0.999,1.0003788,1.0004275
0.64322186,0.836,1.0221076,1.0122364
0.7031281,0.12,3.4941661,2.892719
0.64991564,0.119,3.432673,2.7621315
0.008240625,0.691,1.0001158,1.0003117
0.9187437,0.377,2.7902613,2.4204175
0.7620594,0.5,1.8874454,1.5933509
0.5043906,0.298,1.9139504,1.4896504
0.0360625,0.751,1.000124,1.0003088
0.00021875,0.57,1.000084,1.000306
0.35415313,0.461,1.0028496,1.001466
0.7476125,0.665,1.3322906,1.1978316
0.82952815,0.974,1.0657763,1.0460495
0.72396874,0.906,1.0332364,1.0199325
0.73537815,0.213,3.1260276,2.6257591
0.011678125,0.459,1.0000414,1.0002937
0.0609125,0.02,0.99916935,1.0000687
0.0365875,0.769,1.0001256,1.0003091
0.3694375,0.612,1.0007241,1.0005721
0.460275,0.088,3.3018155,2.19885
0.070425,0.245,0.9999191,1.0002441
0.19600312,0.495,1.0000858,1.0002753
0.93925,0.197,3.4667003,3.0972927
0.63870937,0.113,3.4476068,2.7522318
0.27518126,0.56,1.0001917,1.0003176
0.19041875,0.826,1.0001569,1.0003122
0.71715,0.115,3.5311844,2.94056
0.1453125,0.839,1.0001419,1.0003067
0.40737188,0.217,1.9054277,1.3801137
0.92938125,0.38,2.7997234,2.433144
0.6941469,0.919,1.019531,1.0119877
0.091675,0.278,0.9999556,1.0002471
0.5793844,0.431,1.5706352,1.3209153
0.72006875,0.429,2.0611894,1.7132758
0.63714373,0.348,2.1792185,1.7630639
0.0318375,0.311,0.9999496,1.0002654
0.9546,0.756,1.5400074,1.3658538
0.55750626,0.228,2.5912182,1.9913106
0.4196281,0.222,1.9525068,1.4184718
0.5312125,0.66,1.0273836,1.013499
0.7499156,0.711,1.2446653,1.1422073
0.77176875,0.0,4.0009446,3.2399166
0.6641,0.446,1.805238,1.5038986
0.7491406,0.068,3.7450476,3.1272955
0.8920625,0.848,1.244524,1.1556787
0.17034063,0.545,1.0000808,1.0002774
0.6156531,0.739,1.0448269,1.0232328
0.2412375,0.479,1.0001384,1.0002912
0.8451281,0.375,2.6400523,2.2525003
0.1543375,0.381,1.0000117,1.000249
0.68505,0.989,1.0109087,1.0074742
0.2903125,0.004,3.9099534,1.3311508
0.22655937,0.175,1.0006247,1.0003521
0.28968439,0.302,1.0019727,1.0009702
0.17868125,0.306,1.0000069,1.000236
0.071865626,0.888,1.0001388,1.0003092
0.8420375,0.647,1.5918669,1.3885297
0.43836874,0.096,3.1749876,2.0602415
0.04529375,0.693,1.0001142,1.0003052
0.0168875,0.457,1.0000429,1.0002935
0.36399376,0.654,1.0004823,1.000458
0.04005625,0.777,1.0001264,1.0003089
0.7831031,0.748,1.2368821,1.1397846
0.65998435,0.743,1.0790212,1.0417944
0.42040938,0.542,1.0092831,1.0042807
0.79715,0.653,1.4704223,1.2960815
0.049371876,0.029,0.9991345,1.0000693
0.15223125,0.818,1.0001401,1.0003058
0.40495938,0.39,1.0910374,1.0364803
0.9583344,0.666,1.8042827,1.5680888
0.7549344,0.15,3.4288864,2.9091618
0.23055312,0.558,1.0001359,1.0002961
0.32461876,0.562,1.0003691,1.0004008
0.7513969,0.043,3.8398786,3.174543
0.33819687,0.289,1.0688311,1.0219162
0.47884062,0.027,3.7997184,2.450513
0.38039687,0.009,3.9092402,1.9809895
0.8224125,0.208,3.2879827,2.847128
0.69869685,0.962,1.0147498,1.0097885
0.16296875,0.901,1.0001581,1.0003138
0.75093436,0.521,1.7740021,1.5056247
0.5787031,0.243,2.5709395,2.003722
0.21645,0.9,1.0001796,1.0003229
0.58193123,0.725,1.0304965,1.0156432
0.371425,0.493,1.0034062,1.0017176
0.6656344,0.465,1.731049,1.4524924
0.59151876,0.293,2.3175066,1.8314657
0.040090624,0.83,1.000133,1.0003105
0.72209686,0.299,2.6874566,2.2288873
0.94409686,0.347,2.9540415,2.5875545
0.3097031,0.392,1.0011667,1.0007325
0.55263126,0.084,3.4924664,2.5846658
0.058978125,0.135,0.99970883,1.0001911
0.94862187,0.75,1.5430853,1.3672819
0.59659064,0.137,3.2523434,2.535878
0.034296874,0.893,1.000141,1.000313
0.12338125,0.056,0.9996975,1.0001471
0.35073438,0.556,1.0007228,1.0005693
0.6093594,0.717,1.052652,1.0270694
0.5397437,0.364,1.7133805,1.3924887
0.41516563,0.014,3.8748686,2.1708646
0.77585936,0.26,2.9919899,2.5379548
0.20465937,0.956,1.000182,1.0003244
0.2617531,0.716,1.0001847,1.0003211
0.36713436,0.804,1.0003008,1.000376
0.5990844,0.038,3.7954454,2.8428953
0.84635,0.491,2.1568701,1.8313434
0.29295,0.243,1.0124546,1.0038905
0.17790624,0.341,1.0000161,1.0002431
0.2137,0.507,1.0001075,1.000283
0.13340938,0.616,1.0000899,1.0002854
0.43330312,0.309,1.4715407,1.207576
0.48399064,0.843,1.0011903,1.0008444
0.39907813,0.583,1.002307,1.0012937
0.7981656,0.739,1.2783154,1.1673245
0.48547187,0.325,1.6636586,1.3338562
0.85538435,0.8,1.2656529,1.1645652
0.8008969,0.164,3.4291615,2.9574747
0.28100625,0.477,1.0002311,1.0003284
0.50438124,0.146,2.9752848,2.151449
0.10974687,0.709,1.0001101,1.0002956
0.48172188,0.942,1.000689,1.0005988
0.8786719,0.854,1.2168416,1.1367737
0.5583094,0.727,1.0190984,1.0098455
0.5923344,0.309,2.228489,1.767898
0.5798156,0.884,1.0043887,1.002718
0.77404374,0.249,3.0371442,2.5780113
0.022275,0.901,1.0001421,1.0003148
0.69170624,0.904,1.0218421,1.0130689
0.60630625,0.698,1.0626342,1.03207
0.53410935,0.937,1.001426,1.0010396
0.3535375,0.17,1.8606763,1.2780972
0.48611876,0.993,1.0006533,1.0005888
0.01961875,0.81,1.0001323,1.0003134
0.3701,0.469,1.0050344,1.0023526
0.81191874,0.746,1.2893817,1.1756818
0.3407969,0.665,1.0003185,1.0003799
0.023315625,0.349,0.99997556,1.0002742
0.07898437,0.779,1.0001231,1.0003031
0.24120624,0.902,1.0001916,1.0003282
0.92626876,0.234,3.3321598,2.9561825
0.8515875,0.708,1.448422,1.2871971
0.49371874,0.722,1.0049152,1.0026649
0.5339125,0.606,1.0596323,1.0289421
0.118690625,0.601,1.000086,1.0002851
0.31385,0.176,1.3373466,1.0819126
0.18331562,0.999,1.0001786,1.0003232
0.7559031,0.038,3.85995,3.1890323
0.89452815,0.906,1.1722703,1.1131036
0.8433969,0.889,1.1323866,1.0826497
0.460525,0.732,1.0020114,1.0012174
0.5117375,0.886,1.0013772,1.0009735
0.74324685,0.525,1.7369039,1.4766831
0.2545875,0.84,1.000192,1.0003276
0.93544376,0.166,3.5573254,3.182643
0.094946876,0.13,0.99976355,1.0001851
0.03821875,0.796,1.0001295,1.0003098
0.05576875,0.711,1.0001156,1.0003039
0.019340625,0.011,0.9985026,0.99997234
0.3316125,0.136,1.9897158,1.2700074
0.04318125,0.822,1.0001317,1.0003097
0.62617815,0.527,1.390197,1.2201521
0.09384687,0.0,0.99930483,1.0000755
0.62880313,0.568,1.2889454,1.1592236
0.2503656,0.609,1.0001634,1.0003092
0.29745936,0.539,1.0002526,1.0003436
0.62446874,0.531,1.3738718,1.2098839
0.27229062,0.764,1.0001953,1.0003273
0.29925,0.997,1.0002241,1.0003455
0.27035937,0.079,1.5419052,1.0645313
0.7746969,0.442,2.1661513,1.8165326
0.8901219,0.705,1.537809,1.355676
0.69598436,0.45,1.8925357,1.5774398
0.8170781,0.131,3.566917,3.0913136
0.022171875,0.078,0.9992459,1.0001069
0.56070626,0.84,1.0049016,1.0028954
0.38190624,0.774,1.0003748,1.0004103
0.12087812,0.43,1.0000317,1.0002646
0.38592812,0.157,2.2974105,1.5058386
0.6105594,0.299,2.3518887,1.8730607
0.06888125,0.292,0.9999638,1.000258
0.46484375,0.294,1.7319963,1.3562447
0.19255938,0.93,1.0001737,1.0003206
0.73805624,0.872,1.0550904,1.0317395
0.37745938,0.091,2.9792361,1.7376456
0.15247187,0.31,0.99997646,1.0002333
0.19501875,0.453,1.0000721,1.0002683
0.15613125,0.023,1.0002295,1.0002825
0.2312125,0.633,1.00015,1.0003046
0.7349875,0.05,3.8066754,3.13412
0.8376844,0.711,1.4125471,1.2607243
