t,x,ts
3.474343,0.02,0.6668252
3.4843554,0.02,0.6690917
3.494368,0.02,0.67141056
3.5043805,0.02,0.6737834
3.514393,0.02,0.6762125
3.5244055,0.02,0.6787012
3.534418,0.02,0.6812523
3.5444305,0.02,0.6838693
3.5544431,0.02,0.6865554
3.5644555,0.02,0.68931466
3.5744681,0.02,0.6921519
3.5844805,0.02,0.6950693
3.5944932,0.02,0.6980747
3.6045058,0.02,0.70117134
3.6145184,0.02,0.7043666
3.6245308,0.02,0.7076665
3.6345434,0.02,0.7110789
3.6445558,0.02,0.714612
3.6545684,0.02,0.7182757
3.6645808,0.02,0.72208124
3.6745934,0.02,0.7260419
3.6846058,0.02,0.7301733
3.6946185,0.02,0.7344939
3.7046309,0.02,0.73902714
3.7146435,0.02,0.74380094
3.7246559,0.02,0.7488528
3.7346685,0.02,0.7542263
3.744681,0.02,0.7599822
3.7546935,0.02,0.7661997
3.764706,0.02,0.77298176
3.7747185,0.02,0.78046674
3.784731,0.02,0.78884155
3.7947435,0.02,0.79835594
3.804756,0.02,0.809348
3.8147686,0.02,0.8222685
3.824781,0.02,0.83772147
3.8347936,0.02,0.8565007
3.8448062,0.02,0.87964475
3.8548188,0.02,0.908489
3.8648312,0.02,0.9447328
3.8748438,0.02,0.9905056
3.8848562,0.02,1.0484432
3.8948689,0.02,1.121775
3.9048812,0.02,1.2143617
3.9148939,0.02,1.3306293
3.9249063,0.02,1.4750834
3.9349189,0.02,1.651112
3.9449313,0.02,1.8587754
3.954944,0.02,2.092339
3.9649563,0.02,2.339713
3.974969,0.02,2.5854862
3.9849813,0.02,2.816157
3.994994,0.02,3.0234234
4.005006,0.02,3.204034
4.0150185,0.02,3.3579776
4.025031,0.02,3.4867883
4.0350432,0.02,3.5927086
4.045056,0.02,3.678305
4.0550685,0.02,3.7462327
4.065081,0.02,3.7991254
4.0750933,0.02,3.8394387
4.0851064,0.02,3.869397
4.095119,0.02,3.8909097
4.1051316,0.02,3.9055912
4.115144,0.02,3.9147673
4.1251564,0.02,3.9195075
4.135169,0.02,3.9206734
4.1451817,0.02,3.9189544
4.155194,0.02,3.9149036
4.1652064,0.02,3.9089742
4.175219,0.02,3.9015353
4.1852317,0.02,3.892899
4.195244,0.02,3.883321
4.2052565,0.02,3.87303
4.215269,0.02,3.862223
4.2252817,0.02,3.8510633
4.235294,0.02,3.839704
4.2453065,0.02,3.8282726
4.255319,0.02,3.8168924
4.2653317,0.02,3.8056607
4.275344,0.02,3.7946684
4.2853565,0.02,3.783992
4.295369,0.02,3.7736988
4.305382,0.02,3.763844
4.315394,0.02,3.7544737
4.325407,0.02,3.7456286
4.3354197,0.02,3.7373326
4.3454323,0.02,3.729614
4.3554444,0.02,3.7224832
4.365457,0.02,3.7159472
4.3754697,0.02,3.7100084
4.3854823,0.02,3.704665
4.3954945,0.02,3.6999073
4.405507,0.02,3.6957233
4.4155197,0.02,3.6920953
4.4255323,0.02,3.6890054
4.4355445,0.02,3.6864297
4.445557,0.02,3.6843445
4.4555697,0.02,3.682724
4.4655824,0.02,3.6815429
4.4755945,0.02,3.6807706
4.485607,0.02,3.680379
4.49562,0.02,3.6803443
4.5056324,0.02,3.6806338
4.5156446,0.02,3.6812253
4.525657,0.02,3.6820953
4.53567,0.02,3.6832175
4.5456824,0.02,3.6845727
4.5556946,0.02,3.6861382
4.565707,0.02,3.6879005
4.57572,0.02,3.6898408
4.5857325,0.02,3.6919472
4.5957446,0.02,3.6942072
4.605757,0.02,3.6966162
4.61577,0.02,3.699165
4.6257825,0.02,3.7018478
4.6357946,0.02,3.704667
4.6458073,0.02,3.7076194
4.65582,0.02,3.7107098
4.6658325,0.02,3.7139359
4.6758447,0.02,3.7173073
4.6858573,0.02,3.720826
4.69587,0.02,3.7244985
4.7058825,0.02,3.7283316
4.7158947,0.02,3.7323287
4.7259073,0.02,3.7364938
4.73592,0.02,3.7408266
4.7459326,0.02,3.7453256
4.7559447,0.02,3.7499843
4.7659574,0.02,3.754789
4.77597,0.02,3.7597222
4.7859826,0.02,3.764748
4.7959948,0.02,3.769828
4.8060074,0.02,3.7749074
4.81602,0.02,3.7799115
4.8260326,0.02,3.7847438
4.836045,0.02,3.7892883
4.8460574,0.02,3.7933946
4.85607,0.02,3.7968838
4.8660827,0.02,3.79954
4.876095,0.02,3.801099
4.8861074,0.02,3.8012562
4.89612,0.02,3.7996557
4.9061327,0.02,3.7958896
4.916145,0.02,3.7894967
4.9261575,0.02,3.779966
4.93617,0.02,3.7667394
4.9461827,0.02,3.7492166
4.956195,0.02,3.7267814
4.9662075,0.02,3.6988013
4.97622,0.02,3.6646729
4.9862328,0.02,3.623846
4.996245,0.02,3.5758755
5.0062575,0.02,3.5204508
5.01627,0.02,3.4574888
5.026283,0.02,3.3871539
5.036295,0.02,3.30993
5.0463076,0.02,3.2266104
5.05632,0.02,3.1383152
5.066333,0.02,3.04641
5.076345,0.02,2.9524207
5.0863576,0.02,2.8579004
5.09637,0.02,2.7643194
5.106383,0.02,2.6729543
5.116395,0.02,2.5848408
5.1264076,0.02,2.5007186
5.1364202,0.02,2.4210832
5.146433,0.02,2.3461936
5.156445,0.02,2.2761283
5.1664577,0.02,2.2108202
5.1764703,0.02,2.1501167
5.186483,0.02,2.0938
5.196495,0.02,2.0416229
5.206508,0.02,1.993306
5.216521,0.02,1.948589
5.2265334,0.02,1.9072081
5.2365456,0.02,1.8689085
5.246558,0.02,1.8334502
5.256571,0.02,1.8006123
5.2665834,0.02,1.7701844
5.2765956,0.02,1.7419785
5.286608,0.02,1.7158097
5.296621,0.02,1.6915159
5.3066335,0.02,1.6689434
5.3166456,0.02,1.6479509
5.3266582,0.02,1.6284046
5.336671,0.02,1.6101846
5.3466835,0.02,1.5931765
5.3566957,0.02,1.5772766
5.3667083,0.02,1.5623864
5.376721,0.02,1.5484158
5.3867335,0.02,1.5352795
5.3967457,0.02,1.5229019
5.4067583,0.02,1.5112089
5.416771,0.02,1.5001335
5.4267836,0.02,1.4896142
5.4367957,0.02,1.4795953
5.446809,0.02,1.4700218
5.4568214,0.02,1.460848
5.466834,0.02,1.4520274
5.476846,0.02,1.443522
5.486859,0.02,1.4352921
5.4968715,0.02,1.4273065
5.506884,0.02,1.4195343
5.5168962,0.02,1.4119469
5.526909,0.02,1.4045202
5.5369215,0.02,1.397232
5.546934,0.02,1.3900627
5.5569463,0.02,1.3829948
5.566959,0.02,1.3760121
5.5769715,0.02,1.3691
5.586984,0.02,1.3622477
5.5969963,0.02,1.3554438
5.607009,0.02,1.3486787
5.6170216,0.02,1.3419453
5.627034,0.02,1.3352348
5.6370463,0.02,1.3285433
5.647059,0.02,1.3218638
5.6570716,0.02,1.315194
5.667084,0.02,1.3085281
5.6770964,0.02,1.301864
5.687109,0.02,1.2952002
5.6971216,0.02,1.2885332
5.7071342,0.02,1.2818621
5.7171464,0.02,1.2751865
5.727159,0.02,1.2685043
5.7371716,0.02,1.2618157
5.7471843,0.02,1.2551185
5.7571964,0.02,1.2484151
5.767209,0.02,1.2417043
5.7772217,0.02,1.2349855
5.7872343,0.02,1.2282597
5.7972465,0.02,1.2215273
5.807259,0.02,1.2147884
5.8172717,0.02,1.2080432
5.8272843,0.02,1.201293
5.8372965,0.02,1.1945367
5.847309,0.02,1.1877762
5.8573217,0.02,1.181012
5.8673344,0.02,1.1742443
5.8773465,0.02,1.1674732
5.887359,0.02,1.1606997
5.897372,0.02,1.1539246
5.9073844,0.02,1.147148
5.9173965,0.02,1.1403706
5.927409,0.02,1.1335927
5.937422,0.02,1.1268147
5.9474344,0.02,1.1200374
5.9574466,0.02,1.1132611
5.967459,0.02,1.1064863
5.977472,0.02,1.0997128
5.9874845,0.02,1.0929422
5.9974966,0.02,1.0861737
6.007509,0.02,1.079409
6.017522,0.02,1.0726465
6.0275345,0.02,1.0658884
6.0375466,0.02,1.0591348
6.0475593,0.02,1.0523853
6.057572,0.02,1.0456401
6.0675845,0.02,1.038901
6.0775967,0.02,1.0321685
6.0876093,0.02,1.0254415
6.097622,0.02,1.0187212
6.1076345,0.02,1.0120083
6.1176467,0.02,1.0053036
6.1276593,0.02,0.9986064
6.137672,0.02,0.9919185
6.1476846,0.02,0.9852401
6.1576967,0.02,0.97857225
6.1677094,0.02,0.9719158
6.177722,0.02,0.96527064
6.1877346,0.02,0.95863926
6.1977468,0.02,0.95202136
6.2077594,0.02,0.945418
6.217772,0.02,0.9388302
6.2277846,0.02,0.93225986
6.237797,0.02,0.9257076
6.24781,0.02,0.9191745
6.2578225,0.02,0.91266227
6.267835,0.02,0.906172
6.2778473,0.02,0.899706
6.28786,0.02,0.8932648
6.2978725,0.02,0.88685
6.307885,0.02,0.880464
6.3178973,0.02,0.8741091
6.32791,0.02,0.86778516
6.3379226,0.02,0.86149496
6.347935,0.02,0.8552405
6.3579473,0.02,0.8490248
6.36796,0.02,0.84284747
6.3779726,0.02,0.83671194
6.387985,0.02,0.8306201
6.3979974,0.02,0.8245742
6.40801,0.02,0.81857526
6.4180226,0.02,0.81262517
6.4280353,0.02,0.8067276
6.4380474,0.02,0.8008841
6.44806,0.02,0.7950956
6.4580727,0.02,0.78936464
6.4680853,0.02,0.7836921
6.4780974,0.02,0.7780818
6.48811,0.02,0.7725326
6.4981227,0.02,0.76704985
6.5081353,0.02,0.76163185
6.5181475,0.02,0.75628257
6.52816,0.02,0.751001
6.5381727,0.02,0.74578947
6.5481853,0.02,0.7406509
6.5581975,0.02,0.7355835
6.56821,0.02,0.7305902
6.5782228,0.02,0.72567165
6.5882354,0.02,0.72082746
6.5982475,0.02,0.7160601
6.60826,0.02,0.71136785
6.618273,0.02,0.70675373
6.6282854,0.02,0.70221686
6.6382976,0.02,0.69775784
6.6483107,0.02,0.6933767
6.6583233,0.02,0.6890746
6.668336,0.02,0.68485117
6.678348,0.02,0.6807072
6.6883607,0.02,0.67664254
6.6983733,0.02,0.67265815
6.708386,0.02,0.6687545
6.718398,0.02,0.66493165
6.7284107,0.02,0.6611904
6.7384233,0.02,0.65753186
6.748436,0.02,0.65395784
6.758448,0.02,0.65046865
6.7684608,0.02,0.6470663
6.7784734,0.02,0.64375144
6.788486,0.02,0.64052707
6.798498,0.02,0.6373946
6.808511,0.02,0.634357
6.8185234,0.02,0.6314157
6.828536,0.02,0.6285753
6.838548,0.02,0.6258369
6.848561,0.02,0.6232045
6.8585734,0.02,0.62068087
6.868586,0.02,0.6182711
6.878598,0.02,0.61597645
6.888611,0.02,0.61380196
6.8986235,0.02,0.6117505
6.908636,0.02,0.60982513
6.9186482,0.02,0.60802954
6.928661,0.02,0.60636735
6.9386735,0.02,0.6048406
6.948686,0.02,0.60345155
6.9586983,0.02,0.6022042
6.968711,0.02,0.6010989
6.9787235,0.02,0.60013676
6.988736,0.02,0.59932077
6.9987483,0.02,0.59865016
7.008761,0.02,0.5981253
7.0187736,0.02,0.59774625
7.028786,0.02,0.5975109
7.0387983,0.02,0.5974193
7.048811,0.02,0.5974689
7.0588236,0.02,0.59765697
7.068836,0.02,0.59798133
7.0788484,0.02,0.59843844
7.088861,0.02,0.5990246
7.0988736,0.02,0.5997364
7.1088862,0.02,0.6005692
7.1188984,0.02,0.6015182
7.128911,0.02,0.6025786
7.1389236,0.02,0.6037465
7.1489363,0.02,0.6050158
7.1589484,0.02,0.606381
7.168961,0.02,0.607838
7.1789737,0.02,0.60937995
7.1889863,0.02,0.6110029
7.1989985,0.02,0.61270154
7.209011,0.02,0.61447006
7.2190237,0.02,0.6163028
7.2290363,0.02,0.6181968
7.2390485,0.02,0.62014467
7.249061,0.02,0.62214416
7.2590737,0.02,0.6241898
7.2690864,0.02,0.6262762
7.2790985,0.02,0.6284012
7.289111,0.02,0.63055974
7.299124,0.02,0.63274866
7.3091364,0.02,0.63496375
7.3191485,0.02,0.6372023
7.329161,0.02,0.639461
7.339174,0.02,0.6417379
7.3491864,0.02,0.6440291
7.3591986,0.02,0.64633185
7.3692117,0.02,0.6486461
7.3792243,0.02,0.65096825
7.389237,0.02,0.6532967
7.399249,0.02,0.65562916
7.4092617,0.02,0.65796524
7.4192743,0.02,0.6603029
7.429287,0.02,0.66264087
7.439299,0.02,0.6649781
7.4493117,0.02,0.66731423
7.4593244,0.02,0.66964835
7.469337,0.02,0.67197955
7.479349,0.02,0.67430645
7.489362,0.02,0.6766306
7.4993744,0.02,0.67895025
7.509387,0.02,0.68126595
7.519399,0.02,0.683577
7.529412,0.02,0.68588334
7.5394244,0.02,0.6881853
7.549437,0.02,0.6904828
7.559449,0.02,0.692776
7.569462,0.02,0.6950653
7.5794744,0.02,0.6973508
7.589487,0.02,0.69963294
7.599499,0.02,0.701912
7.609512,0.02,0.70418763
7.6195245,0.02,0.7064616
7.629537,0.02,0.7087337
7.6395493,0.02,0.7110034
7.649562,0.02,0.7132739
7.6595745,0.02,0.71554214
7.669587,0.02,0.7178109
7.6795993,0.02,0.72008055
7.689612,0.02,0.7223509
7.6996245,0.02,0.7246226
7.709637,0.02,0.7268961
7.7196493,0.02,0.72917247
7.729662,0.02,0.7314513
7.7396746,0.02,0.733733
7.749687,0.02,0.73601943
7.7596993,0.02,0.7383086
7.769712,0.02,0.7406032
7.7797246,0.02,0.74290216
7.789737,0.02,0.7452068
7.7997494,0.02,0.7475156
7.809762,0.02,0.7498309
7.8197746,0.02,0.7521511
7.8297873,0.02,0.75447816
7.8397994,0.02,0.7568107
7.8498125,0.02,0.7591493
7.859825,0.02,0.7614944
7.8698378,0.02,0.7638453
7.87985,0.02,0.7662028
7.8898625,0.02,0.7685657
7.899875,0.02,0.77093583
7.909888,0.02,0.7733103
7.9199,0.02,0.7756907
7.9299126,0.02,0.7780772
7.939925,0.02,0.78046733
7.949938,0.02,0.7828643
7.95995,0.02,0.78526366
7.9699626,0.02,0.7876683
7.979975,0.02,0.7900751
7.989988,0.02,0.7924864
8.0,0.02,0.7948995
0.0,0.04,0.84011453
0.010012516,0.04,1.1005768
0.020025032,0.04,1.4104916
0.030037548,0.04,1.7544502
0.040050063,0.04,2.0995367
0.05006258,0.04,2.4110541
0.060075097,0.04,2.6693919
0.07008761,0.04,2.8722079
0.08010013,0.04,3.0267475
0.09011264,0.04,3.1427774
0.10012516,0.04,3.229313
0.11013767,0.04,3.2936904
0.12015019,0.04,3.3415375
0.1301627,0.04,3.3770118
0.14017522,0.04,3.403112
0.15018773,0.04,3.4219778
0.16020025,0.04,3.4351401
0.17021278,0.04,3.4437172
0.18022528,0.04,3.4485533
0.1902378,0.04,3.450313
0.20025031,0.04,3.449542
0.21026284,0.04,3.4467015
0.22027534,0.04,3.4421923
0.23028786,0.04,3.4363685
0.24030039,0.04,3.4295428
0.2503129,0.04,3.421994
0.26032543,0.04,3.413972
0.27033794,0.04,3.405695
0.28035045,0.04,3.3973577
0.29036295,0.04,3.3891263
0.3003755,0.04,3.381142
0.310388,0.04,3.3735166
0.3204005,0.04,3.3663383
0.330413,0.04,3.3596768
0.34042555,0.04,3.353579
0.35043806,0.04,3.3480778
0.36045057,0.04,3.343196
0.37046307,0.04,3.3389442
0.3804756,0.04,3.335328
0.39048812,0.04,3.3323457
0.40050063,0.04,3.329991
0.41051313,0.04,3.3282547
0.42052567,0.04,3.327123
0.43053818,0.04,3.3265793
0.44055068,0.04,3.3266041
0.4505632,0.04,3.3271768
0.46057573,0.04,3.3282728
0.47058824,0.04,3.3298676
0.48060077,0.04,3.3319345
0.49061328,0.04,3.3344467
0.5006258,0.04,3.3373754
0.5106383,0.04,3.340694
0.52065086,0.04,3.3443727
0.5306634,0.04,3.3483849
0.5406759,0.04,3.352701
0.5506884,0.04,3.3572974
0.5607009,0.04,3.362146
0.5707134,0.04,3.3672216
0.5807259,0.04,3.3725004
0.5907384,0.04,3.377959
0.600751,0.04,3.3835754
0.6107635,0.04,3.3893275
0.620776,0.04,3.3951955
0.6307885,0.04,3.4011617
0.640801,0.04,3.4072044
0.6508135,0.04,3.4133096
0.660826,0.04,3.41946
0.67083853,0.04,3.4256399
0.6808511,0.04,3.4318347
0.6908636,0.04,3.4380312
0.7008761,0.04,3.4442132
0.7108886,0.04,3.4503684
0.72090113,0.04,3.4564848
0.73091364,0.04,3.4625447
0.74092615,0.04,3.4685354
0.75093865,0.04,3.4744403
0.7609512,0.04,3.4802408
0.7709637,0.04,3.4859152
0.78097624,0.04,3.4914389
0.79098874,0.04,3.496781
0.80100125,0.04,3.501906
0.81101376,0.04,3.506769
0.82102627,0.04,3.5113146
0.8310388,0.04,3.5154786
0.84105134,0.04,3.5191731
0.85106385,0.04,3.5223022
0.86107635,0.04,3.5247383
0.87108886,0.04,3.526334
0.88110137,0.04,3.5269043
0.8911139,0.04,3.5262334
0.9011264,0.04,3.524064
0.9111389,0.04,3.5200915
0.92115146,0.04,3.5139596
0.93116397,0.04,3.505265
0.9411765,0.04,3.493548
0.951189,0.04,3.4782984
0.96120155,0.04,3.4589615
0.97121406,0.04,3.4349532
0.98122656,0.04,3.4056761
